,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
124417,MI,29620,"Lansing-East Lansing, MI",47-0000,Construction and Extraction Occupations,major,4750,4.1,23.972,0.62,22.31,46400,2,12.18,16.16,21.75,27.59,33.28,25330,33610,45240,57390,69220,2013
124438,MI,29620,"Lansing-East Lansing, MI",49-0000,"Installation, Maintenance, and Repair Occupations",major,6040,4.7,30.453,0.79,20.38,42390,2.1,10.39,13.99,19.51,26.13,32.4,21610,29100,40570,54360,67380,2013
124465,MI,29620,"Lansing-East Lansing, MI",51-0000,Production Occupations,major,17060,6.8,86.031,1.3,18.94,39400,7.9,9.39,11.86,17.46,25.45,29.34,19530,24670,36320,52930,61020,2013
124508,MI,29620,"Lansing-East Lansing, MI",53-0000,Transportation and Material Moving Occupations,major,11220,8.6,56.586,0.83,16.32,33950,3,8.76,10.98,14.88,19.75,23.81,18210,22840,30940,41090,49520,2013
124528,MI,33780,"Monroe, MI",11-0000,Management Occupations,major,1650,11.8,42.828,0.87,46.26,96210,3.9,21.59,28.95,42.06,57.69,77.92,44910,60220,87490,120000,162070,2013
124545,MI,33780,"Monroe, MI",13-0000,Business and Financial Operations Occupations,major,880,17,22.868,0.46,29.6,61570,3,16.24,21.05,28.85,37.71,45,33780,43790,60010,78430,93600,2013
124556,MI,33780,"Monroe, MI",15-0000,Computer and Mathematical Occupations,major,260,9.5,6.667,0.24,28.72,59730,3,17.46,21.96,27.91,35,41.86,36310,45670,58040,72800,87070,2013
124560,MI,33780,"Monroe, MI",17-0000,Architecture and Engineering Occupations,major,1400,32,36.501,2.03,36.24,75370,4.5,20.23,29,36.26,44.19,52.71,42080,60320,75430,91910,109630,2013
124566,MI,33780,"Monroe, MI",19-0000,"Life, Physical, and Social Science Occupations",major,90,35.5,2.445,0.29,29.78,61940,5.1,18.35,24.98,31.06,35.2,39.56,38180,51970,64600,73220,82290,2013
124567,MI,33780,"Monroe, MI",21-0000,Community and Social Service Occupations,major,700,9,18.148,1.27,17.18,35740,9.9,8.11,9.13,14.09,24.46,30.04,16870,19000,29310,50880,62470,2013
124574,MI,33780,"Monroe, MI",23-0000,Legal Occupations,major,100,21.4,2.507,0.32,41.21,85720,4,20.21,24.24,35.6,45.24,70.16,42040,50420,74060,94100,145940,2013
124576,MI,33780,"Monroe, MI",25-0000,"Education, Training, and Library Occupations",major,2360,9.6,61.486,0.97,25.17,52350,4.9,10.65,14.15,25.73,34.41,40.6,22150,29440,53510,71570,84440,2013
124588,MI,33780,"Monroe, MI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,260,9.6,6.667,0.5,19.58,40730,8.2,8.27,9.52,17.35,26.26,37.95,17200,19810,36080,54610,78950,2013
124591,MI,33780,"Monroe, MI",29-0000,Healthcare Practitioners and Technical Occupations,major,1970,3.8,51.189,0.88,32.77,68170,4.7,13.49,19.22,26.41,33.78,59.69,28050,39980,54930,70260,124150,2013
124604,MI,33780,"Monroe, MI",31-0000,Healthcare Support Occupations,major,1260,5.9,32.812,1.11,12.66,26340,2.1,9.09,10.46,12.31,14.13,16.87,18910,21750,25610,29400,35080,2013
124609,MI,33780,"Monroe, MI",33-0000,Protective Service Occupations,major,**,**,**,**,19.83,41250,5.3,8.66,12.41,18.89,26.58,31.52,18020,25820,39300,55280,65560,2013
124612,MI,33780,"Monroe, MI",35-0000,Food Preparation and Serving Related Occupations,major,4240,3.8,110.288,1.23,9.49,19740,1.4,7.8,8.2,8.87,10.01,12.62,16220,17050,18440,20830,26260,2013
124626,MI,33780,"Monroe, MI",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,920,10.2,23.821,0.74,11.58,24090,2.7,8.01,8.74,10.98,13.76,16.59,16660,18180,22830,28620,34500,2013
124631,MI,33780,"Monroe, MI",39-0000,Personal Care and Service Occupations,major,790,16.4,20.499,0.68,10.25,21320,1.7,7.89,8.46,9.41,11.21,13.97,16420,17590,19570,23310,29050,2013
124638,MI,33780,"Monroe, MI",41-0000,Sales and Related Occupations,major,4280,3.4,111.441,1.05,13.86,28830,3.7,7.99,8.65,10.51,16.62,23.51,16610,18000,21860,34570,48910,2013
124650,MI,33780,"Monroe, MI",43-0000,Office and Administrative Support Occupations,major,6190,4.1,161.173,1,14.71,30600,1.9,8.6,10.2,13.9,18.31,22.38,17880,21210,28910,38090,46540,2013
124672,MI,33780,"Monroe, MI",45-0000,"Farming, Fishing, and Forestry Occupations",major,**,**,**,**,11.79,24530,9.8,7.94,8.7,10.18,11.7,20.69,16520,18090,21170,24340,43040,2013
124674,MI,33780,"Monroe, MI",47-0000,Construction and Extraction Occupations,major,1500,5.8,39.029,1.02,25.83,53730,5.5,13.6,19.38,26.51,32.53,35.68,28290,40320,55140,67660,74210,2013
124683,MI,33780,"Monroe, MI",49-0000,"Installation, Maintenance, and Repair Occupations",major,2330,13.1,60.673,1.57,22.1,45960,4.6,11.07,15.65,21.64,28.11,34.18,23030,32560,45010,58460,71090,2013
124696,MI,33780,"Monroe, MI",51-0000,Production Occupations,major,4280,11.4,111.371,1.68,21.42,44550,5.9,10.44,14.17,18.61,28.72,34.78,21710,29470,38720,59740,72350,2013
124711,MI,33780,"Monroe, MI",53-0000,Transportation and Material Moving Occupations,major,2510,7.4,65.461,0.96,15.75,32760,2.9,8.45,10.29,15.62,19.73,23.08,17570,21400,32490,41030,48010,2013
124721,MI,34740,"Muskegon-Norton Shores, MI",11-0000,Management Occupations,major,2020,4.7,35.316,0.72,44.15,91820,2.5,19.43,27.23,39.63,53.01,74.14,40420,56640,82430,110260,154210,2013
124738,MI,34740,"Muskegon-Norton Shores, MI",13-0000,Business and Financial Operations Occupations,major,1220,4.7,21.37,0.43,27.16,56490,2.9,14.62,18.72,24.71,33.74,42.88,30420,38930,51390,70190,89190,2013
124750,MI,34740,"Muskegon-Norton Shores, MI",15-0000,Computer and Mathematical Occupations,major,390,13,6.848,0.25,27.04,56240,3.5,15.32,19.69,26.04,33.62,41.91,31870,40950,54160,69920,87170,2013
124754,MI,34740,"Muskegon-Norton Shores, MI",17-0000,Architecture and Engineering Occupations,major,1100,8.3,19.222,1.07,28.84,59990,1.6,16.73,22.02,28.42,35.11,42.43,34800,45810,59110,73030,88250,2013
124761,MI,34740,"Muskegon-Norton Shores, MI",19-0000,"Life, Physical, and Social Science Occupations",major,160,10.5,2.831,0.33,28.08,58400,7.4,16.26,20.05,24.71,32.31,43.41,33830,41700,51400,67210,90290,2013
124764,MI,34740,"Muskegon-Norton Shores, MI",21-0000,Community and Social Service Occupations,major,970,4.8,16.853,1.18,21.2,44100,6.4,10.57,14.28,20.63,27.1,33.09,21990,29710,42910,56360,68820,2013
124771,MI,34740,"Muskegon-Norton Shores, MI",23-0000,Legal Occupations,major,130,2.8,2.208,0.28,32.03,66620,7.3,19.43,21.3,27.59,43.07,52.17,40410,44310,57390,89590,108510,2013
124774,MI,34740,"Muskegon-Norton Shores, MI",25-0000,"Education, Training, and Library Occupations",major,3180,7.9,55.509,0.88,24.91,51820,5.1,10.64,13.36,23.43,33.36,42.34,22120,27790,48740,69380,88060,2013
124788,MI,34740,"Muskegon-Norton Shores, MI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,440,13.9,7.593,0.57,18.37,38210,5,9.13,10.91,17.17,22.52,28.56,19000,22680,35700,46850,59400,2013
124794,MI,34740,"Muskegon-Norton Shores, MI",29-0000,Healthcare Practitioners and Technical Occupations,major,3990,14.7,69.642,1.19,34.03,70780,5.6,14.77,21.23,27.12,34.7,57.23,30720,44160,56400,72180,119030,2013
124817,MI,34740,"Muskegon-Norton Shores, MI",31-0000,Healthcare Support Occupations,major,3060,8.7,53.425,1.81,12.32,25620,2.5,8.54,9.85,11.73,13.97,17.04,17770,20490,24390,29070,35440,2013
124828,MI,34740,"Muskegon-Norton Shores, MI",33-0000,Protective Service Occupations,major,1280,8.8,22.319,0.91,20.56,42760,6.2,10.33,13.58,23.01,26.63,28.75,21490,28250,47860,55380,59810,2013
124835,MI,34740,"Muskegon-Norton Shores, MI",35-0000,Food Preparation and Serving Related Occupations,major,5940,4,103.734,1.15,9.62,20000,1.5,7.82,8.24,8.96,10.53,13.14,16260,17150,18630,21910,27320,2013
124851,MI,34740,"Muskegon-Norton Shores, MI",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1360,10.7,23.761,0.73,11.76,24470,2.6,8.04,8.76,10.61,14.07,17.8,16710,18220,22070,29270,37030,2013
124857,MI,34740,"Muskegon-Norton Shores, MI",39-0000,Personal Care and Service Occupations,major,1050,10.7,18.394,0.61,11.49,23910,3.2,8.03,8.79,10.31,12.7,17.1,16700,18270,21440,26420,35570,2013
124866,MI,34740,"Muskegon-Norton Shores, MI",41-0000,Sales and Related Occupations,major,7770,3.4,135.643,1.28,14.32,29790,3.5,8.12,8.83,10.79,14.93,24.8,16880,18380,22440,31050,51580,2013
124878,MI,34740,"Muskegon-Norton Shores, MI",43-0000,Office and Administrative Support Occupations,major,8090,3.8,141.249,0.87,15.42,32070,2,8.64,10.54,14.15,18.75,23.77,17980,21930,29430,39000,49430,2013
124908,MI,34740,"Muskegon-Norton Shores, MI",47-0000,Construction and Extraction Occupations,major,1640,6.4,28.583,0.74,22.04,45840,3.1,12.42,15.76,20.31,27.3,33.96,25830,32780,42230,56790,70640,2013
124919,MI,34740,"Muskegon-Norton Shores, MI",49-0000,"Installation, Maintenance, and Repair Occupations",major,2460,7,42.909,1.11,18.34,38140,2.6,9.34,13.31,17.3,21.97,28.56,19440,27680,35990,45700,59410,2013
124933,MI,34740,"Muskegon-Norton Shores, MI",51-0000,Production Occupations,major,8260,6,144.158,2.18,16.63,34590,3.2,10.23,12.22,15.61,20.46,23.29,21280,25410,32470,42550,48450,2013
124968,MI,34740,"Muskegon-Norton Shores, MI",53-0000,Transportation and Material Moving Occupations,major,2770,6.4,48.281,0.71,14.72,30610,4.2,8.3,9.38,12.66,17.44,23.73,17270,19500,26340,36280,49350,2013
124982,MI,35660,"Niles-Benton Harbor, MI",11-0000,Management Occupations,major,3300,2.8,57.922,1.17,43.6,90680,3.9,20.92,28.55,41.03,53.55,68.61,43510,59380,85330,111380,142700,2013
125004,MI,35660,"Niles-Benton Harbor, MI",13-0000,Business and Financial Operations Occupations,major,2420,6.1,42.485,0.85,28.74,59780,3.1,16.1,20.42,27.36,34.71,42.75,33500,42470,56910,72190,88910,2013
125021,MI,35660,"Niles-Benton Harbor, MI",15-0000,Computer and Mathematical Occupations,major,540,7,9.432,0.34,26.6,55330,3.9,14.17,18.92,25.6,33.55,41.8,29480,39360,53240,69780,86950,2013
125029,MI,35660,"Niles-Benton Harbor, MI",17-0000,Architecture and Engineering Occupations,major,1530,5.2,26.958,1.5,32.38,67340,3,19.1,23.97,31.47,39.93,47.19,39730,49870,65460,83050,98150,2013
125038,MI,35660,"Niles-Benton Harbor, MI",19-0000,"Life, Physical, and Social Science Occupations",major,280,24,4.896,0.57,30.38,63180,5.5,15.07,20.41,29.19,38.79,44.66,31340,42450,60720,80680,92880,2013
125042,MI,35660,"Niles-Benton Harbor, MI",21-0000,Community and Social Service Occupations,major,760,2.9,13.33,0.93,21.72,45170,2.6,11.85,15.74,21.09,27.21,32.92,24640,32750,43860,56600,68480,2013
125049,MI,35660,"Niles-Benton Harbor, MI",23-0000,Legal Occupations,major,250,6,4.338,0.55,31.8,66140,6,16.6,20.05,27.87,39.46,46.44,34520,41710,57970,82080,96590,2013
125052,MI,35660,"Niles-Benton Harbor, MI",25-0000,"Education, Training, and Library Occupations",major,2420,4.1,42.465,0.67,25.15,52300,7.2,10.26,14.53,22.13,30.17,43.88,21350,30210,46040,62750,91260,2013
125067,MI,35660,"Niles-Benton Harbor, MI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,870,14.8,15.221,1.15,21.86,45460,4.7,9.34,13.85,23.23,27.8,33.22,19420,28800,48310,57830,69100,2013
125074,MI,35660,"Niles-Benton Harbor, MI",29-0000,Healthcare Practitioners and Technical Occupations,major,3630,3.8,63.782,1.09,34.87,72530,5.5,15.99,22.09,28.13,35.48,64.62,33260,45950,58520,73800,134410,2013
125090,MI,35660,"Niles-Benton Harbor, MI",31-0000,Healthcare Support Occupations,major,1660,6.5,29.196,0.99,13.86,28820,3.4,8.72,10.65,13.33,16.15,19.28,18140,22140,27720,33580,40110,2013
125097,MI,35660,"Niles-Benton Harbor, MI",33-0000,Protective Service Occupations,major,1740,6.3,30.563,1.24,16.16,33610,8.2,9.13,10.35,12.9,19.72,30.74,18980,21530,26840,41010,63950,2013
125103,MI,35660,"Niles-Benton Harbor, MI",35-0000,Food Preparation and Serving Related Occupations,major,6090,3.4,107.092,1.19,9.82,20420,1.9,7.83,8.28,9.02,10.73,13.59,16280,17220,18770,22310,28260,2013
125118,MI,35660,"Niles-Benton Harbor, MI",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2000,8.8,35.165,1.09,12.19,25360,2.3,8.2,9.16,11.08,14.24,17.86,17050,19060,23050,29620,37150,2013
125124,MI,35660,"Niles-Benton Harbor, MI",39-0000,Personal Care and Service Occupations,major,1460,6.2,25.587,0.85,11.44,23800,2.3,7.98,8.61,9.77,12.21,17.84,16600,17900,20330,25390,37100,2013
125134,MI,35660,"Niles-Benton Harbor, MI",41-0000,Sales and Related Occupations,major,5910,8.4,103.947,0.98,14.69,30550,4,8.09,8.88,11.13,16.43,25.42,16830,18460,23140,34180,52870,2013
125148,MI,35660,"Niles-Benton Harbor, MI",43-0000,Office and Administrative Support Occupations,major,8740,3.1,153.714,0.95,15.14,31480,1.7,9.02,11.06,14.23,18.16,22.61,18770,23000,29590,37770,47030,2013
125182,MI,35660,"Niles-Benton Harbor, MI",45-0000,"Farming, Fishing, and Forestry Occupations",major,200,9.8,3.44,1.05,10.49,21830,6.2,7.8,8.25,9.01,11.1,15.47,16220,17160,18730,23090,32190,2013
125184,MI,35660,"Niles-Benton Harbor, MI",47-0000,Construction and Extraction Occupations,major,1420,6.9,24.912,0.65,21.36,44440,4.7,11.25,14.29,19.55,26.98,35.45,23410,29720,40660,56120,73730,2013
125196,MI,35660,"Niles-Benton Harbor, MI",49-0000,"Installation, Maintenance, and Repair Occupations",major,1930,6,33.861,0.87,19.46,40470,2.3,10.59,14.19,18.51,23.32,29.69,22030,29510,38510,48500,61750,2013
125206,MI,35660,"Niles-Benton Harbor, MI",51-0000,Production Occupations,major,6970,9.1,122.523,1.85,16,33280,3.7,9.51,10.81,14.23,19.15,25.89,19770,22490,29590,39840,53840,2013
125239,MI,35660,"Niles-Benton Harbor, MI",53-0000,Transportation and Material Moving Occupations,major,2800,8.2,49.175,0.72,14.46,30080,3.1,8.36,9.62,13.16,16.96,21.96,17400,20000,27380,35280,45670,2013
125254,MI,40980,"Saginaw-Saginaw Township North, MI",11-0000,Management Occupations,major,3880,3.2,47.2,0.96,47.73,99280,3.6,21.31,30.78,42.72,58.56,80.43,44320,64010,88860,121810,167290,2013
125272,MI,40980,"Saginaw-Saginaw Township North, MI",13-0000,Business and Financial Operations Occupations,major,2870,5.7,34.981,0.7,26.84,55830,2.5,12.94,18.48,25.9,34.18,42.75,26920,38430,53870,71100,88910,2013
125288,MI,40980,"Saginaw-Saginaw Township North, MI",15-0000,Computer and Mathematical Occupations,major,970,11.4,11.824,0.42,29.45,61270,3,16.19,20.75,28.68,36.17,45.05,33670,43160,59650,75240,93700,2013
125298,MI,40980,"Saginaw-Saginaw Township North, MI",17-0000,Architecture and Engineering Occupations,major,2970,6.6,36.14,2.01,34.63,72040,1.8,17.64,27.33,35.54,43.22,50.15,36690,56850,73920,89890,104310,2013
125308,MI,40980,"Saginaw-Saginaw Township North, MI",19-0000,"Life, Physical, and Social Science Occupations",major,110,17,1.318,0.15,30.58,63610,8.1,14.47,19.21,28.52,35.72,44.59,30090,39960,59320,74290,92740,2013
125309,MI,40980,"Saginaw-Saginaw Township North, MI",21-0000,Community and Social Service Occupations,major,1490,8,18.178,1.27,20.8,43250,4.5,9.74,14.91,19.78,26.71,32.6,20270,31020,41130,55550,67800,2013
125324,MI,40980,"Saginaw-Saginaw Township North, MI",23-0000,Legal Occupations,major,410,11.8,5.024,0.64,36.42,75760,14,16.32,19.93,33.92,45.87,64.41,33940,41450,70550,95410,133980,2013
125327,MI,40980,"Saginaw-Saginaw Township North, MI",25-0000,"Education, Training, and Library Occupations",major,3710,5.3,45.187,0.71,25.12,52260,5.4,11.31,15.78,26.06,33.29,36.92,23520,32810,54200,69240,76800,2013
125341,MI,40980,"Saginaw-Saginaw Township North, MI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,620,7.8,7.555,0.57,19.39,40330,4.3,8.68,11.59,17.91,23.65,33.3,18060,24110,37250,49190,69270,2013
125349,MI,40980,"Saginaw-Saginaw Township North, MI",29-0000,Healthcare Practitioners and Technical Occupations,major,7050,2.9,85.795,1.47,33.59,69860,3.2,15.26,21.73,27.79,36.18,58.97,31750,45200,57810,75260,122670,2013
125377,MI,40980,"Saginaw-Saginaw Township North, MI",31-0000,Healthcare Support Occupations,major,3640,5,44.313,1.5,12.7,26420,2,8.75,10.21,12.18,14.27,17.35,18200,21230,25340,29690,36080,2013
125386,MI,40980,"Saginaw-Saginaw Township North, MI",33-0000,Protective Service Occupations,major,1360,15,16.508,0.67,19.58,40720,5.8,9.44,12.55,18.94,25.85,28.64,19620,26110,39390,53770,59560,2013
125393,MI,40980,"Saginaw-Saginaw Township North, MI",35-0000,Food Preparation and Serving Related Occupations,major,7790,6.9,94.859,1.06,9.56,19890,2.2,7.81,8.21,8.88,10.07,12.79,16240,17080,18470,20950,26610,2013
125409,MI,40980,"Saginaw-Saginaw Township North, MI",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,3790,3.1,46.144,1.43,11.84,24640,3.6,8.03,8.76,10.65,14.84,17.46,16700,18230,22160,30860,36310,2013
125415,MI,40980,"Saginaw-Saginaw Township North, MI",39-0000,Personal Care and Service Occupations,major,1650,9.7,20.023,0.67,10.55,21950,2.4,7.9,8.43,9.32,11.23,15.34,16440,17540,19380,23370,31900,2013
125427,MI,40980,"Saginaw-Saginaw Township North, MI",41-0000,Sales and Related Occupations,major,11320,3.1,137.737,1.3,14.3,29750,2.6,8.05,8.73,10.59,16.32,26.31,16750,18150,22020,33950,54730,2013
125443,MI,40980,"Saginaw-Saginaw Township North, MI",43-0000,Office and Administrative Support Occupations,major,12640,2.7,153.826,0.95,15.14,31490,2,8.87,10.66,13.79,18.2,24.09,18440,22170,28680,37850,50110,2013
125481,MI,40980,"Saginaw-Saginaw Township North, MI",47-0000,Construction and Extraction Occupations,major,2390,7.3,29.055,0.76,22.36,46510,3.2,11.85,15.84,22.02,27.58,33.98,24640,32960,45810,57360,70680,2013
125493,MI,40980,"Saginaw-Saginaw Township North, MI",49-0000,"Installation, Maintenance, and Repair Occupations",major,3310,5.7,40.307,1.04,20.56,42750,3,10.01,13.86,19.7,26.42,33.02,20820,28840,40980,54960,68670,2013
125510,MI,40980,"Saginaw-Saginaw Township North, MI",51-0000,Production Occupations,major,6420,12.3,78.125,1.18,16.89,35130,4.4,9.41,11.67,15.53,19.6,27.98,19580,24280,32300,40780,58190,2013
125536,MI,40980,"Saginaw-Saginaw Township North, MI",53-0000,Transportation and Material Moving Occupations,major,3750,6.5,45.619,0.67,15.86,32990,3.5,8.52,10.04,14.52,19.74,26.73,17720,20880,30210,41070,55590,2013
125549,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",11-0000,Management Occupations,major,59130,2.3,53.172,1.08,52.87,109970,1.2,22.66,33.33,47.02,65.16,#,47130,69320,97800,135540,#,2013
125580,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",13-0000,Business and Financial Operations Occupations,major,57540,2.9,51.74,1.03,33.62,69940,1.4,17.5,22.43,30.85,40.84,52.73,36390,46660,64170,84950,109680,2013
125611,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,38260,3,34.403,1.23,33.84,70380,1.4,18.11,24.57,32.93,41.8,52.16,37670,51110,68480,86950,108500,2013
125628,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,50210,2.8,45.151,2.51,37.72,78470,3,19.82,27.93,37.56,46.48,55.94,41230,58090,78120,96680,116350,2013
125654,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,3420,8.4,3.073,0.36,29.41,61170,4.2,13.58,18.18,24.98,35.32,51.31,28250,37820,51950,73460,106730,2013
125668,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",21-0000,Community and Social Service Occupations,major,10500,4.4,9.438,0.66,22.02,45810,3.6,10.51,14.32,21.08,27.91,35.03,21860,29790,43850,58050,72860,2013
125686,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",23-0000,Legal Occupations,major,10170,4.8,9.146,1.16,46.39,96490,4.2,17.09,22.25,33.87,61.48,#,35540,46280,70450,127870,#,2013
125695,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",25-0000,"Education, Training, and Library Occupations",major,48560,2.9,43.665,0.69,24.95,51910,1.9,10.86,14.97,22.38,34.92,42.41,22590,31150,46560,72630,88220,2013
125740,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,13160,4.8,11.833,0.89,25.82,53710,2.8,11.1,15.37,24.42,34.06,42.86,23090,31960,50790,70840,89140,2013
125772,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",29-0000,Healthcare Practitioners and Technical Occupations,major,65820,2,59.182,1.01,36.32,75550,1.7,14.74,21.72,30.59,41.39,64.88,30660,45180,63640,86090,134950,2013
125828,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",31-0000,Healthcare Support Occupations,major,38030,3.5,34.198,1.16,13.06,27170,1.2,8.7,10.17,12.42,15.01,17.97,18090,21160,25840,31210,37380,2013
125846,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",33-0000,Protective Service Occupations,major,17460,3.7,15.701,0.64,19.43,40410,4.5,8.54,10.47,16.76,27.41,34.19,17760,21770,34860,57020,71110,2013
125863,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",35-0000,Food Preparation and Serving Related Occupations,major,96470,1.8,86.743,0.97,10.24,21300,1.1,7.86,8.34,9.15,11.31,14.65,16350,17360,19040,23510,30480,2013
125881,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,32420,4.8,29.153,0.9,12.25,25480,2.5,8.07,8.9,10.86,14.29,18.42,16790,18500,22580,29710,38320,2013
125891,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",39-0000,Personal Care and Service Occupations,major,29500,3.5,26.527,0.88,11.65,24240,1.5,8.02,8.73,10.24,13.06,17.76,16680,18160,21310,27170,36930,2013
125913,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",41-0000,Sales and Related Occupations,major,127920,1.9,115.019,1.08,19.67,40910,2.2,8.29,9.33,13.23,22.94,39.51,17240,19400,27520,47720,82170,2013
125934,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",43-0000,Office and Administrative Support Occupations,major,171530,1.7,154.239,0.95,16.53,34380,1,9.25,11.64,15.34,20.09,25.98,19230,24210,31910,41780,54030,2013
125987,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,260,49.7,0.234,0.07,13.14,27340,5.5,8.04,8.95,11.48,15.74,20.58,16710,18630,23870,32750,42800,2013
125990,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",47-0000,Construction and Extraction Occupations,major,30490,3.8,27.419,0.71,23.46,48800,2.1,12.66,16.56,22.07,29.26,34.83,26320,34450,45910,60860,72450,2013
126018,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,39290,2.7,35.327,0.91,21.13,43940,1.3,10.93,14.17,19.36,27.05,34.13,22740,29480,40270,56260,70990,2013
126057,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",51-0000,Production Occupations,major,117030,2.8,105.226,1.59,17.5,36410,1.4,9.54,11.68,16.2,21.49,28.21,19850,24300,33700,44690,58680,2013
126143,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",53-0000,Transportation and Material Moving Occupations,major,54950,3.2,49.411,0.73,15.41,32050,1.3,8.58,10.31,13.94,18.68,23.49,17840,21440,29000,38860,48870,2013
126171,MN,20260,"Duluth, MN-WI",11-0000,Management Occupations,major,5310,3.6,43.007,0.87,41.97,87290,2.2,19.63,27.18,36.51,50.34,69.25,40830,56520,75940,104710,144030,2013
126199,MN,20260,"Duluth, MN-WI",13-0000,Business and Financial Operations Occupations,major,4420,4.7,35.771,0.71,27.86,57960,2.4,15.78,19.97,25.73,33.12,41.15,32820,41530,53510,68880,85590,2013
126222,MN,20260,"Duluth, MN-WI",15-0000,Computer and Mathematical Occupations,major,1780,15.7,14.405,0.52,31.8,66150,3.2,17.15,22.9,29.77,39.05,49.85,35680,47630,61920,81230,103690,2013
126235,MN,20260,"Duluth, MN-WI",17-0000,Architecture and Engineering Occupations,major,1920,9.5,15.512,0.86,31.83,66200,1.7,19.67,24.35,29.87,38.54,46.35,40920,50640,62130,80160,96400,2013
126251,MN,20260,"Duluth, MN-WI",19-0000,"Life, Physical, and Social Science Occupations",major,1670,24.4,13.517,1.58,28.76,59830,1.7,16.2,20.64,27.12,34.65,43.01,33700,42920,56410,72070,89460,2013
126268,MN,20260,"Duluth, MN-WI",21-0000,Community and Social Service Occupations,major,4280,6.6,34.65,2.42,18.41,38290,4.7,9.54,11.59,17.63,22.92,30.25,19840,24120,36670,47680,62920,2013
126283,MN,20260,"Duluth, MN-WI",23-0000,Legal Occupations,major,530,6.9,4.306,0.55,37.98,79000,7.4,18.09,21.76,31.54,50.07,65.9,37630,45260,65610,104140,137080,2013
126286,MN,20260,"Duluth, MN-WI",25-0000,"Education, Training, and Library Occupations",major,7580,9.3,61.318,0.97,22.98,47790,4.3,9.69,13.97,20.45,28.78,38.76,20140,29070,42550,59860,80630,2013
126303,MN,20260,"Duluth, MN-WI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1310,12.4,10.611,0.8,18.28,38020,3.6,8.55,10.86,17.17,24.57,29.13,17770,22590,35710,51110,60580,2013
126315,MN,20260,"Duluth, MN-WI",29-0000,Healthcare Practitioners and Technical Occupations,major,9250,10.3,74.906,1.28,32.03,66610,2.1,15.99,20.49,27.42,36.13,51,33260,42630,57030,75150,106080,2013
126352,MN,20260,"Duluth, MN-WI",31-0000,Healthcare Support Occupations,major,5980,5.4,48.409,1.64,13.2,27460,2.3,9.44,10.45,12.41,15.66,18.3,19640,21730,25810,32570,38070,2013
126365,MN,20260,"Duluth, MN-WI",33-0000,Protective Service Occupations,major,2440,8.3,19.723,0.8,20.25,42120,4.2,9.8,13.06,19.61,25.77,30.19,20380,27160,40790,53590,62800,2013
