,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
110763,LA,35380,"New Orleans-Metairie-Kenner, LA",11-0000,Management Occupations,major,25910,2.5,50.139,1.02,46.75,97250,1.3,20.39,27.57,38.81,56.14,86.44,42410,57350,80730,116770,179790,2012
110794,LA,35380,"New Orleans-Metairie-Kenner, LA",13-0000,Business and Financial Operations Occupations,major,21170,2.9,40.978,0.83,29.02,60360,1.3,15.51,19.75,26.12,35.15,45.1,32270,41080,54330,73110,93800,2012
110825,LA,35380,"New Orleans-Metairie-Kenner, LA",15-0000,Computer and Mathematical Occupations,major,7170,5,13.879,0.51,32.11,66780,2.5,17.69,22.84,29.98,39.44,49.82,36800,47500,62360,82040,103630,2012
110839,LA,35380,"New Orleans-Metairie-Kenner, LA",17-0000,Architecture and Engineering Occupations,major,10080,6.6,19.515,1.08,41.66,86660,3.6,18.54,27.34,38.86,52.38,68.11,38560,56870,80830,108950,141670,2012
110867,LA,35380,"New Orleans-Metairie-Kenner, LA",19-0000,"Life, Physical, and Social Science Occupations",major,3290,6.3,6.36,0.75,30.08,62570,4.2,14.54,19.25,26.11,37.27,51.25,30240,40030,54300,77520,106610,2012
110884,LA,35380,"New Orleans-Metairie-Kenner, LA",21-0000,Community and Social Service Occupations,major,6400,5.2,12.387,0.86,18.66,38810,3.3,8.93,12.52,17.8,24.32,29.52,18570,26040,37030,50590,61400,2012
110901,LA,35380,"New Orleans-Metairie-Kenner, LA",23-0000,Legal Occupations,major,6000,6.4,11.605,1.48,42.42,88230,6.2,13.85,22.02,31.31,54.09,84.8,28820,45800,65130,112510,176380,2012
110910,LA,35380,"New Orleans-Metairie-Kenner, LA",25-0000,"Education, Training, and Library Occupations",major,27600,2.7,53.412,0.83,22.61,47030,3.7,9.74,14,21.88,27.25,34.48,20270,29120,45500,56680,71720,2012
110942,LA,35380,"New Orleans-Metairie-Kenner, LA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,8140,5.9,15.747,1.17,22.23,46240,10.3,8.38,11.54,16.65,24.75,37.5,17430,23990,34630,51480,78000,2012
110970,LA,35380,"New Orleans-Metairie-Kenner, LA",29-0000,Healthcare Practitioners and Technical Occupations,major,33120,3.2,64.104,1.09,32.08,66730,2.5,14.22,19.38,26.78,35.69,53.02,29580,40320,55700,74240,110280,2012
111017,LA,35380,"New Orleans-Metairie-Kenner, LA",31-0000,Healthcare Support Occupations,major,13490,4.8,26.115,0.87,12.09,25150,1.6,8.38,9.73,11.32,13.93,16.88,17430,20240,23550,28970,35110,2012
111033,LA,35380,"New Orleans-Metairie-Kenner, LA",33-0000,Protective Service Occupations,major,15860,6.6,30.692,1.25,16.96,35280,3.7,9.06,11.32,15.61,20.48,25.73,18840,23550,32460,42590,53520,2012
111049,LA,35380,"New Orleans-Metairie-Kenner, LA",35-0000,Food Preparation and Serving Related Occupations,major,56060,1.8,108.497,1.22,10.08,20970,1.6,7.68,8.14,8.92,10.84,14.39,15970,16940,18560,22550,29940,2012
111067,LA,35380,"New Orleans-Metairie-Kenner, LA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,16810,3.7,32.532,1,10.89,22650,1.6,7.9,8.68,10.17,12.37,14.99,16430,18050,21150,25740,31180,2012
111075,LA,35380,"New Orleans-Metairie-Kenner, LA",39-0000,Personal Care and Service Occupations,major,14220,6,27.519,0.94,10.64,22130,2,7.72,8.25,9.13,12.06,16.58,16050,17160,19000,25090,34490,2012
111103,LA,35380,"New Orleans-Metairie-Kenner, LA",41-0000,Sales and Related Occupations,major,59850,2.3,115.822,1.09,16.6,34530,1.9,8.08,8.96,11.79,20.21,31.7,16800,18640,24510,42050,65930,2012
111122,LA,35380,"New Orleans-Metairie-Kenner, LA",43-0000,Office and Administrative Support Occupations,major,79870,1.8,154.564,0.94,15.55,32340,0.6,8.9,11.05,14.26,18.61,24.47,18520,22980,29660,38710,50900,2012
111173,LA,35380,"New Orleans-Metairie-Kenner, LA",45-0000,"Farming, Fishing, and Forestry Occupations",major,330,12.4,0.633,0.19,18.76,39020,4.6,10.85,14.35,16.79,23.41,29.66,22570,29840,34910,48700,61690,2012
111177,LA,35380,"New Orleans-Metairie-Kenner, LA",47-0000,Construction and Extraction Occupations,major,25710,4.4,49.758,1.3,19.38,40300,1.4,10.81,14.01,18.03,22.53,29.5,22490,29140,37500,46850,61370,2012
111210,LA,35380,"New Orleans-Metairie-Kenner, LA",49-0000,"Installation, Maintenance, and Repair Occupations",major,24020,3.9,46.481,1.19,20.54,42730,1.5,11.05,14.1,19.26,25.7,32.86,22990,29330,40060,53450,68360,2012
111245,LA,35380,"New Orleans-Metairie-Kenner, LA",51-0000,Production Occupations,major,23590,3.7,45.642,0.69,20.78,43220,2.3,10.05,13.24,18.92,25.91,34.91,20910,27530,39360,53890,72610,2012
111295,LA,35380,"New Orleans-Metairie-Kenner, LA",53-0000,Transportation and Material Moving Occupations,major,38040,3.1,73.619,1.09,17.6,36600,3.5,8.6,10.61,14.71,21.3,29.61,17890,22070,30590,44300,61600,2012
111327,LA,43340,"Shreveport-Bossier City, LA",11-0000,Management Occupations,major,6610,3.3,37.737,0.77,42.97,89390,2,19.92,26.56,35.33,51.13,76.48,41420,55250,73490,106350,159090,2012
111353,LA,43340,"Shreveport-Bossier City, LA",13-0000,Business and Financial Operations Occupations,major,5000,4.3,28.568,0.58,27.89,58000,2.2,15.08,19.37,25.73,34.36,43.35,31370,40290,53530,71470,90170,2012
111378,LA,43340,"Shreveport-Bossier City, LA",15-0000,Computer and Mathematical Occupations,major,1350,8.3,7.698,0.28,28.91,60120,2.5,15.8,20.9,28.13,34.97,43.65,32860,43470,58510,72740,90790,2012
111388,LA,43340,"Shreveport-Bossier City, LA",17-0000,Architecture and Engineering Occupations,major,1440,6.5,8.241,0.46,31.32,65150,2.9,15.46,20.8,28.97,40.47,51.13,32160,43270,60260,84190,106360,2012
111404,LA,43340,"Shreveport-Bossier City, LA",19-0000,"Life, Physical, and Social Science Occupations",major,890,28,5.083,0.6,28.42,59110,5.2,13.45,17.88,25.48,35.42,47.71,27970,37200,53010,73680,99230,2012
111412,LA,43340,"Shreveport-Bossier City, LA",21-0000,Community and Social Service Occupations,major,2570,4.2,14.685,1.02,20.88,43440,3.1,12.02,14.55,20.18,26.44,31.36,25000,30260,41980,55000,65230,2012
111427,LA,43340,"Shreveport-Bossier City, LA",23-0000,Legal Occupations,major,1130,11.2,6.457,0.82,35.85,74560,7.3,16.09,19.14,25.74,37.42,77.24,33470,39820,53530,77830,160650,2012
111433,LA,43340,"Shreveport-Bossier City, LA",25-0000,"Education, Training, and Library Occupations",major,10270,1.2,58.668,0.91,21.09,43880,3,8.61,14.57,21.46,26.03,29.13,17900,30300,44630,54130,60580,2012
111457,LA,43340,"Shreveport-Bossier City, LA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1330,9.5,7.619,0.57,21.06,43800,5.4,9.87,12.91,18.29,26.18,33.58,20520,26850,38040,54460,69840,2012
111471,LA,43340,"Shreveport-Bossier City, LA",29-0000,Healthcare Practitioners and Technical Occupations,major,13550,6.6,77.375,1.32,30.32,63060,4.2,14.17,17.9,23.94,34.56,50.34,29480,37220,49790,71880,104700,2012
111508,LA,43340,"Shreveport-Bossier City, LA",31-0000,Healthcare Support Occupations,major,5980,7,34.164,1.14,11.19,23270,2.1,7.88,8.64,10.24,12.98,16.81,16380,17970,21310,27000,34960,2012
111522,LA,43340,"Shreveport-Bossier City, LA",33-0000,Protective Service Occupations,major,5580,2.7,31.877,1.29,19.97,41540,12,8.3,10.12,16.44,28.25,39.17,17250,21060,34190,58770,81480,2012
111537,LA,43340,"Shreveport-Bossier City, LA",35-0000,Food Preparation and Serving Related Occupations,major,16700,3,95.342,1.08,9.33,19420,2.2,7.63,8.05,8.74,9.66,12.63,15870,16730,18170,20090,26260,2012
111555,LA,43340,"Shreveport-Bossier City, LA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,7390,8.9,42.224,1.3,10.15,21120,1.9,7.72,8.26,9.16,11.28,14.16,16060,17180,19050,23450,29450,2012
111562,LA,43340,"Shreveport-Bossier City, LA",39-0000,Personal Care and Service Occupations,major,7080,6.2,40.43,1.38,11.33,23560,4.3,7.77,8.35,9.33,13.97,17.65,16170,17370,19410,29050,36700,2012
111578,LA,43340,"Shreveport-Bossier City, LA",41-0000,Sales and Related Occupations,major,20130,3.6,114.97,1.08,15.01,31210,3,7.97,8.72,10.92,17.49,26.83,16590,18140,22710,36380,55800,2012
111596,LA,43340,"Shreveport-Bossier City, LA",43-0000,Office and Administrative Support Occupations,major,28590,4.5,163.276,1,14.43,30010,1.6,8.51,10.23,13.3,17.45,22.28,17700,21270,27660,36300,46350,2012
111643,LA,43340,"Shreveport-Bossier City, LA",45-0000,"Farming, Fishing, and Forestry Occupations",major,200,38.9,1.148,0.35,16.43,34170,16.6,8.12,9.29,17.36,21.08,25,16900,19330,36110,43840,51990,2012
111644,LA,43340,"Shreveport-Bossier City, LA",47-0000,Construction and Extraction Occupations,major,9570,4.6,54.664,1.43,18.61,38710,1.9,10.3,12.79,16.55,22.39,28.86,21430,26600,34420,46570,60020,2012
111671,LA,43340,"Shreveport-Bossier City, LA",49-0000,"Installation, Maintenance, and Repair Occupations",major,8760,4,50.04,1.29,19.28,40100,1.8,10.73,13.5,17.79,23.96,29.53,22320,28080,36990,49830,61410,2012
111695,LA,43340,"Shreveport-Bossier City, LA",51-0000,Production Occupations,major,8720,4.3,49.783,0.75,17.61,36630,3.9,8.72,11.28,16.2,22.43,28.72,18140,23470,33700,46660,59740,2012
111732,LA,43340,"Shreveport-Bossier City, LA",53-0000,Transportation and Material Moving Occupations,major,12250,4,69.95,1.04,14.41,29980,2.3,8.11,9.23,12.77,17.52,23.53,16880,19210,26570,36440,48950,2012
111753,MA,70900,"Barnstable Town, MA",11-0000,Management Occupations,major,3890,3.7,40.704,0.83,51.06,106210,2.2,25.76,33.18,43.9,59.42,87.71,53590,69020,91320,123600,182440,2012
111774,MA,70900,"Barnstable Town, MA",13-0000,Business and Financial Operations Occupations,major,2750,5.4,28.8,0.58,33.93,70560,2.4,19.26,24.63,31.3,39.69,49.34,40060,51240,65100,82560,102630,2012
111794,MA,70900,"Barnstable Town, MA",15-0000,Computer and Mathematical Occupations,major,910,9,9.533,0.35,35.15,73110,3.2,19.15,24.12,33.18,43.99,55.93,39830,50180,69020,91490,116340,2012
111803,MA,70900,"Barnstable Town, MA",17-0000,Architecture and Engineering Occupations,major,1220,4.9,12.79,0.71,36.45,75820,2.5,19.45,25.3,35.68,44.84,56.06,40470,52620,74210,93260,116610,2012
111818,MA,70900,"Barnstable Town, MA",19-0000,"Life, Physical, and Social Science Occupations",major,1450,7.1,15.209,1.79,37.57,78140,4.9,19.07,25.13,34.22,45.62,63.96,39650,52260,71180,94880,133040,2012
111826,MA,70900,"Barnstable Town, MA",21-0000,Community and Social Service Occupations,major,2160,6.9,22.553,1.56,20.33,42280,4,11.58,13.65,17.54,26.23,34.22,24090,28380,36480,54560,71170,2012
111838,MA,70900,"Barnstable Town, MA",23-0000,Legal Occupations,major,260,41.8,2.759,0.35,35.02,72840,10.7,18.07,23.07,29.2,45.55,55.86,37590,47980,60730,94750,116190,2012
111841,MA,70900,"Barnstable Town, MA",25-0000,"Education, Training, and Library Occupations",major,5910,8.6,61.787,0.96,25.59,53220,1.5,11.25,17.06,26.08,33.52,37.59,23390,35480,54260,69710,78200,2012
111859,MA,70900,"Barnstable Town, MA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,910,10.8,9.509,0.71,22.94,47710,2.6,11.24,16.13,20.95,27.62,36.11,23370,33540,43580,57450,75100,2012
111870,MA,70900,"Barnstable Town, MA",29-0000,Healthcare Practitioners and Technical Occupations,major,6690,3.9,70.026,1.19,40.33,83890,3.1,19.28,25.47,34.43,45.67,59.08,40100,52970,71610,95000,122890,2012
111902,MA,70900,"Barnstable Town, MA",31-0000,Healthcare Support Occupations,major,3750,4.5,39.193,1.3,15.09,31390,2.8,9.92,11.91,14.01,17.3,22,20620,24770,29130,35980,45750,2012
111916,MA,70900,"Barnstable Town, MA",33-0000,Protective Service Occupations,major,2070,4.4,21.649,0.88,23.84,49590,2.8,10.72,15.72,24.4,30.54,35.32,22300,32700,50750,63530,73480,2012
111926,MA,70900,"Barnstable Town, MA",35-0000,Food Preparation and Serving Related Occupations,major,12440,3,130.183,1.47,12.3,25590,1.9,8.53,9.12,11.09,14.25,17.92,17750,18980,23070,29650,37270,2012
111942,MA,70900,"Barnstable Town, MA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,4280,5,44.793,1.37,15.6,32440,2.6,9.65,11.58,14.4,18.76,22.91,20060,24100,29960,39010,47660,2012
111950,MA,70900,"Barnstable Town, MA",39-0000,Personal Care and Service Occupations,major,4060,5.7,42.527,1.45,13.61,28310,2.5,8.93,10.22,12.52,15.29,20.2,18580,21260,26040,31810,42020,2012
111963,MA,70900,"Barnstable Town, MA",41-0000,Sales and Related Occupations,major,12340,3.1,129.12,1.22,16.4,34120,2.8,8.7,9.45,12.16,18.88,29.11,18090,19650,25300,39260,60550,2012
111981,MA,70900,"Barnstable Town, MA",43-0000,Office and Administrative Support Occupations,major,15350,2.6,160.635,0.98,17.75,36920,1.2,9.69,12.71,16.96,22.1,27.14,20160,26430,35270,45960,56460,2012
112024,MA,70900,"Barnstable Town, MA",45-0000,"Farming, Fishing, and Forestry Occupations",major,130,31.4,1.403,0.43,12.41,25820,10.1,8.35,8.79,10.33,14.6,19.74,17380,18280,21480,30360,41070,2012
112026,MA,70900,"Barnstable Town, MA",47-0000,Construction and Extraction Occupations,major,3900,5.4,40.776,1.07,23.77,49450,2.7,15.02,17.71,22.06,28.27,35.76,31240,36830,45870,58790,74390,2012
112042,MA,70900,"Barnstable Town, MA",49-0000,"Installation, Maintenance, and Repair Occupations",major,3710,6,38.788,1,23.68,49260,2.1,13.06,17.02,22.45,28.56,36.64,27160,35410,46700,59400,76210,2012
112061,MA,70900,"Barnstable Town, MA",51-0000,Production Occupations,major,2490,6.7,26.009,0.39,18.42,38310,4,9.74,11.86,16.36,22.29,29.65,20250,24670,34040,46360,61670,2012
112085,MA,70900,"Barnstable Town, MA",53-0000,Transportation and Material Moving Occupations,major,4900,4.3,51.254,0.76,16.79,34930,2.7,8.89,10.74,15.34,20.49,27.17,18500,22350,31900,42610,56510,2012
112107,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",11-0000,Management Occupations,major,128810,1.3,75.268,1.53,62.66,130330,0.9,28.93,39.66,55.33,78.05,#,60180,82490,115090,162350,#,2012
112140,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",13-0000,Business and Financial Operations Occupations,major,126030,2,73.644,1.49,38.98,81070,1.3,20.24,26.14,34.58,45.36,61.91,42090,54370,71930,94350,128770,2012
112172,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",15-0000,Computer and Mathematical Occupations,major,98410,2,57.505,2.09,44.52,92590,1.2,24.87,32.23,42.37,54.66,67.9,51730,67050,88120,113680,141220,2012
112190,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",17-0000,Architecture and Engineering Occupations,major,39690,2.8,23.192,1.28,41.88,87100,1.5,23.73,30.34,39.79,51.67,65.19,49360,63100,82760,107470,135590,2012
112219,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",19-0000,"Life, Physical, and Social Science Occupations",major,34220,3.3,19.993,2.36,37.89,78820,3.9,16.44,22.29,32.82,48.73,65.35,34200,46360,68260,101350,135920,2012
112260,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",21-0000,Community and Social Service Occupations,major,33800,4,19.749,1.37,23.07,47990,3.2,12.11,15.29,21.58,29.45,36.41,25200,31800,44880,61260,75730,2012
112278,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",23-0000,Legal Occupations,major,19370,3.4,11.318,1.44,55.57,115580,3.2,20.62,29,42.72,73.95,#,42890,60310,88850,153810,#,2012
112286,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",25-0000,"Education, Training, and Library Occupations",major,106000,1.7,61.941,0.96,31.52,65570,4.1,12.13,17.7,27.69,38.72,53.22,25240,36810,57590,80530,110700,2012
112346,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,33640,6.5,19.657,1.46,29.72,61820,1.8,12.29,18.78,26.82,36.77,48.41,25570,39070,55790,76480,100690,2012
112383,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",29-0000,Healthcare Practitioners and Technical Occupations,major,122750,3.2,71.726,1.22,39.93,83060,3,17.21,24.19,34.56,48.41,67.7,35800,50310,71890,100690,140820,2012
112441,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",31-0000,Healthcare Support Occupations,major,49600,3,28.985,0.96,16.34,33980,2,11.01,12.7,15,18.56,23.64,22890,26410,31200,38600,49170,2012
112459,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",33-0000,Protective Service Occupations,major,41860,3.5,24.458,0.99,23.99,49890,5.4,10.98,14.83,23.43,31.46,36.35,22830,30840,48730,65430,75600,2012
112477,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",35-0000,Food Preparation and Serving Related Occupations,major,139190,1.5,81.331,0.92,12.79,26600,1.3,8.55,9.2,11.15,14.6,19.48,17780,19130,23190,30370,40520,2012
112495,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,53750,2.3,31.409,0.96,15.91,33090,1.3,10.04,12.11,15.22,18.7,22.7,20880,25190,31650,38890,47210,2012
112504,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",39-0000,Personal Care and Service Occupations,major,47060,4,27.496,0.94,14.63,30430,1.8,8.8,10.15,13.08,16.86,22.4,18300,21100,27200,35060,46590,2012
112528,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",41-0000,Sales and Related Occupations,major,158580,1.7,92.666,0.87,24.82,51630,2.3,8.83,9.99,15.25,31.81,52.73,18360,20790,31720,66160,109690,2012
112549,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",43-0000,Office and Administrative Support Occupations,major,263130,1.4,153.756,0.94,20.15,41910,0.6,10.82,14.53,19.13,24.89,30.35,22500,30220,39780,51760,63140,2012
112604,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,520,38.6,0.305,0.09,14.62,30410,8.8,8.5,9,12.59,18.5,24.93,17670,18720,26180,38470,51850,2012
112609,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",47-0000,Construction and Extraction Occupations,major,42410,3.5,24.783,0.65,29.22,60770,1.5,15.47,20.47,28.09,37.41,45.06,32180,42570,58430,77800,93720,2012
112643,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,44280,3,25.877,0.67,25.49,53020,1,14.52,18.58,24.73,32.1,37.31,30190,38650,51450,66780,77600,2012
112682,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",51-0000,Production Occupations,major,59430,2.8,34.724,0.53,18.94,39380,1.1,10.27,13.13,17.42,22.85,29.35,21350,27310,36230,47520,61040,2012
112762,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",53-0000,Transportation and Material Moving Occupations,major,68830,3.4,40.218,0.6,17.6,36610,1.8,9.15,11.19,15.49,21.52,28.38,19040,23280,32220,44770,59030,2012
112797,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",11-0000,Management Occupations,major,5440,3.9,62.573,1.28,45.4,94430,1.7,23.05,29.57,38.71,54.56,76.35,47950,61500,80520,113470,158800,2012
112820,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",13-0000,Business and Financial Operations Occupations,major,2610,4.7,29.998,0.61,30.66,63780,2.5,17.2,22.16,28.15,36.81,47.02,35780,46100,58540,76570,97790,2012
112841,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",15-0000,Computer and Mathematical Occupations,major,730,8.5,8.402,0.31,34.21,71160,3.6,17.07,22.9,32.6,44.12,54.52,35510,47630,67820,91770,113390,2012
112851,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",17-0000,Architecture and Engineering Occupations,major,620,12,7.099,0.39,35.03,72860,3.3,19.04,25.64,32.91,43.52,53.24,39600,53320,68450,90530,110740,2012
112859,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",19-0000,"Life, Physical, and Social Science Occupations",major,550,32.8,6.351,0.75,32.79,68200,3.5,18.25,22.6,30.64,42.14,52.33,37960,47010,63730,87650,108840,2012
112863,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",21-0000,Community and Social Service Occupations,major,2010,6.3,23.151,1.6,20.7,43050,5,10.64,13.26,18.77,27.34,33.76,22140,27570,39040,56870,70210,2012
112875,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",23-0000,Legal Occupations,major,320,27.8,3.687,0.47,51.92,108000,7.3,22.74,33.26,48.15,57.99,89.12,47300,69170,100140,120610,185370,2012
112878,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",25-0000,"Education, Training, and Library Occupations",major,7080,18.5,81.415,1.27,25.64,53340,2.6,11.58,15.37,25.86,34.03,40.91,24090,31960,53790,70780,85090,2012
112902,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,720,10,8.236,0.61,24.3,50540,5.4,9.65,15.61,22.07,31.23,40.49,20080,32470,45910,64960,84220,2012
112908,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",29-0000,Healthcare Practitioners and Technical Occupations,major,6450,4.2,74.129,1.26,37.97,78980,3.2,16.68,24.75,33.45,45.21,57.63,34700,51480,69570,94030,119880,2012
112933,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",31-0000,Healthcare Support Occupations,major,2860,5.9,32.889,1.09,15.57,32390,2.5,10.67,12.43,14.51,18.05,21.67,22190,25850,30180,37550,45080,2012
112945,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",33-0000,Protective Service Occupations,major,2630,6.5,30.289,1.23,29.37,61080,6.6,11.06,20.6,30.66,35.27,44.85,23000,42850,63770,73360,93280,2012
112955,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",35-0000,Food Preparation and Serving Related Occupations,major,7790,3.2,89.508,1.01,11.42,23760,2.6,8.41,8.83,9.79,12.66,17.78,17500,18370,20360,26340,36980,2012
112971,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2370,6.8,27.23,0.84,15.51,32260,2.2,9.44,11.08,14.42,18.94,23.93,19630,23040,30000,39380,49780,2012
112978,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",39-0000,Personal Care and Service Occupations,major,2620,12.2,30.09,1.03,14.52,30200,3.2,8.91,10.18,12.62,16.44,22.87,18530,21170,26240,34190,47560,2012
112990,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",41-0000,Sales and Related Occupations,major,9680,5.5,111.261,1.05,17.36,36100,3.2,8.71,9.43,12.19,21.99,32.21,18110,19620,25360,45750,67000,2012
113003,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",43-0000,Office and Administrative Support Occupations,major,13640,3,156.848,0.96,17.72,36860,1.6,9.58,12.52,16.86,22.14,26.94,19920,26040,35060,46050,56040,2012
113042,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,**,**,**,**,17.2,35770,8.4,9.79,13.32,16.7,19.8,25.73,20360,27700,34730,41180,53510,2012
113043,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",47-0000,Construction and Extraction Occupations,major,3460,7.7,39.727,1.04,26.45,55010,1.9,15.4,19.82,26.32,32.9,38.15,32030,41230,54740,68420,79350,2012
113063,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,3600,6.4,41.366,1.06,23.25,48350,3,12.89,16.85,22.37,28.78,35.37,26810,35050,46530,59860,73570,2012
113081,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",51-0000,Production Occupations,major,4950,6.3,56.913,0.86,17.03,35410,4,8.67,10.17,15.63,21.43,28.32,18030,21150,32510,44560,58910,2012
113111,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",53-0000,Transportation and Material Moving Occupations,major,6800,5.4,78.169,1.16,17.18,35740,3.7,8.7,10.25,15.89,21.98,28.91,18100,21320,33050,45710,60130,2012
113128,MA,73104,"Framingham, MA NECTA Division",11-0000,Management Occupations,major,11390,4.4,72.384,1.48,66.1,137480,2.7,31.59,43.39,59.12,81.78,#,65710,90260,122960,170100,#,2012
113156,MA,73104,"Framingham, MA NECTA Division",13-0000,Business and Financial Operations Occupations,major,10470,8.5,66.571,1.35,39.09,81310,3.1,20.66,26.67,35.54,46.5,57.81,42980,55480,73930,96720,120240,2012
113184,MA,73104,"Framingham, MA NECTA Division",15-0000,Computer and Mathematical Occupations,major,13550,9.5,86.114,3.14,44.61,92780,1.6,25.69,33.74,43.26,55.07,66.9,53430,70180,89990,114550,139150,2012
113199,MA,73104,"Framingham, MA NECTA Division",17-0000,Architecture and Engineering Occupations,major,7530,8.6,47.872,2.65,40.31,83850,2.2,22.48,28.12,38.27,51.18,62.62,46770,58490,79610,106460,130260,2012
113223,MA,73104,"Framingham, MA NECTA Division",19-0000,"Life, Physical, and Social Science Occupations",major,1940,8.3,12.332,1.46,43.71,90920,4.5,21.43,28.25,40.04,54.29,69.93,44570,58750,83290,112930,145460,2012
113234,MA,73104,"Framingham, MA NECTA Division",21-0000,Community and Social Service Occupations,major,2620,9.6,16.665,1.15,19.73,41030,6.8,10.8,12.98,17.72,25.35,32.58,22460,27000,36860,52730,67770,2012
113245,MA,73104,"Framingham, MA NECTA Division",23-0000,Legal Occupations,major,810,11.6,5.145,0.66,52.13,108420,8.8,18.11,23.36,41.98,76.3,#,37680,48580,87320,158690,#,2012
113248,MA,73104,"Framingham, MA NECTA Division",25-0000,"Education, Training, and Library Occupations",major,9070,6.1,57.631,0.9,24.77,51520,2.7,11.76,16.39,23.9,32.94,39.49,24470,34080,49710,68510,82130,2012
113267,MA,73104,"Framingham, MA NECTA Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,2070,7.7,13.171,0.98,30.32,63070,2.7,12.96,19.63,28.96,38.58,49.77,26950,40830,60230,80240,103520,2012
113282,MA,73104,"Framingham, MA NECTA Division",29-0000,Healthcare Practitioners and Technical Occupations,major,7780,8.4,49.45,0.84,38.29,79640,2.3,17.89,25.78,34.69,47.12,56.64,37220,53630,72160,98020,117820,2012
113313,MA,73104,"Framingham, MA NECTA Division",31-0000,Healthcare Support Occupations,major,3490,7.3,22.192,0.74,15.74,32740,1.7,11.59,12.84,14.79,17.93,21.65,24110,26710,30770,37290,45040,2012
113326,MA,73104,"Framingham, MA NECTA Division",33-0000,Protective Service Occupations,major,2380,5.4,15.162,0.62,25.34,52710,4.3,12.03,19.08,25.36,31.2,37.67,25030,39680,52750,64890,78350,2012
