,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
109718,FL,5000,"Miami, FL PMSA",23-0000,Legal occupations,major,11270,8.2,39.55,82260,8.3,15.63,18.85,28.66,55.16,#,32500,39210,59620,114720,#,2004
109726,FL,5000,"Miami, FL PMSA",25-0000,"Education, training, and library occupations",major,45620,8.8,20.80,43260,3.6,11.76,14.71,19.72,25.59,32.46,24460,30590,41020,53230,67520,2004
109766,FL,5000,"Miami, FL PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,14360,8.1,21.57,44870,2.4,9.30,13.57,19.11,26.16,36.01,19340,28230,39750,54410,74900,2004
109804,FL,5000,"Miami, FL PMSA",29-0000,Healthcare practitioners and technical occupations,major,54340,7.6,27.59,57390,3.4,11.55,16.84,23.66,31.87,43.91,24020,35020,49200,66290,91330,2004
109848,FL,5000,"Miami, FL PMSA",31-0000,Healthcare support occupations,major,19670,6.7,10.39,21600,1.9,7.07,8.10,9.77,12.00,14.68,14710,16860,20320,24960,30530,2004
109864,FL,5000,"Miami, FL PMSA",33-0000,Protective service occupations,major,35030,16.7,16.53,34380,11.1,7.05,8.58,12.30,23.20,33.10,14660,17840,25590,48250,68850,2004
109879,FL,5000,"Miami, FL PMSA",35-0000,Food preparation and serving related occupations,major,72180,2.2,8.30,17260,1.3,5.66,6.20,7.23,9.64,12.20,11770,12890,15040,20050,25370,2004
109897,FL,5000,"Miami, FL PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,36250,4.8,8.80,18310,1.7,5.90,6.78,8.16,10.06,12.48,12270,14090,16980,20920,25960,2004
109906,FL,5000,"Miami, FL PMSA",39-0000,Personal care and service occupations,major,27680,5.2,11.73,24400,13.3,5.85,6.59,8.39,12.43,22.83,12160,13710,17460,25840,47490,2004
109929,FL,5000,"Miami, FL PMSA",41-0000,Sales and related occupations,major,121640,2.6,16.99,35350,2.2,6.41,8.06,11.68,19.99,33.78,13340,16770,24300,41590,70270,2004
109949,FL,5000,"Miami, FL PMSA",43-0000,Office and administrative support occupations,major,210580,3.1,13.05,27140,1.6,7.51,9.39,11.99,15.85,20.49,15630,19530,24930,32960,42630,2004
110001,FL,5000,"Miami, FL PMSA",45-0000,"Farming, fishing, and forestry occupations",major,**,**,7.48,15550,2.7,5.56,5.94,6.58,8.05,12.10,11570,12360,13700,16730,25170,2004
110007,FL,5000,"Miami, FL PMSA",47-0000,Construction and extraction occupations,major,35380,5.7,15.87,33000,1.9,8.89,11.00,14.46,19.19,24.96,18480,22880,30080,39910,51910,2004
110043,FL,5000,"Miami, FL PMSA",49-0000,"Installation, maintenance, and repair occupations",major,35130,5.1,16.71,34760,2.1,8.99,11.19,15.70,21.12,26.29,18700,23270,32650,43930,54680,2004
110078,FL,5000,"Miami, FL PMSA",51-0000,Production occupations,major,46350,3.5,11.46,23850,2.0,6.23,7.54,9.91,13.48,18.62,12950,15680,20610,28040,38720,2004
110155,FL,5000,"Miami, FL PMSA",53-0000,Transportation and material moving occupations,major,79490,11.3,13.76,28610,9.8,6.04,7.24,9.86,14.29,23.07,12570,15050,20520,29720,47990,2004
110185,FL,5345,"Naples, FL MSA",11-0000,Management occupations,major,4730,4.1,41.82,86990,2.3,18.81,24.32,35.22,50.97,#,39130,50580,73260,106020,#,2004
110205,FL,5345,"Naples, FL MSA",13-0000,Business and financial operations occupations,major,3800,6.1,29.98,62370,3.2,14.36,18.34,24.11,34.05,55.45,29860,38160,50150,70820,115340,2004
110227,FL,5345,"Naples, FL MSA",15-0000,Computer and mathematical occupations,major,1330,5.5,25.62,53300,4.3,13.85,16.43,23.01,32.17,43.20,28800,34170,47860,66910,89860,2004
110237,FL,5345,"Naples, FL MSA",17-0000,Architecture and engineering occupations,major,1210,8.1,24.51,50970,3.0,12.61,16.26,22.26,29.56,38.79,26230,33820,46300,61490,80690,2004
110245,FL,5345,"Naples, FL MSA",19-0000,"Life, physical, and social science occupations",major,**,**,23.41,48690,6.6,9.71,14.06,19.66,26.94,36.87,20200,29250,40880,56040,76680,2004
110249,FL,5345,"Naples, FL MSA",21-0000,Community and social services occupations,major,840,6.7,17.86,37140,4.8,10.80,13.23,17.70,22.64,25.76,22460,27510,36820,47090,53570,2004
110255,FL,5345,"Naples, FL MSA",23-0000,Legal occupations,major,1010,7.8,45.87,95420,6.9,17.55,21.36,27.81,#,#,36490,44430,57850,#,#,2004
110264,FL,5345,"Naples, FL MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1300,7.5,19.04,39610,3.8,9.16,12.37,17.14,21.53,31.63,19040,25730,35640,44780,65800,2004
110273,FL,5345,"Naples, FL MSA",29-0000,Healthcare practitioners and technical occupations,major,6580,7.1,29.40,61160,5.1,13.53,18.37,23.54,31.22,51.99,28140,38210,48950,64940,108140,2004
110293,FL,5345,"Naples, FL MSA",31-0000,Healthcare support occupations,major,2450,10.9,11.16,23220,1.6,8.42,9.35,10.51,12.69,15.15,17510,19450,21860,26390,31510,2004
110303,FL,5345,"Naples, FL MSA",33-0000,Protective service occupations,major,2760,10.9,17.36,36100,6.5,8.89,10.74,16.57,22.43,27.23,18490,22340,34460,46650,56630,2004
110310,FL,5345,"Naples, FL MSA",35-0000,Food preparation and serving related occupations,major,14100,5.5,9.43,19610,2.9,5.68,6.36,8.13,11.05,15.18,11820,13230,16920,22990,31570,2004
110327,FL,5345,"Naples, FL MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,6860,6.5,11.19,23280,1.4,7.33,8.35,10.17,13.12,16.31,15250,17370,21160,27300,33920,2004
110335,FL,5345,"Naples, FL MSA",39-0000,Personal care and service occupations,major,3170,8.2,10.70,22250,3.0,6.13,7.47,9.38,12.24,17.58,12740,15530,19510,25470,36570,2004
110350,FL,5345,"Naples, FL MSA",41-0000,Sales and related occupations,major,14100,3.0,16.45,34220,3.5,7.23,8.62,11.47,18.05,30.04,15050,17930,23850,37550,62470,2004
110369,FL,5345,"Naples, FL MSA",43-0000,Office and administrative support occupations,major,19690,3.0,13.37,27810,1.2,8.16,10.07,12.65,16.01,19.81,16980,20940,26310,33300,41200,2004
110408,FL,5345,"Naples, FL MSA",45-0000,"Farming, fishing, and forestry occupations",major,1740,17.6,7.13,14840,3.9,5.64,6.07,6.77,7.89,8.79,11740,12620,14090,16420,18280,2004
110411,FL,5345,"Naples, FL MSA",47-0000,Construction and extraction occupations,major,11310,4.6,16.45,34220,1.9,9.52,11.49,14.79,19.93,25.64,19790,23890,30770,41460,53340,2004
110435,FL,5345,"Naples, FL MSA",49-0000,"Installation, maintenance, and repair occupations",major,4580,6.4,16.62,34570,2.2,9.12,11.50,15.65,20.87,25.82,18980,23930,32560,43410,53700,2004
110451,FL,5345,"Naples, FL MSA",51-0000,Production occupations,major,3560,6.9,13.06,27170,2.2,7.34,9.06,11.76,15.83,20.65,15270,18840,24460,32920,42960,2004
110477,FL,5345,"Naples, FL MSA",53-0000,Transportation and material moving occupations,major,6160,5.7,11.39,23690,3.1,6.18,7.38,10.03,13.58,18.42,12840,15350,20850,28240,38300,2004
110498,FL,5790,"Ocala, FL MSA",11-0000,Management occupations,major,2650,9.5,37.58,78170,2.5,16.06,22.82,32.03,45.96,69.80,33410,47460,66630,95600,145170,2004
110518,FL,5790,"Ocala, FL MSA",13-0000,Business and financial operations occupations,major,2130,7.1,23.12,48090,3.3,11.86,15.22,20.04,27.02,37.50,24670,31660,41680,56210,78000,2004
110536,FL,5790,"Ocala, FL MSA",15-0000,Computer and mathematical occupations,major,650,17.4,21.88,45520,2.6,13.10,16.24,20.94,26.50,33.09,27250,33770,43550,55120,68830,2004
110546,FL,5790,"Ocala, FL MSA",17-0000,Architecture and engineering occupations,major,1030,7.8,21.38,44480,3.6,9.92,13.98,19.52,26.84,36.46,20630,29080,40600,55840,75830,2004
110556,FL,5790,"Ocala, FL MSA",19-0000,"Life, physical, and social science occupations",major,360,17.9,28.82,59950,10.7,11.34,15.01,21.23,35.50,66.02,23580,31220,44150,73830,137320,2004
110559,FL,5790,"Ocala, FL MSA",21-0000,Community and social services occupations,major,1090,12.3,15.67,32600,3.6,9.50,11.55,14.40,19.04,24.54,19770,24030,29960,39600,51040,2004
110567,FL,5790,"Ocala, FL MSA",23-0000,Legal occupations,major,550,7.9,32.87,68370,11.4,12.35,15.08,20.90,41.54,#,25680,31370,43470,86400,#,2004
110571,FL,5790,"Ocala, FL MSA",25-0000,"Education, training, and library occupations",major,**,**,17.38,36150,2.0,7.56,11.07,17.49,22.26,28.82,15720,23020,36390,46310,59940,2004
110583,FL,5790,"Ocala, FL MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,760,15.8,16.68,34690,4.9,8.22,10.34,15.14,20.64,27.42,17090,21520,31490,42930,57030,2004
110591,FL,5790,"Ocala, FL MSA",29-0000,Healthcare practitioners and technical occupations,major,5200,4.6,27.92,58080,9.0,11.66,16.61,22.14,27.58,45.93,24250,34550,46050,57360,95530,2004
110618,FL,5790,"Ocala, FL MSA",31-0000,Healthcare support occupations,major,2950,5.1,10.59,22030,2.1,7.29,8.82,10.09,11.76,14.29,15170,18350,20980,24460,29720,2004
110629,FL,5790,"Ocala, FL MSA",33-0000,Protective service occupations,major,2490,4.2,14.21,29560,4.1,7.34,10.34,13.83,16.81,21.36,15270,21510,28780,34970,44430,2004
110637,FL,5790,"Ocala, FL MSA",35-0000,Food preparation and serving related occupations,major,7630,6.7,7.62,15840,2.1,5.60,6.04,6.77,8.53,10.97,11640,12560,14080,17740,22810,2004
110654,FL,5790,"Ocala, FL MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,3190,9.7,9.11,18940,2.9,5.99,6.87,8.34,10.41,12.90,12450,14300,17360,21650,26830,2004
110662,FL,5790,"Ocala, FL MSA",39-0000,Personal care and service occupations,major,2320,7.1,8.89,18490,2.5,5.83,6.55,7.83,9.90,13.25,12130,13620,16280,20590,27560,2004
110675,FL,5790,"Ocala, FL MSA",41-0000,Sales and related occupations,major,11090,2.7,13.12,27300,2.7,6.29,7.47,9.97,14.82,23.41,13090,15530,20730,30830,48690,2004
110692,FL,5790,"Ocala, FL MSA",43-0000,Office and administrative support occupations,major,15310,4.4,11.65,24230,1.6,7.24,8.75,10.76,13.45,17.32,15060,18200,22370,27970,36030,2004
110735,FL,5790,"Ocala, FL MSA",45-0000,"Farming, fishing, and forestry occupations",major,460,24.3,9.10,18930,5.6,6.11,7.19,8.38,10.27,12.52,12700,14960,17440,21350,26050,2004
110739,FL,5790,"Ocala, FL MSA",47-0000,Construction and extraction occupations,major,5510,7.8,13.73,28560,1.9,8.42,10.02,12.41,15.74,20.47,17520,20830,25810,32740,42570,2004
110758,FL,5790,"Ocala, FL MSA",49-0000,"Installation, maintenance, and repair occupations",major,4550,6.3,15.05,31310,2.5,8.70,10.86,13.97,17.71,23.61,18100,22600,29060,36840,49100,2004
110778,FL,5790,"Ocala, FL MSA",51-0000,Production occupations,major,6790,6.3,11.34,23580,2.0,7.35,8.60,10.53,13.44,16.47,15280,17880,21910,27960,34250,2004
110806,FL,5790,"Ocala, FL MSA",53-0000,Transportation and material moving occupations,major,6190,7.0,10.86,22600,2.3,6.28,7.62,10.07,13.13,16.89,13070,15840,20950,27300,35120,2004
110823,FL,5960,"Orlando, FL MSA",11-0000,Management occupations,major,33000,4.2,40.06,83320,1.3,16.87,24.28,34.19,49.55,#,35090,50500,71120,103060,#,2004
110855,FL,5960,"Orlando, FL MSA",13-0000,Business and financial operations occupations,major,33540,4.3,25.65,53350,2.0,13.00,16.56,22.49,30.44,42.05,27050,34450,46770,63310,87460,2004
110884,FL,5960,"Orlando, FL MSA",15-0000,Computer and mathematical occupations,major,19220,4.9,27.99,58210,1.7,14.74,19.12,26.24,35.03,44.06,30660,39770,54590,72860,91640,2004
110897,FL,5960,"Orlando, FL MSA",17-0000,Architecture and engineering occupations,major,16910,11.3,27.49,57180,2.6,13.40,18.28,25.07,34.94,44.55,27880,38030,52150,72680,92670,2004
110928,FL,5960,"Orlando, FL MSA",19-0000,"Life, physical, and social science occupations",major,6500,12.8,21.08,43840,3.4,11.41,14.15,18.51,26.38,34.25,23730,29430,38500,54860,71250,2004
110948,FL,5960,"Orlando, FL MSA",21-0000,Community and social services occupations,major,7360,5.0,15.83,32920,2.1,9.88,11.95,14.97,18.98,23.66,20540,24850,31150,39490,49210,2004
110965,FL,5960,"Orlando, FL MSA",23-0000,Legal occupations,major,7030,7.2,36.77,76480,6.3,14.25,18.81,24.64,51.00,#,29640,39120,51250,106080,#,2004
110974,FL,5960,"Orlando, FL MSA",25-0000,"Education, training, and library occupations",major,43330,6.6,17.38,36160,3.6,8.95,12.38,16.10,21.17,26.51,18620,25740,33490,44040,55140,2004
111012,FL,5960,"Orlando, FL MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,13420,5.3,18.17,37790,3.1,7.60,11.69,16.06,22.07,30.27,15810,24310,33410,45910,62950,2004
111045,FL,5960,"Orlando, FL MSA",29-0000,Healthcare practitioners and technical occupations,major,37870,4.9,25.87,53800,3.6,11.64,15.91,20.49,26.89,44.99,24210,33090,42610,55930,93580,2004
111092,FL,5960,"Orlando, FL MSA",31-0000,Healthcare support occupations,major,18100,5.2,10.81,22480,2.1,7.54,8.88,10.18,12.11,15.27,15690,18470,21170,25190,31750,2004
111107,FL,5960,"Orlando, FL MSA",33-0000,Protective service occupations,major,25020,4.5,14.09,29300,3.5,7.62,9.20,12.57,17.44,23.38,15850,19140,26150,36280,48630,2004
111123,FL,5960,"Orlando, FL MSA",35-0000,Food preparation and serving related occupations,major,102220,2.4,8.42,17510,1.9,5.64,6.17,7.14,9.79,12.93,11740,12830,14850,20350,26890,2004
111141,FL,5960,"Orlando, FL MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,45330,7.5,9.35,19450,1.8,6.55,7.43,8.53,10.55,13.12,13630,15460,17740,21940,27290,2004
111151,FL,5960,"Orlando, FL MSA",39-0000,Personal care and service occupations,major,33890,4.6,9.39,19530,2.3,5.88,6.78,7.97,10.36,15.43,12230,14100,16570,21540,32090,2004
111176,FL,5960,"Orlando, FL MSA",41-0000,Sales and related occupations,major,115050,2.9,15.18,31580,1.8,6.61,7.88,10.46,17.50,29.06,13750,16390,21760,36390,60440,2004
111197,FL,5960,"Orlando, FL MSA",43-0000,Office and administrative support occupations,major,180050,2.4,12.90,26820,0.8,7.80,9.49,11.75,15.33,19.89,16220,19740,24430,31880,41360,2004
111250,FL,5960,"Orlando, FL MSA",45-0000,"Farming, fishing, and forestry occupations",major,2780,18.3,8.33,17330,3.1,5.90,6.78,7.65,8.48,11.63,12270,14100,15920,17630,24190,2004
111257,FL,5960,"Orlando, FL MSA",47-0000,Construction and extraction occupations,major,47470,3.5,15.01,31230,1.9,8.80,10.71,13.82,17.36,22.62,18310,22280,28750,36100,47050,2004
111294,FL,5960,"Orlando, FL MSA",49-0000,"Installation, maintenance, and repair occupations",major,35340,4.0,16.09,33470,1.3,9.13,11.55,15.01,19.88,25.00,19000,24030,31210,41350,52000,2004
111333,FL,5960,"Orlando, FL MSA",51-0000,Production occupations,major,33820,3.6,12.52,26050,1.3,7.55,8.93,11.11,14.59,19.65,15710,18580,23100,30350,40870,2004
111402,FL,5960,"Orlando, FL MSA",53-0000,Transportation and material moving occupations,major,59280,6.2,11.97,24900,2.3,6.38,7.85,10.28,13.70,20.07,13270,16340,21380,28510,41740,2004
111428,FL,6015,"Panama City, FL MSA",11-0000,Management occupations,major,2120,6.4,32.55,67710,3.1,13.15,19.13,28.20,39.66,57.06,27350,39790,58650,82500,118690,2004
111443,FL,6015,"Panama City, FL MSA",13-0000,Business and financial operations occupations,major,2260,6.4,21.59,44910,4.2,11.40,13.93,18.48,26.38,35.54,23710,28970,38440,54870,73910,2004
111460,FL,6015,"Panama City, FL MSA",15-0000,Computer and mathematical occupations,major,900,12.5,28.44,59160,3.6,13.32,19.17,26.65,35.67,44.85,27710,39870,55440,74200,93280,2004
111471,FL,6015,"Panama City, FL MSA",17-0000,Architecture and engineering occupations,major,1670,4.5,29.19,60710,5.3,13.33,20.58,28.75,38.50,43.52,27720,42810,59800,80080,90530,2004
111487,FL,6015,"Panama City, FL MSA",19-0000,"Life, physical, and social science occupations",major,550,18.5,25.55,53140,5.3,14.14,16.46,23.30,32.73,41.87,29400,34230,48470,68080,87080,2004
111492,FL,6015,"Panama City, FL MSA",21-0000,Community and social services occupations,major,820,11.4,14.35,29850,3.9,8.90,10.42,13.36,17.44,21.56,18510,21670,27780,36280,44850,2004
111500,FL,6015,"Panama City, FL MSA",23-0000,Legal occupations,major,330,17.6,32.81,68250,6.4,13.26,17.38,25.17,38.56,68.55,27590,36140,52360,80200,142580,2004
111507,FL,6015,"Panama City, FL MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,610,8.3,16.32,33940,4.2,7.91,10.16,14.87,20.97,27.21,16460,21130,30920,43620,56590,2004
111511,FL,6015,"Panama City, FL MSA",29-0000,Healthcare practitioners and technical occupations,major,3550,4.0,25.82,53700,6.4,10.17,14.00,19.12,26.24,48.12,21160,29120,39760,54570,100080,2004
111528,FL,6015,"Panama City, FL MSA",31-0000,Healthcare support occupations,major,1710,7.2,9.59,19940,1.7,7.12,7.92,9.25,10.62,12.78,14800,16470,19250,22100,26590,2004
111536,FL,6015,"Panama City, FL MSA",33-0000,Protective service occupations,major,1560,10.2,14.97,31130,7.1,6.58,8.96,12.66,17.04,25.55,13680,18630,26330,35430,53140,2004
111543,FL,6015,"Panama City, FL MSA",35-0000,Food preparation and serving related occupations,major,7280,3.3,7.74,16090,3.0,5.62,6.05,6.78,8.42,11.61,11680,12580,14090,17520,24140,2004
111558,FL,6015,"Panama City, FL MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,2840,6.9,8.99,18710,2.2,6.19,7.14,8.26,10.34,12.97,12880,14860,17190,21510,26980,2004
111565,FL,6015,"Panama City, FL MSA",39-0000,Personal care and service occupations,major,1500,6.2,9.11,18950,4.9,5.83,6.55,7.83,10.10,13.45,12130,13610,16280,21000,27970,2004
111572,FL,6015,"Panama City, FL MSA",41-0000,Sales and related occupations,major,7660,4.0,12.32,25620,2.7,6.19,7.40,9.42,13.69,22.24,12880,15390,19600,28470,46270,2004
111589,FL,6015,"Panama City, FL MSA",43-0000,Office and administrative support occupations,major,11390,4.2,11.61,24160,1.9,7.32,8.58,10.59,13.71,17.46,15240,17850,22040,28510,36330,2004
111628,FL,6015,"Panama City, FL MSA",45-0000,"Farming, fishing, and forestry occupations",major,**,**,12.36,25700,5.7,7.23,8.90,10.69,16.14,18.12,15040,18500,22230,33560,37680,2004
111629,FL,6015,"Panama City, FL MSA",47-0000,Construction and extraction occupations,major,3610,8.5,13.58,28240,2.1,8.42,9.98,12.50,16.19,20.53,17520,20750,26000,33670,42700,2004
111646,FL,6015,"Panama City, FL MSA",49-0000,"Installation, maintenance, and repair occupations",major,3180,5.1,15.77,32800,2.9,8.48,10.42,14.19,20.37,25.89,17640,21670,29510,42360,53860,2004
111660,FL,6015,"Panama City, FL MSA",51-0000,Production occupations,major,2980,9.9,13.04,27130,3.0,7.50,9.01,11.29,15.75,21.54,15610,18730,23480,32750,44810,2004
111681,FL,6015,"Panama City, FL MSA",53-0000,Transportation and material moving occupations,major,3280,6.4,11.40,23710,2.7,6.45,7.76,10.12,13.54,18.49,13430,16140,21050,28170,38450,2004
111697,FL,6080,"Pensacola, FL MSA",11-0000,Management occupations,major,5180,4.3,35.00,72810,1.9,15.88,21.74,30.64,42.41,59.35,33020,45210,63730,88220,123450,2004
111723,FL,6080,"Pensacola, FL MSA",13-0000,Business and financial operations occupations,major,5510,4.7,22.25,46280,2.1,12.45,15.46,20.00,26.64,34.65,25900,32160,41600,55420,72070,2004
111747,FL,6080,"Pensacola, FL MSA",15-0000,Computer and mathematical occupations,major,2970,7.6,24.89,51770,3.3,13.91,17.72,24.31,31.53,37.67,28930,36850,50570,65580,78350,2004
111758,FL,6080,"Pensacola, FL MSA",17-0000,Architecture and engineering occupations,major,2300,10.8,24.66,51300,2.4,12.11,16.75,23.75,31.68,39.39,25190,34840,49410,65900,81940,2004
111776,FL,6080,"Pensacola, FL MSA",19-0000,"Life, physical, and social science occupations",major,920,5.1,22.49,46790,3.6,12.01,15.60,20.39,27.66,35.30,24970,32450,42410,57530,73430,2004
111787,FL,6080,"Pensacola, FL MSA",21-0000,Community and social services occupations,major,2260,11.7,14.92,31040,3.4,8.83,11.22,13.69,17.45,22.63,18370,23330,28480,36290,47060,2004
111801,FL,6080,"Pensacola, FL MSA",23-0000,Legal occupations,major,1190,7.4,29.87,62130,6.5,11.68,15.01,20.29,37.44,66.70,24300,31220,42200,77870,138730,2004
111806,FL,6080,"Pensacola, FL MSA",25-0000,"Education, training, and library occupations",major,10340,4.8,18.29,38040,5.5,8.21,13.10,16.56,21.91,30.13,17090,27240,34450,45570,62660,2004
111817,FL,6080,"Pensacola, FL MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1760,11.4,17.59,36600,3.4,8.33,11.93,16.19,21.07,27.39,17320,24810,33670,43830,56970,2004
111833,FL,6080,"Pensacola, FL MSA",29-0000,Healthcare practitioners and technical occupations,major,9150,3.5,26.12,54340,7.4,10.98,14.72,19.14,26.83,51.39,22830,30610,39810,55800,106890,2004
111869,FL,6080,"Pensacola, FL MSA",31-0000,Healthcare support occupations,major,4400,7.3,9.96,20710,1.7,7.43,8.30,9.54,10.83,13.17,15460,17270,19830,22530,27400,2004
111881,FL,6080,"Pensacola, FL MSA",33-0000,Protective service occupations,major,4840,13.7,14.29,29720,3.7,7.26,10.53,14.01,16.88,21.04,15110,21900,29150,35120,43760,2004
111894,FL,6080,"Pensacola, FL MSA",35-0000,Food preparation and serving related occupations,major,14000,2.7,7.79,16210,1.4,5.65,6.16,7.08,8.62,11.30,11760,12810,14720,17920,23510,2004
111910,FL,6080,"Pensacola, FL MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,5180,6.5,8.59,17870,1.8,5.89,6.65,7.93,9.84,12.44,12260,13830,16490,20460,25870,2004
111917,FL,6080,"Pensacola, FL MSA",39-0000,Personal care and service occupations,major,3170,12.8,9.41,19560,3.5,5.92,6.83,8.08,10.30,15.52,12300,14200,16800,21420,32280,2004
111930,FL,6080,"Pensacola, FL MSA",41-0000,Sales and related occupations,major,19960,5.5,12.00,24950,3.0,5.98,6.83,8.58,13.23,21.61,12440,14200,17860,27530,44940,2004
111949,FL,6080,"Pensacola, FL MSA",43-0000,Office and administrative support occupations,major,25920,2.7,12.06,25090,0.8,7.33,8.90,10.91,14.36,18.24,15240,18510,22700,29870,37930,2004
111993,FL,6080,"Pensacola, FL MSA",45-0000,"Farming, fishing, and forestry occupations",major,**,**,7.52,15650,11.0,5.54,5.92,6.54,7.75,11.23,11520,12300,13610,16110,23370,2004
111996,FL,6080,"Pensacola, FL MSA",47-0000,Construction and extraction occupations,major,9910,12.9,12.37,25720,3.5,7.36,8.74,11.20,15.12,19.56,15310,18180,23290,31440,40680,2004
112026,FL,6080,"Pensacola, FL MSA",49-0000,"Installation, maintenance, and repair occupations",major,6590,5.7,15.64,32520,2.5,7.46,10.37,14.59,20.39,25.55,15520,21560,30350,42420,53150,2004
112051,FL,6080,"Pensacola, FL MSA",51-0000,Production occupations,major,7980,16.6,11.75,24430,7.8,6.07,6.99,9.72,14.56,21.95,12630,14550,20220,30280,45660,2004
112087,FL,6080,"Pensacola, FL MSA",53-0000,Transportation and material moving occupations,major,8920,7.1,10.94,22760,3.6,5.97,6.87,9.29,12.82,18.49,12410,14290,19320,26670,38470,2004
112108,FL,6580,"Punta Gorda, FL MSA",11-0000,Management occupations,major,970,6.6,39.64,82440,5.7,14.85,21.14,30.13,48.72,#,30890,43970,62670,101350,#,2004
112119,FL,6580,"Punta Gorda, FL MSA",13-0000,Business and financial operations occupations,major,820,8.9,25.44,52920,6.1,12.21,14.95,20.73,26.75,43.92,25400,31090,43120,55650,91350,2004
112129,FL,6580,"Punta Gorda, FL MSA",15-0000,Computer and mathematical occupations,major,200,9.2,23.09,48030,4.5,12.62,15.86,20.45,26.04,39.60,26240,32980,42550,54160,82360,2004
112132,FL,6580,"Punta Gorda, FL MSA",17-0000,Architecture and engineering occupations,major,300,10.9,21.02,43710,5.9,11.41,14.20,17.78,23.84,36.67,23740,29530,36980,49580,76280,2004
112136,FL,6580,"Punta Gorda, FL MSA",19-0000,"Life, physical, and social science occupations",major,180,8.6,20.06,41720,3.9,13.19,15.19,18.43,24.13,27.66,27430,31590,38340,50190,57530,2004
112137,FL,6580,"Punta Gorda, FL MSA",21-0000,Community and social services occupations,major,370,7.3,15.71,32680,4.2,8.88,11.63,15.37,19.48,23.87,18460,24180,31970,40520,49640,2004
112141,FL,6580,"Punta Gorda, FL MSA",23-0000,Legal occupations,major,170,8.3,34.90,72590,7.3,13.70,16.42,26.29,46.68,#,28490,34150,54680,97100,#,2004
112145,FL,6580,"Punta Gorda, FL MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,310,25.9,17.85,37130,7.6,9.10,11.01,15.52,22.44,31.03,18920,22910,32290,46670,64530,2004
112150,FL,6580,"Punta Gorda, FL MSA",29-0000,Healthcare practitioners and technical occupations,major,3550,7.5,23.61,49110,3.8,11.00,15.56,20.61,26.01,36.62,22880,32360,42870,54110,76170,2004
112170,FL,6580,"Punta Gorda, FL MSA",31-0000,Healthcare support occupations,major,1810,8.3,10.88,22620,1.8,7.96,9.15,10.30,12.12,14.31,16560,19030,21420,25200,29760,2004
112180,FL,6580,"Punta Gorda, FL MSA",33-0000,Protective service occupations,major,1860,37.0,16.99,35330,4.6,9.28,13.68,16.59,20.63,24.88,19310,28450,34510,42900,51750,2004
112188,FL,6580,"Punta Gorda, FL MSA",35-0000,Food preparation and serving related occupations,major,4620,5.4,7.75,16130,1.8,5.64,6.15,7.08,8.56,10.87,11720,12800,14730,17800,22610,2004
112202,FL,6580,"Punta Gorda, FL MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,1640,6.0,9.11,18940,1.8,6.15,7.22,8.54,10.34,12.91,12800,15020,17770,21510,26860,2004
112209,FL,6580,"Punta Gorda, FL MSA",39-0000,Personal care and service occupations,major,990,11.6,9.14,19010,2.9,5.82,6.61,8.21,10.34,13.32,12110,13750,17070,21510,27700,2004
112218,FL,6580,"Punta Gorda, FL MSA",41-0000,Sales and related occupations,major,5030,3.2,13.75,28610,3.4,6.52,7.72,9.91,15.22,25.05,13560,16070,20620,31650,52100,2004
112233,FL,6580,"Punta Gorda, FL MSA",43-0000,Office and administrative support occupations,major,6970,4.6,11.58,24080,1.8,7.36,8.96,10.80,13.32,16.81,15320,18640,22460,27710,34970,2004
112262,FL,6580,"Punta Gorda, FL MSA",47-0000,Construction and extraction occupations,major,2680,7.4,13.90,28900,2.5,8.50,10.50,13.11,16.34,20.53,17680,21830,27280,33990,42700,2004
112279,FL,6580,"Punta Gorda, FL MSA",49-0000,"Installation, maintenance, and repair occupations",major,1410,7.2,15.27,31750,3.6,7.96,10.09,13.77,18.87,25.34,16550,20980,28640,39260,52710,2004
112289,FL,6580,"Punta Gorda, FL MSA",51-0000,Production occupations,major,1090,7.1,12.62,26260,2.8,7.82,9.21,10.96,14.09,20.10,16260,19150,22790,29300,41800,2004
112297,FL,6580,"Punta Gorda, FL MSA",53-0000,Transportation and material moving occupations,major,1530,7.2,10.16,21120,3.3,5.97,7.13,9.55,12.15,15.98,12430,14840,19860,25280,33250,2004
