,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
114236,PA,30140,"Lebanon, PA",41-0000,Sales and Related Occupations,major,4540,6,91.222,0.87,16.23,33750,3.6,8.03,8.94,11.96,19.4,29.22,16710,18600,24890,40350,60780,2014
114248,PA,30140,"Lebanon, PA",43-0000,Office and Administrative Support Occupations,major,7700,6.1,154.849,0.97,15.48,32200,2.1,9.41,11.72,14.67,18.28,22.61,19580,24370,30510,38010,47030,2014
114279,PA,30140,"Lebanon, PA",45-0000,"Farming, Fishing, and Forestry Occupations",major,130,25.6,2.694,0.81,18.36,38180,7.5,11.14,13.99,17.22,21.35,27.26,23180,29110,35820,44410,56710,2014
114281,PA,30140,"Lebanon, PA",47-0000,Construction and Extraction Occupations,major,1500,7.7,30.197,0.77,19.27,40090,3,10.57,15.12,17.94,22.96,28.86,21990,31450,37310,47760,60040,2014
114292,PA,30140,"Lebanon, PA",49-0000,"Installation, Maintenance, and Repair Occupations",major,2460,7.5,49.466,1.27,20.92,43510,2.5,12.61,16.23,20.21,24.82,30.56,26220,33760,42040,51630,63560,2014
114305,PA,30140,"Lebanon, PA",51-0000,Production Occupations,major,5300,9.5,106.552,1.61,16.53,34390,3.1,9.81,11.69,15.5,20.45,25.59,20400,24320,32240,42540,53230,2014
114339,PA,30140,"Lebanon, PA",53-0000,Transportation and Material Moving Occupations,major,7300,16,146.744,2.14,15.16,31530,3.7,9.08,11.53,14.98,17.69,21.33,18880,23980,31170,36800,44370,2014
114352,PA,37964,"Philadelphia, PA Metropolitan Division",11-0000,Management Occupations,major,81740,1.8,43.901,0.88,64.98,135150,1.1,27.93,39.72,57.83,82.81,#,58090,82630,120280,172240,#,2014
114386,PA,37964,"Philadelphia, PA Metropolitan Division",13-0000,Business and Financial Operations Occupations,major,117890,1.6,63.317,1.25,37.05,77060,1,19.56,24.95,33.35,44.56,57.97,40690,51890,69370,92690,120580,2014
114418,PA,37964,"Philadelphia, PA Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,65170,2.7,35.003,1.23,40.64,84520,0.9,21.21,28.85,39.32,51.09,62.9,44110,60000,81790,106260,130820,2014
114435,PA,37964,"Philadelphia, PA Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,31370,3.3,16.847,0.94,39.03,81180,1.5,20.86,27.67,37.32,48.97,59.49,43380,57550,77630,101850,123730,2014
114468,PA,37964,"Philadelphia, PA Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,23210,5.6,12.465,1.47,35.03,72860,4,15.73,21.82,31.13,45.22,59.84,32720,45390,64750,94050,124460,2014
114498,PA,37964,"Philadelphia, PA Metropolitan Division",21-0000,Community and Social Service Occupations,major,39990,3.7,21.48,1.5,20.72,43110,1.8,11.34,14.74,19.12,25.58,32.5,23580,30660,39770,53210,67600,2014
114517,PA,37964,"Philadelphia, PA Metropolitan Division",23-0000,Legal Occupations,major,21010,3.3,11.285,1.45,52.54,109290,3.2,21.43,28.67,42.04,69.72,#,44580,59640,87450,145010,#,2014
114527,PA,37964,"Philadelphia, PA Metropolitan Division",25-0000,"Education, Training, and Library Occupations",major,119380,1.9,64.118,1.03,28.71,59710,3.2,11.1,16.81,26.55,37.05,47.24,23090,34960,55230,77070,98260,2014
114588,PA,37964,"Philadelphia, PA Metropolitan Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,24990,4.5,13.421,1.01,28.25,58750,2.9,10.74,15.62,23.69,34.94,50.71,22350,32480,49280,72680,105480,2014
114623,PA,37964,"Philadelphia, PA Metropolitan Division",29-0000,Healthcare Practitioners and Technical Occupations,major,120170,3.5,64.541,1.11,37.26,77500,1.6,16.19,23.16,32.2,42.97,60.48,33670,48170,66970,89370,125800,2014
114679,PA,37964,"Philadelphia, PA Metropolitan Division",31-0000,Healthcare Support Occupations,major,69620,4,37.391,1.28,13.79,28690,1.3,8.94,10.59,13.12,16.3,19.31,18590,22030,27290,33910,40160,2014
114697,PA,37964,"Philadelphia, PA Metropolitan Division",33-0000,Protective Service Occupations,major,46280,3.8,24.859,1.02,20.55,42740,4.7,8.88,10.96,18.19,27.45,37.97,18470,22790,37840,57100,78980,2014
114717,PA,37964,"Philadelphia, PA Metropolitan Division",35-0000,Food Preparation and Serving Related Occupations,major,149130,1.2,80.095,0.88,10.89,22650,1.1,7.78,8.41,9.58,12.06,16.14,16190,17500,19930,25080,33580,2014
114734,PA,37964,"Philadelphia, PA Metropolitan Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,55780,2.7,29.96,0.93,14.33,29810,1.3,9.02,10.6,13.29,17.08,21.62,18770,22060,27640,35520,44970,2014
114743,PA,37964,"Philadelphia, PA Metropolitan Division",39-0000,Personal Care and Service Occupations,major,70230,3.7,37.718,1.23,12.42,25830,1.5,8.11,9.22,10.94,13.94,18.61,16870,19180,22750,29000,38700,2014
114770,PA,37964,"Philadelphia, PA Metropolitan Division",41-0000,Sales and Related Occupations,major,196690,1.6,105.643,1,21.85,45460,2,8.22,9.43,14.06,27.01,45.91,17100,19610,29250,56180,95490,2014
114790,PA,37964,"Philadelphia, PA Metropolitan Division",43-0000,Office and Administrative Support Occupations,major,312090,1.2,167.619,1.05,18.5,38470,0.5,9.96,13.1,17.24,22.71,28.32,20720,27240,35850,47240,58910,2014
114845,PA,37964,"Philadelphia, PA Metropolitan Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,1270,22.7,0.682,0.21,13.85,28810,5.3,8.29,9.76,12.4,15.66,21.56,17250,20300,25790,32580,44850,2014
114851,PA,37964,"Philadelphia, PA Metropolitan Division",47-0000,Construction and Extraction Occupations,major,55310,2.4,29.709,0.76,26.84,55830,1.6,13.86,18.11,24.77,34.51,44.6,28830,37670,51520,71780,92770,2014
114889,PA,37964,"Philadelphia, PA Metropolitan Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,64110,2.4,34.431,0.89,22.89,47620,1.1,12.08,16.34,21.66,28.46,35.68,25130,33980,45060,59200,74210,2014
114931,PA,37964,"Philadelphia, PA Metropolitan Division",51-0000,Production Occupations,major,91190,2.4,48.979,0.74,19.29,40130,1.3,10.61,13.41,17.71,23.19,30.15,22060,27900,36850,48230,62720,2014
115023,PA,37964,"Philadelphia, PA Metropolitan Division",53-0000,Transportation and Material Moving Occupations,major,105260,2.3,56.536,0.83,16.77,34870,1.7,8.5,10.42,14.83,20.45,27.15,17670,21680,30850,42540,56470,2014
115057,PA,38300,"Pittsburgh, PA",11-0000,Management Occupations,major,44370,2.3,39.267,0.79,55.22,114860,1.1,23.55,33.71,48.6,69.21,#,48980,70120,101090,143970,#,2014
115089,PA,38300,"Pittsburgh, PA",13-0000,Business and Financial Operations Occupations,major,57750,1.9,51.11,1.01,31.83,66210,1,16.46,21.89,29.36,38.35,49.75,34230,45540,61070,79780,103480,2014
115120,PA,38300,"Pittsburgh, PA",15-0000,Computer and Mathematical Occupations,major,32140,3.6,28.443,1,34.17,71070,1.2,17.69,23.68,32.59,42.85,54.14,36790,49260,67790,89140,112620,2014
115137,PA,38300,"Pittsburgh, PA",17-0000,Architecture and Engineering Occupations,major,22410,2.9,19.832,1.11,36.2,75300,1.3,19.22,25.31,33.65,45.09,56.79,39980,52640,69990,93790,118120,2014
115170,PA,38300,"Pittsburgh, PA",19-0000,"Life, Physical, and Social Science Occupations",major,10880,8.2,9.627,1.14,30.59,63620,3.4,14.8,19.69,27.77,37.49,49.36,30770,40960,57760,77970,102660,2014
115198,PA,38300,"Pittsburgh, PA",21-0000,Community and Social Service Occupations,major,20230,4.3,17.906,1.25,18.88,39280,1.4,10.95,13.46,17.42,23.4,28.88,22770,27990,36230,48680,60080,2014
115216,PA,38300,"Pittsburgh, PA",23-0000,Legal Occupations,major,8780,5.7,7.774,1,48.24,100330,6,15.18,22.29,36.17,65.77,#,31570,46360,75240,136810,#,2014
115225,PA,38300,"Pittsburgh, PA",25-0000,"Education, Training, and Library Occupations",major,66360,2.6,58.729,0.94,25.81,53680,4.3,10.03,14.87,24.01,32.74,43.22,20870,30920,49940,68090,89910,2014
115281,PA,38300,"Pittsburgh, PA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,11170,4.8,9.889,0.74,24.93,51850,3.8,9.78,14.07,19.99,30.32,43.09,20350,29270,41590,63060,89630,2014
115313,PA,38300,"Pittsburgh, PA",29-0000,Healthcare Practitioners and Technical Occupations,major,79280,3.6,70.164,1.21,33.69,70070,2.6,15.44,21,27.63,35.96,55.17,32110,43680,57470,74790,114750,2014
115367,PA,38300,"Pittsburgh, PA",31-0000,Healthcare Support Occupations,major,37170,3.9,32.895,1.13,13.55,28170,1.2,9.09,10.68,12.94,15.48,18.58,18910,22210,26920,32200,38650,2014
115385,PA,38300,"Pittsburgh, PA",33-0000,Protective Service Occupations,major,23150,5.4,20.484,0.84,18.95,39410,5.6,8.45,10.28,14.66,26.29,36.61,17580,21390,30490,54690,76150,2014
115403,PA,38300,"Pittsburgh, PA",35-0000,Food Preparation and Serving Related Occupations,major,102380,1.3,90.605,1,10.23,21290,1.1,7.74,8.28,9.19,11.31,14.58,16090,17220,19110,23520,30330,2014
115420,PA,38300,"Pittsburgh, PA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,33620,2.5,29.75,0.92,12.47,25940,1.4,8.11,9.21,11.24,14.57,18.8,16870,19160,23370,30300,39110,2014
115430,PA,38300,"Pittsburgh, PA",39-0000,Personal Care and Service Occupations,major,39680,4.6,35.115,1.14,11.35,23620,1.2,7.96,8.85,10.46,12.74,16.26,16560,18400,21750,26490,33820,2014
115457,PA,38300,"Pittsburgh, PA",41-0000,Sales and Related Occupations,major,120270,1.7,106.431,1.01,18.43,38330,1.7,8.05,8.96,11.95,22.38,36.68,16740,18630,24850,46560,76290,2014
115477,PA,38300,"Pittsburgh, PA",43-0000,Office and Administrative Support Occupations,major,188710,1.4,167.002,1.04,16.51,34350,0.6,9.24,11.68,15.21,20,26.22,19210,24300,31640,41610,54530,2014
115532,PA,38300,"Pittsburgh, PA",45-0000,"Farming, Fishing, and Forestry Occupations",major,500,21.9,0.439,0.13,13.45,27980,5.7,8.32,9.61,11.33,14.65,23.37,17310,19980,23560,30470,48600,2014
115536,PA,38300,"Pittsburgh, PA",47-0000,Construction and Extraction Occupations,major,51740,2.2,45.792,1.17,23,47840,1.3,12.39,16.27,21.8,28.77,35.41,25770,33840,45350,59840,73660,2014
115577,PA,38300,"Pittsburgh, PA",49-0000,"Installation, Maintenance, and Repair Occupations",major,44500,3,39.383,1.01,21.2,44100,1,11,14.92,20.12,26.89,33.52,22870,31030,41850,55930,69730,2014
115617,PA,38300,"Pittsburgh, PA",51-0000,Production Occupations,major,65190,2.4,57.695,0.87,18.34,38150,0.9,10.2,13.12,17.2,22.17,28.23,21220,27290,35780,46110,58710,2014
115710,PA,38300,"Pittsburgh, PA",53-0000,Transportation and Material Moving Occupations,major,69680,3.4,61.668,0.9,16.41,34130,1.7,8.62,10.55,14.73,20.76,27.05,17930,21940,30640,43180,56270,2014
115744,PA,39740,"Reading, PA",11-0000,Management Occupations,major,5620,5.4,33.554,0.67,54.34,113020,2.3,23.45,32.9,46.7,68.55,#,48770,68430,97140,142570,#,2014
115767,PA,39740,"Reading, PA",13-0000,Business and Financial Operations Occupations,major,6270,6.1,37.439,0.74,30.66,63770,1.9,16.68,21.33,27.62,36.6,47.75,34700,44370,57440,76130,99330,2014
115793,PA,39740,"Reading, PA",15-0000,Computer and Mathematical Occupations,major,2280,7.1,13.599,0.48,33.57,69820,1.9,17.67,22.98,32.48,42.96,52.29,36740,47790,67560,89360,108750,2014
115806,PA,39740,"Reading, PA",17-0000,Architecture and Engineering Occupations,major,2690,5.8,16.06,0.9,36.33,75560,4.3,19.75,25.46,33.78,44.74,57.38,41080,52970,70270,93060,119340,2014
115823,PA,39740,"Reading, PA",19-0000,"Life, Physical, and Social Science Occupations",major,810,8.7,4.832,0.57,24.88,51740,13.6,8.48,10.14,20.85,32.16,46.6,17630,21100,43370,66890,96930,2014
115831,PA,39740,"Reading, PA",21-0000,Community and Social Service Occupations,major,3040,9.4,18.168,1.27,20.53,42700,3,12.39,14.84,19.36,25.34,31.31,25770,30860,40270,52710,65120,2014
115844,PA,39740,"Reading, PA",23-0000,Legal Occupations,major,890,13.1,5.324,0.68,42.69,88790,12,15.73,22.41,33.06,49.71,89.83,32710,46610,68760,103390,186850,2014
115847,PA,39740,"Reading, PA",25-0000,"Education, Training, and Library Occupations",major,11850,5,70.733,1.13,25.38,52790,2.5,11.09,17.38,25.76,33.01,39.15,23070,36160,53570,68660,81420,2014
115882,PA,39740,"Reading, PA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1290,8,7.673,0.58,20.26,42150,3.6,8.93,11.86,17.87,26.61,35.5,18580,24660,37170,55360,73850,2014
115893,PA,39740,"Reading, PA",29-0000,Healthcare Practitioners and Technical Occupations,major,9690,3.3,57.852,1,33.84,70390,5.3,14.56,21.1,27.74,35.74,58.35,30290,43890,57710,74350,121360,2014
115923,PA,39740,"Reading, PA",31-0000,Healthcare Support Occupations,major,6290,9.2,37.512,1.29,13.01,27050,2.8,8.83,10.17,11.94,14.67,18.02,18370,21150,24830,30510,37490,2014
115936,PA,39740,"Reading, PA",33-0000,Protective Service Occupations,major,2360,8.2,14.09,0.58,21.68,45100,7,9.15,11.24,20.94,29.9,36.68,19030,23370,43560,62200,76300,2014
115946,PA,39740,"Reading, PA",35-0000,Food Preparation and Serving Related Occupations,major,14130,3,84.325,0.93,10.37,21560,1.8,7.73,8.27,9.16,11.32,15.22,16080,17190,19050,23550,31660,2014
115962,PA,39740,"Reading, PA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,5100,9.6,30.459,0.94,12.8,26620,3.1,8.11,9.19,11.79,14.82,18.73,16870,19110,24530,30820,38960,2014
115968,PA,39740,"Reading, PA",39-0000,Personal Care and Service Occupations,major,4730,7.9,28.226,0.92,11.63,24190,2.4,7.95,8.85,10.61,13.4,17.42,16530,18420,22070,27880,36240,2014
115984,PA,39740,"Reading, PA",41-0000,Sales and Related Occupations,major,16330,3.5,97.479,0.92,17.21,35790,2.8,8.06,8.99,11.66,20.63,33.65,16770,18700,24260,42910,70000,2014
116001,PA,39740,"Reading, PA",43-0000,Office and Administrative Support Occupations,major,25210,2.5,150.461,0.94,16.74,34820,1.4,9.41,12.01,15.42,20.1,26.21,19580,24980,32060,41800,54520,2014
116047,PA,39740,"Reading, PA",45-0000,"Farming, Fishing, and Forestry Occupations",major,270,8.8,1.581,0.48,12.59,26190,2.7,8.14,9.32,10.86,13.81,21.44,16920,19390,22600,28720,44590,2014
116049,PA,39740,"Reading, PA",47-0000,Construction and Extraction Occupations,major,5680,4.8,33.911,0.87,22.66,47130,1.9,13.53,16.58,20.71,27.39,34.91,28140,34480,43080,56980,72610,2014
116069,PA,39740,"Reading, PA",49-0000,"Installation, Maintenance, and Repair Occupations",major,7910,9,47.231,1.22,21.42,44550,1.7,11.77,16.1,20.88,25.53,31.41,24480,33480,43430,53110,65330,2014
116095,PA,39740,"Reading, PA",51-0000,Production Occupations,major,21690,6.3,129.421,1.96,18.41,38300,2.7,10.67,13.78,18.37,22.36,26.48,22190,28670,38210,46500,55080,2014
116162,PA,39740,"Reading, PA",53-0000,Transportation and Material Moving Occupations,major,13420,4.4,80.071,1.17,16.65,34630,3.1,8.82,11.38,15.93,20.08,24.93,18340,23680,33140,41760,51860,2014
116182,PA,42540,"Scranton--Wilkes-Barre, PA",11-0000,Management Occupations,major,8180,4.3,32.158,0.64,46.7,97130,1.8,19.24,28.72,41.24,57.99,80.55,40020,59740,85780,120630,167550,2014
116207,PA,42540,"Scranton--Wilkes-Barre, PA",13-0000,Business and Financial Operations Occupations,major,9220,3.9,36.265,0.72,29.27,60880,2.4,15.62,20.37,26.66,34.64,44.78,32490,42370,55450,72050,93140,2014
116235,PA,42540,"Scranton--Wilkes-Barre, PA",15-0000,Computer and Mathematical Occupations,major,3690,5.2,14.497,0.51,30.51,63460,6.4,12.33,19.9,29.38,39.56,48.47,25650,41390,61100,82290,100810,2014
116249,PA,42540,"Scranton--Wilkes-Barre, PA",17-0000,Architecture and Engineering Occupations,major,2710,5.3,10.666,0.6,36.05,74980,3.3,19.71,25.5,33.68,44.55,56.26,40990,53030,70060,92670,117020,2014
116265,PA,42540,"Scranton--Wilkes-Barre, PA",19-0000,"Life, Physical, and Social Science Occupations",major,1230,8.3,4.847,0.57,31.78,66100,8.5,14.79,20.62,31.42,41.47,51.13,30770,42900,65350,86260,106340,2014
116274,PA,42540,"Scranton--Wilkes-Barre, PA",21-0000,Community and Social Service Occupations,major,5510,9.7,21.654,1.52,18.66,38800,2.7,10.73,13.32,16.89,22.84,29.56,22310,27710,35140,47520,61480,2014
116289,PA,42540,"Scranton--Wilkes-Barre, PA",23-0000,Legal Occupations,major,1480,9.8,5.83,0.75,28.44,59160,5.8,13.3,16.35,24.25,34.53,47.1,27670,34010,50440,71810,97970,2014
116295,PA,42540,"Scranton--Wilkes-Barre, PA",25-0000,"Education, Training, and Library Occupations",major,15180,12.4,59.696,0.96,26.58,55280,3.1,11.5,17.27,25.41,33.89,42.58,23920,35920,52860,70490,88560,2014
116328,PA,42540,"Scranton--Wilkes-Barre, PA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1950,9.3,7.678,0.58,18.81,39110,3.1,8.71,11.22,16.67,23.43,29.61,18110,23330,34680,48730,61600,2014
116348,PA,42540,"Scranton--Wilkes-Barre, PA",29-0000,Healthcare Practitioners and Technical Occupations,major,17390,4.3,68.362,1.18,32.09,66750,3.4,13.37,18.8,25.92,34.6,54.79,27810,39110,53900,71960,113960,2014
116389,PA,42540,"Scranton--Wilkes-Barre, PA",31-0000,Healthcare Support Occupations,major,9460,5.2,37.201,1.28,13.17,27380,1.8,8.78,10.32,12.43,14.62,18.66,18260,21460,25860,30400,38820,2014
116403,PA,42540,"Scranton--Wilkes-Barre, PA",33-0000,Protective Service Occupations,major,5380,6.2,21.135,0.87,19.42,40390,7.6,8.68,11.07,16.37,26.53,33.88,18050,23020,34060,55190,70480,2014
116417,PA,42540,"Scranton--Wilkes-Barre, PA",35-0000,Food Preparation and Serving Related Occupations,major,20400,3.7,80.21,0.88,10.11,21030,1.4,7.71,8.23,9.09,11.16,14.18,16040,17120,18910,23220,29490,2014
116433,PA,42540,"Scranton--Wilkes-Barre, PA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,7880,9.3,30.976,0.96,11.94,24830,3,7.98,8.88,10.91,14.2,17.72,16590,18460,22690,29540,36860,2014
116440,PA,42540,"Scranton--Wilkes-Barre, PA",39-0000,Personal Care and Service Occupations,major,7940,8.2,31.204,1.01,11.36,23620,2.2,7.86,8.62,10.19,12.78,16.75,16340,17920,21190,26590,34840,2014
116454,PA,42540,"Scranton--Wilkes-Barre, PA",41-0000,Sales and Related Occupations,major,26710,3.7,105.005,1,15.56,32370,2.3,7.98,8.8,11.22,18.08,28.01,16610,18300,23340,37610,58260,2014
116473,PA,42540,"Scranton--Wilkes-Barre, PA",43-0000,Office and Administrative Support Occupations,major,43090,2.8,169.437,1.06,15.67,32590,1.3,9.12,11.24,14.5,18.69,23.96,18970,23380,30170,38870,49840,2014
116520,PA,42540,"Scranton--Wilkes-Barre, PA",45-0000,"Farming, Fishing, and Forestry Occupations",major,230,20.3,0.891,0.27,17.92,37280,12.4,8.4,10.14,16.99,22.6,30.4,17480,21090,35340,47020,63220,2014
116523,PA,42540,"Scranton--Wilkes-Barre, PA",47-0000,Construction and Extraction Occupations,major,9140,4.5,35.916,0.92,20.9,43470,2.3,10.88,14.39,19.11,26.52,34.27,22640,29930,39740,55150,71280,2014
116548,PA,42540,"Scranton--Wilkes-Barre, PA",49-0000,"Installation, Maintenance, and Repair Occupations",major,10210,4.3,40.146,1.03,19.96,41520,2,11.2,14.36,18.31,23.94,31.58,23300,29870,38070,49790,65690,2014
116576,PA,42540,"Scranton--Wilkes-Barre, PA",51-0000,Production Occupations,major,21060,3.8,82.801,1.25,17.09,35540,3.5,9.85,11.97,15.81,21.01,26.77,20480,24900,32880,43690,55690,2014
116635,PA,42540,"Scranton--Wilkes-Barre, PA",53-0000,Transportation and Material Moving Occupations,major,26310,3.9,103.425,1.51,16.16,33610,1.6,8.94,11.36,14.83,19.22,25.08,18600,23620,30860,39980,52160,2014
116657,PA,44300,"State College, PA",11-0000,Management Occupations,major,2590,4,38.912,0.78,46.97,97700,2.6,21.2,30.76,41.81,57.64,78.91,44100,63980,86960,119900,164120,2014
116677,PA,44300,"State College, PA",13-0000,Business and Financial Operations Occupations,major,2680,4.7,40.14,0.79,28.01,58260,4,16.16,19.57,24.82,33.48,43.83,33620,40700,51620,69640,91160,2014
116693,PA,44300,"State College, PA",15-0000,Computer and Mathematical Occupations,major,2270,5.3,34.101,1.2,33.44,69560,6.4,19.56,23.97,29.33,38.3,51.8,40680,49850,61010,79670,107740,2014
116704,PA,44300,"State College, PA",17-0000,Architecture and Engineering Occupations,major,1610,5,24.211,1.35,35.44,73710,3.9,17.97,25.15,37.94,43.55,48.49,37390,52310,78920,90580,100860,2014
116718,PA,44300,"State College, PA",19-0000,"Life, Physical, and Social Science Occupations",major,600,11.4,9.012,1.06,29.77,61920,5,16.11,20.34,27.05,36.65,49,33500,42310,56270,76220,101930,2014
116725,PA,44300,"State College, PA",21-0000,Community and Social Service Occupations,major,970,15.1,14.502,1.01,20.12,41850,7.3,10.19,12.2,19.81,26.23,32.5,21200,25370,41200,54570,67590,2014
116732,PA,44300,"State College, PA",23-0000,Legal Occupations,major,230,17.1,3.426,0.44,28.36,59000,9.6,12.42,17.05,25.71,35.29,44.73,25840,35460,53470,73400,93030,2014
116735,PA,44300,"State College, PA",25-0000,"Education, Training, and Library Occupations",major,6540,3.7,98.059,1.57,28.82,59940,10.2,9.81,19.28,25.87,38.33,50.03,20410,40100,53810,79730,104070,2014
116749,PA,44300,"State College, PA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,960,6.6,14.46,1.09,20,41600,4.9,8.6,12.46,18.61,25.7,32.99,17880,25910,38710,53470,68610,2014
116756,PA,44300,"State College, PA",29-0000,Healthcare Practitioners and Technical Occupations,major,3660,6.4,54.917,0.94,32.25,67090,4.9,13.76,18.72,26.7,35.32,53.43,28630,38940,55530,73470,111130,2014
116776,PA,44300,"State College, PA",31-0000,Healthcare Support Occupations,major,1580,11,23.763,0.81,13.41,27890,5,8.89,10.31,12.68,16.3,18.88,18480,21430,26370,33910,39270,2014
116783,PA,44300,"State College, PA",33-0000,Protective Service Occupations,major,1440,5.8,21.577,0.88,23,47830,8.3,9.23,16.18,21.93,30.53,35.18,19190,33660,45610,63510,73180,2014
116789,PA,44300,"State College, PA",35-0000,Food Preparation and Serving Related Occupations,major,6970,5.6,104.627,1.15,10.44,21720,1.9,7.74,8.31,9.25,11.33,15.22,16100,17280,19240,23570,31660,2014
116805,PA,44300,"State College, PA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2390,5.3,35.886,1.11,12.67,26360,4.4,8.12,9.26,12.05,15.48,18.31,16890,19260,25060,32200,38070,2014
116812,PA,44300,"State College, PA",39-0000,Personal Care and Service Occupations,major,1660,12.8,24.929,0.81,11.02,22910,3,7.87,8.6,9.91,11.61,16.65,16370,17880,20600,24150,34630,2014
116821,PA,44300,"State College, PA",41-0000,Sales and Related Occupations,major,5930,6.5,88.917,0.84,15.29,31810,3.2,7.94,8.72,11.01,17.24,27.4,16520,18140,22900,35870,56980,2014
116836,PA,44300,"State College, PA",43-0000,Office and Administrative Support Occupations,major,12550,2.2,188.304,1.18,17.55,36500,5.8,9.15,11.65,16.03,23.5,28.36,19030,24240,33340,48890,58980,2014
116864,PA,44300,"State College, PA",45-0000,"Farming, Fishing, and Forestry Occupations",major,180,5.6,2.652,0.8,15.45,32130,4,8.67,11.49,15.13,18.26,22.49,18030,23900,31470,37980,46780,2014
116867,PA,44300,"State College, PA",47-0000,Construction and Extraction Occupations,major,2820,15,42.281,1.08,19.27,40090,1.9,12.08,14.45,17.73,22.49,29.18,25130,30060,36890,46780,60690,2014
116882,PA,44300,"State College, PA",49-0000,"Installation, Maintenance, and Repair Occupations",major,3220,6.4,48.234,1.24,18.94,39390,4.6,11.5,13.44,16.71,22.18,30.98,23930,27950,34760,46120,64430,2014
116895,PA,44300,"State College, PA",51-0000,Production Occupations,major,2410,8.2,36.103,0.55,16.15,33590,2.2,9.48,11.82,15.25,18.88,24.17,19730,24590,31710,39280,50260,2014
116915,PA,44300,"State College, PA",53-0000,Transportation and Material Moving Occupations,major,3400,8.5,50.985,0.74,15.69,32630,6.6,8.31,9.51,12.75,18.41,24.53,17280,19780,26520,38300,51010,2014
116929,PA,48700,"Williamsport, PA",11-0000,Management Occupations,major,1680,6.7,31.868,0.64,44.95,93490,2.7,18.74,27.84,39.67,55.05,77.45,38970,57910,82510,114510,161090,2014
116943,PA,48700,"Williamsport, PA",13-0000,Business and Financial Operations Occupations,major,1460,7.2,27.649,0.55,27.59,57390,2,15.74,19.77,25.13,31.82,42.49,32730,41130,52260,66180,88390,2014
116956,PA,48700,"Williamsport, PA",15-0000,Computer and Mathematical Occupations,major,470,11.3,8.899,0.31,27.28,56740,3.4,14.75,18.58,25.8,35.04,43.22,30670,38660,53670,72890,89890,2014
116962,PA,48700,"Williamsport, PA",17-0000,Architecture and Engineering Occupations,major,680,5.5,12.946,0.72,30.85,64170,2.5,18.1,21.99,30.01,36.86,45.5,37640,45750,62420,76660,94640,2014
116968,PA,48700,"Williamsport, PA",19-0000,"Life, Physical, and Social Science Occupations",major,410,27.5,7.72,0.91,26.88,55910,5.6,14.94,20.26,25.72,33.46,39.18,31070,42140,53490,69590,81490,2014
116971,PA,48700,"Williamsport, PA",21-0000,Community and Social Service Occupations,major,1050,8,19.796,1.39,21.03,43750,2.2,12.29,15.81,20.22,25.57,30.12,25550,32890,42060,53190,62640,2014
116979,PA,48700,"Williamsport, PA",23-0000,Legal Occupations,major,370,14,6.922,0.89,30.06,62520,11.5,13.77,17.29,24.66,40.68,47.59,28640,35960,51280,84620,98980,2014
116982,PA,48700,"Williamsport, PA",25-0000,"Education, Training, and Library Occupations",major,3020,8,57.182,0.92,28.1,58450,7.7,10.12,19.64,28.22,36.72,45.3,21050,40850,58700,76390,94220,2014
116995,PA,48700,"Williamsport, PA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,310,11.1,5.783,0.44,16.52,34370,3.7,8.4,10.04,14.71,21.18,27.97,17470,20880,30600,44060,58180,2014
117000,PA,48700,"Williamsport, PA",29-0000,Healthcare Practitioners and Technical Occupations,major,3240,3.6,61.246,1.05,34.82,72430,7,15.08,19.82,27.76,37.08,60.35,31370,41230,57740,77120,125530,2014
117016,PA,48700,"Williamsport, PA",31-0000,Healthcare Support Occupations,major,1780,5.4,33.671,1.15,12.32,25620,2.3,8.22,9.59,12.02,14.09,17.04,17100,19940,25010,29310,35450,2014
117024,PA,48700,"Williamsport, PA",33-0000,Protective Service Occupations,major,1180,7.7,22.32,0.91,19.59,40740,12.5,8.35,9.96,17.76,28.49,34.13,17370,20720,36940,59250,70990,2014
117029,PA,48700,"Williamsport, PA",35-0000,Food Preparation and Serving Related Occupations,major,4700,3.5,88.989,0.98,10.11,21040,2,7.71,8.23,9.09,11.18,14.72,16040,17120,18910,23250,30630,2014
