,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
139225,WA,13380,"Bellingham, WA",47-0000,Construction and Extraction Occupations,major,4080,12.4,54.972,1.42,24.61,51180,2.5,13.45,16.78,22.81,30.86,39.3,27970,34910,47440,64190,81750,2011
139244,WA,13380,"Bellingham, WA",49-0000,"Installation, Maintenance, and Repair Occupations",major,2960,6.5,39.862,1.02,21.74,45210,2.1,12.82,16.36,21.06,26.51,32.35,26660,34020,43810,55140,67290,2011
139266,WA,13380,"Bellingham, WA",51-0000,Production Occupations,major,5520,9.4,74.296,1.14,18.06,37560,4.2,9.56,12.05,16.15,21.95,30.68,19880,25070,33600,45660,63810,2011
139299,WA,13380,"Bellingham, WA",53-0000,Transportation and Material Moving Occupations,major,4140,5.7,55.694,0.83,18.6,38690,4.4,9.75,11.96,16.01,22.51,31.94,20280,24870,33310,46830,66430,2011
139317,WA,14740,"Bremerton-Silverdale, WA",11-0000,Management Occupations,major,2550,4,32.281,0.67,49.44,102840,2,26.99,36.42,47.57,58.33,70.84,56140,75760,98950,121330,147350,2011
139337,WA,14740,"Bremerton-Silverdale, WA",13-0000,Business and Financial Operations Occupations,major,3850,3.1,48.742,1.01,33.33,69330,3.4,19.9,25.16,32.39,40.33,47.03,41390,52330,67380,83890,97830,2011
139354,WA,14740,"Bremerton-Silverdale, WA",15-0000,Computer and Mathematical Occupations,major,1520,7.4,19.264,0.73,35.5,73840,2.8,20.64,26.17,34.68,43.54,52.42,42920,54430,72140,90560,109040,2011
139365,WA,14740,"Bremerton-Silverdale, WA",17-0000,Architecture and Engineering Occupations,major,4270,1.8,54.13,3,38.95,81010,3,26.78,31.42,38.74,45.88,52.99,55700,65350,80570,95440,110210,2011
139383,WA,14740,"Bremerton-Silverdale, WA",19-0000,"Life, Physical, and Social Science Occupations",major,1040,2.5,13.209,1.57,32.5,67610,1.8,19.7,25.04,32.17,38.82,45.88,40980,52090,66910,80750,95440,2011
139391,WA,14740,"Bremerton-Silverdale, WA",21-0000,Community and Social Service Occupations,major,1560,13.2,19.806,1.34,19.37,40280,4.6,10.5,13.01,17.81,25.18,29.92,21840,27070,37050,52370,62230,2011
139400,WA,14740,"Bremerton-Silverdale, WA",23-0000,Legal Occupations,major,430,6.9,5.508,0.7,30.8,64070,5.1,17.94,20.86,27.56,36.17,53.11,37310,43380,57320,75240,110470,2011
139404,WA,14740,"Bremerton-Silverdale, WA",25-0000,"Education, Training, and Library Occupations",major,5270,3,66.771,1.02,22.6,47010,1.5,13.18,15.9,20.02,30.23,34.66,27410,33070,41640,62880,72090,2011
139420,WA,14740,"Bremerton-Silverdale, WA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,740,13.3,9.39,0.7,22.2,46170,5.6,10.4,13.63,20.4,28,35.82,21630,28340,42440,58250,74510,2011
139428,WA,14740,"Bremerton-Silverdale, WA",29-0000,Healthcare Practitioners and Technical Occupations,major,4340,3.7,55.06,0.94,33.97,70670,3,16.36,21.89,31.35,41.48,52.53,34040,45520,65210,86270,109250,2011
139452,WA,14740,"Bremerton-Silverdale, WA",31-0000,Healthcare Support Occupations,major,2770,7.1,35.061,1.14,14.51,30170,2.9,9.88,10.98,13.6,16.9,20.25,20550,22850,28280,35140,42120,2011
139461,WA,14740,"Bremerton-Silverdale, WA",33-0000,Protective Service Occupations,major,1710,8.7,21.633,0.87,25.39,52800,4.2,10.82,17.57,22.75,33.68,42.29,22510,36540,47320,70060,87970,2011
139472,WA,14740,"Bremerton-Silverdale, WA",35-0000,Food Preparation and Serving Related Occupations,major,7780,6.1,98.626,1.13,11.82,24580,1.8,8.87,9.12,10.61,13.56,16.39,18460,18980,22060,28210,34100,2011
139490,WA,14740,"Bremerton-Silverdale, WA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2310,3.8,29.227,0.89,14.11,29350,2.1,9.45,10.81,13.37,16.72,20.28,19650,22490,27800,34780,42180,2011
139496,WA,14740,"Bremerton-Silverdale, WA",39-0000,Personal Care and Service Occupations,major,2260,6.4,28.577,1.01,13.18,27420,3.6,8.92,9.26,10.72,14.67,22.4,18560,19260,22290,30520,46590,2011
139508,WA,14740,"Bremerton-Silverdale, WA",41-0000,Sales and Related Occupations,major,7730,3.1,98.015,0.92,16.03,33330,2.6,9.16,9.93,12.4,18.4,25.4,19060,20650,25800,38280,52830,2011
139524,WA,14740,"Bremerton-Silverdale, WA",43-0000,Office and Administrative Support Occupations,major,11790,4,149.371,0.9,18.16,37780,3.5,10.33,12.9,16.98,22.13,26.89,21480,26840,35320,46030,55940,2011
139558,WA,14740,"Bremerton-Silverdale, WA",45-0000,"Farming, Fishing, and Forestry Occupations",major,90,23.6,1.182,0.37,13.99,29100,7.3,8.89,9.25,11.7,18.24,21.28,18480,19240,24350,37930,44270,2011
139560,WA,14740,"Bremerton-Silverdale, WA",47-0000,Construction and Extraction Occupations,major,5300,3.3,67.146,1.74,26.23,54550,2.3,15.02,19.5,26.36,31.33,38.44,31250,40560,54840,65160,79960,2011
139577,WA,14740,"Bremerton-Silverdale, WA",49-0000,"Installation, Maintenance, and Repair Occupations",major,4660,3.5,59.076,1.52,26.04,54150,5.8,14.06,19.89,26.4,31.32,38.45,29240,41380,54920,65150,79970,2011
139595,WA,14740,"Bremerton-Silverdale, WA",51-0000,Production Occupations,major,3290,3.9,41.651,0.64,24.48,50920,7.9,11.67,17.16,25.38,30.69,35.64,24270,35700,52780,63830,74130,2011
139612,WA,14740,"Bremerton-Silverdale, WA",53-0000,Transportation and Material Moving Occupations,major,3650,5.6,46.275,0.69,17.52,36450,4.2,9.48,12.02,15.97,21.64,27.56,19720,25000,33210,45010,57320,2011
139631,WA,28420,"Kennewick-Pasco-Richland, WA",11-0000,Management Occupations,major,4460,4.4,44.828,0.93,55.97,116410,3.3,28.75,40.26,53.5,68.19,85.83,59800,83750,111290,141840,178520,2011
139654,WA,28420,"Kennewick-Pasco-Richland, WA",13-0000,Business and Financial Operations Occupations,major,3970,6.8,39.901,0.83,33.68,70060,2.3,19.35,24.15,31.31,41.96,52.73,40240,50240,65130,87280,109680,2011
139673,WA,28420,"Kennewick-Pasco-Richland, WA",15-0000,Computer and Mathematical Occupations,major,2090,17.9,21.023,0.79,36.47,75860,5.1,20.61,25.6,34.85,44.89,55.5,42860,53260,72500,93370,115440,2011
139681,WA,28420,"Kennewick-Pasco-Richland, WA",17-0000,Architecture and Engineering Occupations,major,6080,24.3,61.112,3.39,43.18,89820,1.6,25.39,32.63,43.13,53.76,63.72,52810,67870,89710,111820,132530,2011
139701,WA,28420,"Kennewick-Pasco-Richland, WA",19-0000,"Life, Physical, and Social Science Occupations",major,3490,4.1,35.13,4.16,36.6,76130,2.6,17.47,25.17,35.88,46.01,57.94,36350,52360,74630,95690,120510,2011
139716,WA,28420,"Kennewick-Pasco-Richland, WA",21-0000,Community and Social Service Occupations,major,1340,11.6,13.448,0.91,20.73,43130,3.7,11.67,14.69,20.15,26.29,30.92,24270,30560,41910,54690,64310,2011
139727,WA,28420,"Kennewick-Pasco-Richland, WA",23-0000,Legal Occupations,major,240,19.6,2.429,0.31,34.18,71100,6.9,14.47,23.41,29.24,40.72,62.09,30100,48690,60830,84700,129150,2011
139731,WA,28420,"Kennewick-Pasco-Richland, WA",25-0000,"Education, Training, and Library Occupations",major,6340,2.9,63.723,0.97,21.89,45530,1.6,12.03,13.66,20.43,29.89,34.85,25020,28420,42500,62180,72490,2011
139749,WA,28420,"Kennewick-Pasco-Richland, WA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,890,5,8.938,0.66,22.98,47790,6,9.43,12.08,18.97,32.33,43.24,19620,25130,39460,67240,89930,2011
139756,WA,28420,"Kennewick-Pasco-Richland, WA",29-0000,Healthcare Practitioners and Technical Occupations,major,5210,8.8,52.445,0.9,37.79,78600,4.3,17.75,24.4,31.92,42.74,63.32,36920,50760,66390,88900,131700,2011
139783,WA,28420,"Kennewick-Pasco-Richland, WA",31-0000,Healthcare Support Occupations,major,2320,7.7,23.348,0.76,14.8,30790,3.2,9.8,11.07,13.82,17.2,21.61,20390,23030,28740,35770,44940,2011
139794,WA,28420,"Kennewick-Pasco-Richland, WA",33-0000,Protective Service Occupations,major,2120,12.6,21.277,0.85,24.26,50470,4,9.47,16.58,22.05,31.46,40.73,19690,34480,45860,65440,84730,2011
139804,WA,28420,"Kennewick-Pasco-Richland, WA",35-0000,Food Preparation and Serving Related Occupations,major,7710,3.4,77.553,0.89,11.26,23430,2.1,8.86,9.1,10.03,12.99,15.51,18430,18920,20860,27020,32250,2011
139821,WA,28420,"Kennewick-Pasco-Richland, WA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,3040,7.9,30.6,0.94,12.25,25480,2.3,8.92,9.25,10.87,14.31,17.79,18560,19240,22600,29770,37000,2011
139827,WA,28420,"Kennewick-Pasco-Richland, WA",39-0000,Personal Care and Service Occupations,major,2060,13.1,20.761,0.74,12.82,26660,3,8.92,9.29,11.01,13.76,20.27,18560,19310,22900,28620,42150,2011
139838,WA,28420,"Kennewick-Pasco-Richland, WA",41-0000,Sales and Related Occupations,major,10610,6.4,106.693,1,14.92,31030,2.3,9.04,9.48,11.58,16.96,24.93,18800,19730,24080,35280,51850,2011
139854,WA,28420,"Kennewick-Pasco-Richland, WA",43-0000,Office and Administrative Support Occupations,major,13330,4.4,134.051,0.8,16.8,34940,1.4,9.97,12.26,15.88,20.39,25.32,20730,25510,33020,42400,52670,2011
139894,WA,28420,"Kennewick-Pasco-Richland, WA",45-0000,"Farming, Fishing, and Forestry Occupations",major,1730,12.4,17.439,5.46,11.72,24380,3.1,8.86,9.12,10.08,12.67,17.1,18430,18960,20960,26360,35560,2011
139899,WA,28420,"Kennewick-Pasco-Richland, WA",47-0000,Construction and Extraction Occupations,major,7110,7.1,71.529,1.85,23.94,49790,2.6,12.33,15.83,22.22,31.47,39.41,25640,32920,46220,65450,81970,2011
139921,WA,28420,"Kennewick-Pasco-Richland, WA",49-0000,"Installation, Maintenance, and Repair Occupations",major,3990,6.7,40.132,1.03,22.8,47420,2.7,11.69,15.71,21.2,28.26,37.97,24320,32680,44090,58780,78980,2011
139945,WA,28420,"Kennewick-Pasco-Richland, WA",51-0000,Production Occupations,major,4400,7.5,44.222,0.68,17.03,35420,3.1,9.25,10.8,14.34,20.29,28.96,19240,22470,29820,42190,60240,2011
139975,WA,28420,"Kennewick-Pasco-Richland, WA",53-0000,Transportation and Material Moving Occupations,major,6900,7.9,69.42,1.03,14.77,30710,2.4,9.16,10.38,13.46,17.62,22.1,19060,21590,28000,36650,45980,2011
139993,WA,31020,"Longview, WA",11-0000,Management Occupations,major,980,9.2,28.923,0.6,49.32,102580,3.1,27.49,34.41,45.37,56.34,77.85,57170,71580,94360,117200,161930,2011
140004,WA,31020,"Longview, WA",13-0000,Business and Financial Operations Occupations,major,850,8.1,25.152,0.52,27.16,56500,2.3,16.97,20.43,25.41,32.44,40.37,35300,42500,52860,67480,83970,2011
140011,WA,31020,"Longview, WA",15-0000,Computer and Mathematical Occupations,major,260,17.8,7.799,0.29,32.85,68340,4.2,18.69,23.21,30.42,41.58,52.82,38870,48280,63260,86480,109860,2011
140016,WA,31020,"Longview, WA",17-0000,Architecture and Engineering Occupations,major,330,9.1,9.756,0.54,34.92,72620,3.3,19.58,27.19,33.33,43.37,53.27,40720,56550,69320,90210,110800,2011
140019,WA,31020,"Longview, WA",19-0000,"Life, Physical, and Social Science Occupations",major,350,11.9,10.245,1.21,25.76,53570,4.2,15.5,19.01,24.54,29.96,36.55,32250,39530,51050,62320,76030,2011
140023,WA,31020,"Longview, WA",21-0000,Community and Social Service Occupations,major,630,8.8,18.755,1.27,17.75,36920,5.6,9.9,11.27,15.67,24.4,26.91,20590,23450,32600,50760,55980,2011
140028,WA,31020,"Longview, WA",23-0000,Legal Occupations,major,70,23.8,2.002,0.26,25.8,53660,6.7,14.89,18.24,22.06,33.16,36.22,30970,37930,45890,68960,75330,2011
140029,WA,31020,"Longview, WA",25-0000,"Education, Training, and Library Occupations",major,2150,1.8,63.761,0.97,22.26,46290,1.5,12.63,15.04,22.36,28.88,33.55,26270,31290,46510,60070,69790,2011
140042,WA,31020,"Longview, WA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,220,17.7,6.537,0.49,18.7,38890,6.1,9.18,12.04,16.91,23.76,32.05,19080,25040,35170,49420,66670,2011
140044,WA,31020,"Longview, WA",29-0000,Healthcare Practitioners and Technical Occupations,major,1780,6.9,52.642,0.9,37.46,77910,3.7,17.39,23.6,33.85,42.67,58.13,36180,49080,70420,88750,120910,2011
140056,WA,31020,"Longview, WA",31-0000,Healthcare Support Occupations,major,1120,6.7,33.241,1.08,13.61,28300,2.7,9.83,10.86,12.85,15.28,18.64,20460,22590,26740,31780,38770,2011
140062,WA,31020,"Longview, WA",33-0000,Protective Service Occupations,major,390,9.9,11.682,0.47,24.92,51820,7.6,9.97,13.36,26.18,33.89,40.23,20730,27780,54460,70490,83680,2011
140067,WA,31020,"Longview, WA",35-0000,Food Preparation and Serving Related Occupations,major,3340,5.5,99.013,1.13,11.25,23410,2.6,8.84,9.05,9.58,13.1,14.91,18380,18820,19930,27240,31010,2011
140079,WA,31020,"Longview, WA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,880,6.9,26.106,0.8,13.39,27860,2.8,8.98,9.53,12.4,16.12,18.76,18670,19830,25790,33520,39020,2011
140084,WA,31020,"Longview, WA",39-0000,Personal Care and Service Occupations,major,1070,14,31.837,1.13,12.58,26160,5.7,8.95,9.31,10.78,13.27,18.43,18620,19360,22420,27600,38340,2011
140090,WA,31020,"Longview, WA",41-0000,Sales and Related Occupations,major,3350,8.3,99.321,0.93,16.12,33530,3.7,9.08,9.67,12.04,16.92,27.18,18890,20110,25050,35200,56530,2011
140102,WA,31020,"Longview, WA",43-0000,Office and Administrative Support Occupations,major,4320,3.7,127.889,0.77,16.28,33850,1.4,9.82,12.16,15.36,19.41,23.43,20430,25280,31950,40380,48730,2011
140128,WA,31020,"Longview, WA",45-0000,"Farming, Fishing, and Forestry Occupations",major,590,21.8,17.36,5.44,23.99,49890,7.7,15.05,18.1,22.49,31.14,34.58,31290,37650,46790,64780,71930,2011
140134,WA,31020,"Longview, WA",47-0000,Construction and Extraction Occupations,major,1930,18.8,57.111,1.48,25.64,53330,4.9,14.39,18.49,24.99,32.47,38.72,29930,38450,51970,67530,80530,2011
140144,WA,31020,"Longview, WA",49-0000,"Installation, Maintenance, and Repair Occupations",major,1930,10.3,57.301,1.47,23.46,48810,2.9,11.79,15.49,22.55,30.52,35.89,24520,32220,46910,63490,74640,2011
140159,WA,31020,"Longview, WA",51-0000,Production Occupations,major,3320,14,98.367,1.51,19.75,41070,5.8,9.4,11.34,17.74,25.57,33.9,19560,23580,36890,53190,70520,2011
140181,WA,31020,"Longview, WA",53-0000,Transportation and Material Moving Occupations,major,3890,12.8,115.2,1.71,18.81,39120,5,9.54,12.32,17.26,23.01,30.23,19850,25640,35900,47860,62870,2011
140197,WA,34580,"Mount Vernon-Anacortes, WA",11-0000,Management Occupations,major,1280,5.2,30.762,0.64,45.13,93860,2.6,24.28,31.56,41.48,53.52,70.31,50490,65650,86270,111310,146250,2011
140214,WA,34580,"Mount Vernon-Anacortes, WA",13-0000,Business and Financial Operations Occupations,major,1330,14.3,31.957,0.66,30.61,63670,2.2,18.73,23.13,28.54,35.98,46.8,38960,48120,59350,74840,97340,2011
140226,WA,34580,"Mount Vernon-Anacortes, WA",15-0000,Computer and Mathematical Occupations,major,340,8.7,8.271,0.31,33.31,69290,2.9,21.27,25.24,31.45,40.71,50.35,44240,52490,65420,84680,104740,2011
140230,WA,34580,"Mount Vernon-Anacortes, WA",17-0000,Architecture and Engineering Occupations,major,730,3.8,17.481,0.97,39,81120,3.9,22.39,28.25,35.6,46.44,61.17,46580,58750,74060,96600,127220,2011
140235,WA,34580,"Mount Vernon-Anacortes, WA",19-0000,"Life, Physical, and Social Science Occupations",major,530,7.2,12.686,1.5,25.69,53440,2,15.07,19.18,24.54,30.48,37.65,31350,39880,51050,63390,78320,2011
140242,WA,34580,"Mount Vernon-Anacortes, WA",21-0000,Community and Social Service Occupations,major,790,17.6,19.033,1.29,20.06,41730,4.3,10.48,12.73,19.48,25.85,30.46,21810,26480,40520,53770,63360,2011
140250,WA,34580,"Mount Vernon-Anacortes, WA",23-0000,Legal Occupations,major,210,9,5.121,0.66,29.14,60610,4.7,17.59,20.37,26.78,36.11,47.28,36580,42380,55700,75120,98340,2011
140254,WA,34580,"Mount Vernon-Anacortes, WA",25-0000,"Education, Training, and Library Occupations",major,2820,8.9,67.91,1.04,21.92,45600,1.3,13.65,16.07,19.63,28.33,33.89,28390,33430,40820,58920,70480,2011
140269,WA,34580,"Mount Vernon-Anacortes, WA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,290,10.2,7.03,0.52,20.9,43460,5.3,10.35,13.77,19.82,25.9,32.35,21520,28650,41220,53880,67280,2011
140272,WA,34580,"Mount Vernon-Anacortes, WA",29-0000,Healthcare Practitioners and Technical Occupations,major,2500,18.4,60.194,1.03,36.08,75050,2.8,16.77,22.44,31.73,44.18,57.78,34880,46680,65990,91900,120180,2011
140292,WA,34580,"Mount Vernon-Anacortes, WA",31-0000,Healthcare Support Occupations,major,1500,12.1,36.235,1.18,15.42,32060,2.8,9.89,11.67,14.37,17.97,22.37,20570,24270,29880,37380,46540,2011
140303,WA,34580,"Mount Vernon-Anacortes, WA",33-0000,Protective Service Occupations,major,660,7.7,15.821,0.63,24.06,50050,5.3,9.34,11.55,25.71,33.53,38.6,19420,24030,53480,69740,80290,2011
140309,WA,34580,"Mount Vernon-Anacortes, WA",35-0000,Food Preparation and Serving Related Occupations,major,4110,10.5,99.096,1.13,11.94,24840,2,8.89,9.18,10.98,13.69,16.74,18490,19090,22830,28470,34810,2011
140323,WA,34580,"Mount Vernon-Anacortes, WA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1490,5.6,35.941,1.1,13.63,28350,2.6,9.06,9.95,11.88,16.06,20.2,18850,20690,24710,33400,42010,2011
140328,WA,34580,"Mount Vernon-Anacortes, WA",39-0000,Personal Care and Service Occupations,major,1110,13.1,26.685,0.95,12.54,26090,3.4,8.86,9.11,10.25,13.89,20.53,18430,18950,21320,28900,42690,2011
140336,WA,34580,"Mount Vernon-Anacortes, WA",41-0000,Sales and Related Occupations,major,5130,5.7,123.518,1.16,16.21,33720,3.1,9.14,9.88,12.62,19.41,27.74,19010,20550,26260,40370,57700,2011
140349,WA,34580,"Mount Vernon-Anacortes, WA",43-0000,Office and Administrative Support Occupations,major,6540,5.1,157.651,0.95,17,35360,1.2,10.34,12.69,16.09,20.44,25.47,21500,26400,33470,42520,52980,2011
140383,WA,34580,"Mount Vernon-Anacortes, WA",45-0000,"Farming, Fishing, and Forestry Occupations",major,430,19.6,10.295,3.22,14.87,30930,8.5,8.83,9.08,11.83,18.87,27.82,18370,18880,24620,39260,57870,2011
140389,WA,34580,"Mount Vernon-Anacortes, WA",47-0000,Construction and Extraction Occupations,major,2030,8,48.971,1.27,24.29,50530,3.8,13.89,16.86,22.13,29.35,40.18,28880,35060,46030,61050,83580,2011
140401,WA,34580,"Mount Vernon-Anacortes, WA",49-0000,"Installation, Maintenance, and Repair Occupations",major,1990,7.2,47.894,1.23,21.98,45720,2.3,12.31,16.04,21.09,26.62,32.42,25600,33360,43860,55360,67430,2011
140417,WA,34580,"Mount Vernon-Anacortes, WA",51-0000,Production Occupations,major,3140,5.9,75.651,1.16,19.74,41070,5.5,9.74,12.2,17.49,25.68,33.74,20270,25380,36370,53420,70190,2011
140441,WA,34580,"Mount Vernon-Anacortes, WA",53-0000,Transportation and Material Moving Occupations,major,2560,5.6,61.799,0.92,17.45,36300,2.5,9.57,12.01,16.88,21.32,26.14,19900,24970,35120,44350,54370,2011
140455,WA,36500,"Olympia, WA",11-0000,Management Occupations,major,5590,2.2,59.063,1.23,44.34,92220,3.2,27.83,34.53,41.96,50.26,60.6,57890,71820,87270,104530,126040,2011
140479,WA,36500,"Olympia, WA",13-0000,Business and Financial Operations Occupations,major,6810,2,72.041,1.5,27.71,57650,2,19.62,22.55,27.12,31.45,37.19,40820,46910,56410,65420,77350,2011
140500,WA,36500,"Olympia, WA",15-0000,Computer and Mathematical Occupations,major,4370,5.5,46.238,1.74,35.35,73520,2.4,24.54,30.66,34.71,39.25,44.45,51040,63780,72190,81630,92450,2011
140511,WA,36500,"Olympia, WA",17-0000,Architecture and Engineering Occupations,major,1630,5.4,17.247,0.96,34.03,70790,2,23.37,27.77,33.85,39.26,44.22,48610,57770,70410,81670,91980,2011
140524,WA,36500,"Olympia, WA",19-0000,"Life, Physical, and Social Science Occupations",major,2510,6.9,26.517,3.14,30.21,62840,2,19.18,24.54,29.29,35.56,41.25,39890,51050,60920,73970,85790,2011
140542,WA,36500,"Olympia, WA",21-0000,Community and Social Service Occupations,major,2310,5.5,24.46,1.66,22.54,46880,4.8,10.68,16.68,23.91,28.48,32.26,22220,34690,49740,59230,67090,2011
140553,WA,36500,"Olympia, WA",23-0000,Legal Occupations,major,1180,12,12.442,1.59,32.14,66850,5.7,17.86,23.59,30.71,39.76,47.46,37160,49080,63870,82700,98720,2011
140557,WA,36500,"Olympia, WA",25-0000,"Education, Training, and Library Occupations",major,6060,5.4,64.111,0.98,22.8,47430,2.1,12.33,15.35,21.23,30.56,35,25640,31930,44160,63560,72790,2011
140575,WA,36500,"Olympia, WA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1270,6.1,13.473,1,21.53,44780,5.1,10.02,13.53,20.87,27.78,33.86,20850,28150,43410,57780,70430,2011
140583,WA,36500,"Olympia, WA",29-0000,Healthcare Practitioners and Technical Occupations,major,4780,3,50.54,0.86,36.07,75020,2.2,17.47,23.92,33.8,42.99,54.43,36330,49760,70290,89410,113220,2011
140608,WA,36500,"Olympia, WA",31-0000,Healthcare Support Occupations,major,2260,5.8,23.862,0.77,16.62,34560,3.8,10.27,11.93,15.02,20.29,25.77,21360,24810,31240,42200,53600,2011
140622,WA,36500,"Olympia, WA",33-0000,Protective Service Occupations,major,1790,18,18.889,0.76,26.67,55470,5.1,10.82,17.88,26.15,35.84,43.02,22500,37200,54400,74550,89490,2011
140633,WA,36500,"Olympia, WA",35-0000,Food Preparation and Serving Related Occupations,major,8320,3.4,87.989,1.01,11.74,24420,1.7,8.89,9.17,10.64,13.48,16.42,18490,19070,22140,28040,34150,2011
140650,WA,36500,"Olympia, WA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2270,7.4,24.028,0.74,12.98,27000,2.5,9.06,9.74,11.83,15.49,18.07,18840,20250,24600,32220,37590,2011
140656,WA,36500,"Olympia, WA",39-0000,Personal Care and Service Occupations,major,3220,6.6,34.076,1.21,12.72,26460,3,8.96,9.36,11.05,14.08,19.38,18640,19470,22990,29280,40300,2011
140668,WA,36500,"Olympia, WA",41-0000,Sales and Related Occupations,major,9860,6.9,104.238,0.98,15.75,32760,2.2,9.22,10.18,12.6,18.49,25.94,19170,21180,26220,38450,53950,2011
140685,WA,36500,"Olympia, WA",43-0000,Office and Administrative Support Occupations,major,16760,3.9,177.196,1.06,17.36,36100,2.7,10.39,13.21,16.64,20.41,25.19,21620,27480,34620,42450,52400,2011
140724,WA,36500,"Olympia, WA",45-0000,"Farming, Fishing, and Forestry Occupations",major,330,16.2,3.529,1.11,18.92,39350,7.5,9.04,10.74,16.89,22.82,31.58,18800,22350,35140,47470,65680,2011
140730,WA,36500,"Olympia, WA",47-0000,Construction and Extraction Occupations,major,3280,6.9,34.719,0.9,23.99,49890,3.1,13.89,16.55,21.65,30.8,38.66,28890,34420,45030,64060,80420,2011
140746,WA,36500,"Olympia, WA",49-0000,"Installation, Maintenance, and Repair Occupations",major,2930,6.1,30.953,0.8,22.14,46050,2.2,12.3,16.22,21.62,27,33,25580,33730,44980,56160,68640,2011
140765,WA,36500,"Olympia, WA",51-0000,Production Occupations,major,2540,10.3,26.8,0.41,17.97,37370,2.3,10.12,12.71,16.64,21.58,27.63,21040,26430,34610,44890,57460,2011
140788,WA,36500,"Olympia, WA",53-0000,Transportation and Material Moving Occupations,major,4500,5.8,47.59,0.71,16.85,35050,2.4,9.46,11.7,16.01,20.27,26.07,19670,24330,33290,42170,54230,2011
140807,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-0000,Management Occupations,major,78050,2.6,56.983,1.18,58.7,122090,1.7,30.48,40.53,53.59,70.48,#,63390,84290,111470,146600,#,2011
140840,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-0000,Business and Financial Operations Occupations,major,92930,1.7,67.851,1.41,36.04,74970,3.7,20.38,25.8,33.56,43.68,55.32,42390,53670,69810,90860,115060,2011
140866,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,95880,1.6,70.006,2.64,43.63,90750,4,25.05,34.41,43.36,53.21,63.34,52110,71570,90190,110680,131740,2011
140881,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,48010,3,35.054,1.95,40.6,84450,1.4,24.28,31.11,39.52,49.59,59.58,50490,64710,82200,103140,123920,2011
140910,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,18620,3.2,13.595,1.61,33.5,69680,3.3,17.72,22.08,30.02,41.11,54.57,36860,45930,62450,85510,113500,2011
140946,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-0000,Community and Social Service Occupations,major,18010,3.3,13.152,0.89,21.7,45130,1.8,12.39,15.72,20.73,26.46,32.84,25780,32710,43110,55030,68300,2011
140962,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",23-0000,Legal Occupations,major,13200,4.6,9.638,1.23,44.52,92610,4.2,18.01,25.74,36.21,57.82,79.25,37470,53540,75310,120260,164830,2011
140972,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-0000,"Education, Training, and Library Occupations",major,67630,1.6,49.378,0.75,26.67,55470,6.2,13.88,17.31,23.96,32.47,41.45,28880,36000,49840,67530,86210,2011
141026,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,26870,4.3,19.617,1.46,27.79,57800,3.6,12.42,16.92,24.15,35.15,46.92,25820,35200,50230,73100,97590,2011
141064,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-0000,Healthcare Practitioners and Technical Occupations,major,64170,5.8,46.854,0.8,39.56,82290,2.2,18.72,25.33,35.16,45.02,58.21,38930,52680,73140,93650,121080,2011
141114,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",31-0000,Healthcare Support Occupations,major,31030,4.6,22.657,0.74,16.56,34450,1.5,10.57,12.6,15.82,19.52,23.16,21980,26210,32910,40600,48180,2011
141129,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",33-0000,Protective Service Occupations,major,24310,6.6,17.747,0.71,26.58,55280,3.2,11,15.02,25.2,36.51,44.03,22870,31250,52420,75940,91580,2011
