,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
92777,IN,2440,"Evansville-Henderson, IN-KY MSA",47-0000,Construction and extraction occupations,major,10130,6.6,18.46,38390,2.6,10.10,13.11,18.44,23.55,27.00,21000,27280,38360,48990,56160,2003
92803,IN,2440,"Evansville-Henderson, IN-KY MSA",49-0000,"Installation, maintenance, and repair occupations",major,7960,8.9,16.70,34740,1.7,9.40,12.28,16.03,20.66,25.45,19550,25530,33350,42980,52930,2003
92830,IN,2440,"Evansville-Henderson, IN-KY MSA",51-0000,Production occupations,major,18570,7.0,13.24,27540,1.7,8.03,9.67,12.12,15.92,20.31,16710,20120,25210,33110,42250,2003
92880,IN,2440,"Evansville-Henderson, IN-KY MSA",53-0000,Transportation and material moving occupations,major,13360,5.5,12.54,26090,1.6,7.44,9.21,11.61,14.58,19.68,15480,19160,24150,30330,40940,2003
92902,IN,2760,"Fort Wayne, IN MSA",11-0000,Management occupations,major,12570,3.1,34.67,72120,1.5,15.29,20.72,29.64,42.40,60.15,31790,43090,61650,88190,125110,2003
92927,IN,2760,"Fort Wayne, IN MSA",13-0000,Business and financial operations occupations,major,7510,5.9,21.13,43950,2.2,10.85,13.99,19.17,26.13,34.29,22570,29090,39880,54340,71330,2003
92949,IN,2760,"Fort Wayne, IN MSA",15-0000,Computer and mathematical occupations,major,3640,7.7,26.98,56130,1.9,15.17,19.82,26.07,33.50,41.27,31560,41240,54220,69680,85840,2003
92960,IN,2760,"Fort Wayne, IN MSA",17-0000,Architecture and engineering occupations,major,5230,8.7,24.50,50960,2.1,14.29,18.36,23.31,29.96,36.74,29720,38180,48480,62310,76420,2003
92981,IN,2760,"Fort Wayne, IN MSA",19-0000,"Life, physical, and social science occupations",major,970,18.1,20.21,42030,3.8,10.79,13.35,17.66,25.03,34.79,22440,27770,36720,52070,72360,2003
92989,IN,2760,"Fort Wayne, IN MSA",21-0000,Community and social services occupations,major,2930,10.0,14.88,30950,1.7,9.55,11.42,13.75,16.98,21.91,19860,23760,28590,35320,45580,2003
93000,IN,2760,"Fort Wayne, IN MSA",23-0000,Legal occupations,major,1240,9.8,29.32,60990,10.8,10.08,12.85,20.31,34.35,67.20,20960,26730,42230,71440,139780,2003
93005,IN,2760,"Fort Wayne, IN MSA",25-0000,"Education, training, and library occupations",major,11700,8.9,17.44,36270,2.7,8.04,10.31,16.90,23.45,26.89,16720,21440,35140,48770,55940,2003
93034,IN,2760,"Fort Wayne, IN MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,2300,10.8,14.69,30550,8.6,6.13,8.07,11.77,17.18,24.09,12740,16790,24490,35740,50110,2003
93052,IN,2760,"Fort Wayne, IN MSA",29-0000,Healthcare practitioners and technical occupations,major,14670,4.3,23.19,48240,4.8,10.66,13.91,18.51,24.95,39.91,22180,28940,38500,51900,83000,2003
93083,IN,2760,"Fort Wayne, IN MSA",31-0000,Healthcare support occupations,major,5760,8.2,10.48,21790,1.5,7.70,8.87,10.13,11.57,13.77,16020,18460,21070,24080,28640,2003
93094,IN,2760,"Fort Wayne, IN MSA",33-0000,Protective service occupations,major,3800,10.1,12.41,25820,4.0,6.78,8.30,11.35,15.93,19.55,14100,17270,23610,33140,40660,2003
93101,IN,2760,"Fort Wayne, IN MSA",35-0000,Food preparation and serving related occupations,major,22490,3.3,7.81,16240,1.4,5.72,6.25,7.22,8.86,10.87,11890,13000,15020,18440,22600,2003
93117,IN,2760,"Fort Wayne, IN MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,7170,4.4,10.03,20870,2.7,6.86,7.82,9.18,11.50,14.16,14260,16260,19100,23920,29450,2003
93124,IN,2760,"Fort Wayne, IN MSA",39-0000,Personal care and service occupations,major,4500,14.3,9.34,19430,2.1,6.26,7.40,8.86,10.60,12.97,13020,15390,18440,22050,26990,2003
93136,IN,2760,"Fort Wayne, IN MSA",41-0000,Sales and related occupations,major,23530,2.9,13.40,27880,2.2,6.23,7.35,9.65,16.02,25.48,12960,15290,20070,33320,53000,2003
93153,IN,2760,"Fort Wayne, IN MSA",43-0000,Office and administrative support occupations,major,40570,3.2,12.58,26160,1.3,7.61,9.44,11.69,14.93,18.74,15830,19640,24320,31050,38980,2003
93200,IN,2760,"Fort Wayne, IN MSA",45-0000,"Farming, fishing, and forestry occupations",major,180,33.1,10.56,21970,13.7,5.86,6.56,9.22,13.77,16.99,12180,13640,19170,28630,35340,2003
93202,IN,2760,"Fort Wayne, IN MSA",47-0000,Construction and extraction occupations,major,12140,6.3,17.48,36350,2.7,9.73,12.21,16.38,22.13,27.62,20250,25400,34080,46030,57440,2003
93228,IN,2760,"Fort Wayne, IN MSA",49-0000,"Installation, maintenance, and repair occupations",major,11040,4.6,16.83,35000,1.6,9.47,12.37,16.12,20.52,25.61,19700,25740,33530,42680,53260,2003
93252,IN,2760,"Fort Wayne, IN MSA",51-0000,Production occupations,major,41800,2.9,15.18,31580,4.4,9.09,10.83,13.82,18.11,24.98,18900,22520,28750,37670,51950,2003
93321,IN,2760,"Fort Wayne, IN MSA",53-0000,Transportation and material moving occupations,major,22880,6.5,13.55,28180,2.1,7.09,9.31,12.38,17.49,21.50,14740,19360,25750,36380,44720,2003
93341,IN,2960,"Gary, IN PMSA",11-0000,Management occupations,major,10370,4.2,34.06,70850,1.8,14.65,20.01,29.95,41.82,58.66,30480,41620,62300,86990,122010,2003
93367,IN,2960,"Gary, IN PMSA",13-0000,Business and financial operations occupations,major,5860,7.6,24.14,50210,2.5,11.80,16.47,22.28,30.86,38.81,24540,34250,46330,64180,80720,2003
93389,IN,2960,"Gary, IN PMSA",15-0000,Computer and mathematical occupations,major,2540,12.7,26.32,54740,7.1,8.26,16.68,25.04,33.96,42.99,17180,34690,52080,70630,89420,2003
93398,IN,2960,"Gary, IN PMSA",17-0000,Architecture and engineering occupations,major,3390,6.5,24.99,51970,2.6,13.81,18.50,23.78,30.69,38.39,28730,38480,49460,63830,79850,2003
93419,IN,2960,"Gary, IN PMSA",19-0000,"Life, physical, and social science occupations",major,1250,12.6,22.73,47270,10.0,7.12,12.66,19.24,27.46,36.20,14820,26340,40010,57130,75290,2003
93426,IN,2960,"Gary, IN PMSA",21-0000,Community and social services occupations,major,2880,8.8,15.10,31410,4.1,8.06,10.24,14.16,18.05,23.93,16760,21300,29460,37540,49780,2003
93436,IN,2960,"Gary, IN PMSA",23-0000,Legal occupations,major,950,14.8,28.89,60090,7.0,9.18,13.04,19.51,34.19,64.67,19100,27130,40580,71110,134520,2003
93441,IN,2960,"Gary, IN PMSA",25-0000,"Education, training, and library occupations",major,15140,6.7,17.80,37030,3.3,7.20,9.84,16.25,24.07,30.43,14980,20470,33800,50050,63290,2003
93458,IN,2960,"Gary, IN PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1680,8.1,14.56,30280,3.8,6.47,8.39,12.95,19.42,25.26,13460,17450,26930,40400,52550,2003
93469,IN,2960,"Gary, IN PMSA",29-0000,Healthcare practitioners and technical occupations,major,14380,4.2,28.04,58320,8.8,11.35,13.80,19.66,27.31,64.79,23610,28710,40880,56800,134750,2003
93503,IN,2960,"Gary, IN PMSA",31-0000,Healthcare support occupations,major,5370,8.2,10.40,21640,1.5,7.52,8.62,9.94,11.47,14.26,15630,17920,20660,23870,29660,2003
93516,IN,2960,"Gary, IN PMSA",33-0000,Protective service occupations,major,6410,6.9,14.40,29940,4.8,6.31,8.36,14.58,19.45,22.30,13130,17380,30330,40460,46380,2003
93526,IN,2960,"Gary, IN PMSA",35-0000,Food preparation and serving related occupations,major,23420,3.3,7.71,16040,1.7,5.66,6.13,6.92,8.43,11.12,11780,12740,14400,17530,23120,2003
93542,IN,2960,"Gary, IN PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,9120,5.4,9.89,20570,1.8,6.27,7.32,8.77,11.62,15.19,13030,15230,18240,24170,31600,2003
93549,IN,2960,"Gary, IN PMSA",39-0000,Personal care and service occupations,major,7480,8.0,8.85,18400,2.6,5.79,6.35,7.44,10.39,14.00,12050,13220,15470,21620,29130,2003
93562,IN,2960,"Gary, IN PMSA",41-0000,Sales and related occupations,major,25810,3.2,12.08,25120,2.4,5.96,6.81,8.58,13.54,22.64,12390,14160,17840,28160,47080,2003
93578,IN,2960,"Gary, IN PMSA",43-0000,Office and administrative support occupations,major,38570,2.7,12.31,25610,2.0,6.98,8.73,11.11,15.05,19.52,14510,18160,23110,31300,40600,2003
93621,IN,2960,"Gary, IN PMSA",45-0000,"Farming, fishing, and forestry occupations",major,40,28.8,10.26,21350,6.3,7.38,7.86,8.67,12.46,16.83,15340,16360,18040,25920,35000,2003
93622,IN,2960,"Gary, IN PMSA",47-0000,Construction and extraction occupations,major,15810,3.9,21.46,44630,2.1,10.31,15.15,21.96,27.59,32.74,21440,31520,45670,57390,68110,2003
93651,IN,2960,"Gary, IN PMSA",49-0000,"Installation, maintenance, and repair occupations",major,13940,7.3,18.58,38640,2.3,9.89,13.82,18.94,22.85,27.24,20580,28750,39400,47520,56660,2003
93677,IN,2960,"Gary, IN PMSA",51-0000,Production occupations,major,22300,5.5,17.13,35630,3.9,8.31,11.57,17.17,21.88,26.53,17280,24070,35720,45510,55180,2003
93731,IN,2960,"Gary, IN PMSA",53-0000,Transportation and material moving occupations,major,22540,5.6,15.15,31520,3.2,6.70,9.17,14.84,20.32,24.47,13930,19070,30860,42260,50910,2003
93754,IN,3480,"Indianapolis, IN MSA",11-0000,Management occupations,major,44000,4.7,37.03,77010,2.8,15.79,21.76,31.51,44.71,67.15,32830,45260,65550,92990,139680,2003
93782,IN,3480,"Indianapolis, IN MSA",13-0000,Business and financial operations occupations,major,37320,3.6,24.58,51130,2.3,13.03,16.63,22.06,29.22,39.63,27110,34600,45880,60780,82420,2003
93809,IN,3480,"Indianapolis, IN MSA",15-0000,Computer and mathematical occupations,major,16710,5.2,26.68,55500,1.7,15.27,19.57,25.20,32.59,40.39,31750,40710,52410,67790,84010,2003
93822,IN,3480,"Indianapolis, IN MSA",17-0000,Architecture and engineering occupations,major,14370,9.1,25.68,53420,2.1,14.64,18.25,24.48,31.82,39.35,30460,37950,50920,66180,81850,2003
93848,IN,3480,"Indianapolis, IN MSA",19-0000,"Life, physical, and social science occupations",major,7890,29.2,24.04,50010,3.8,12.60,16.15,21.25,28.81,39.45,26210,33580,44190,59920,82050,2003
93865,IN,3480,"Indianapolis, IN MSA",21-0000,Community and social services occupations,major,7060,4.7,16.28,33860,2.2,10.34,12.36,15.13,18.97,24.57,21510,25710,31480,39460,51100,2003
93878,IN,3480,"Indianapolis, IN MSA",23-0000,Legal occupations,major,5380,9.5,31.63,65790,7.2,12.12,16.37,23.60,37.46,64.47,25210,34060,49090,77910,134100,2003
93885,IN,3480,"Indianapolis, IN MSA",25-0000,"Education, training, and library occupations",major,40920,5.9,16.73,34810,2.8,7.57,9.93,14.87,22.49,27.90,15750,20660,30940,46780,58030,2003
93910,IN,3480,"Indianapolis, IN MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,9920,7.1,17.21,35800,3.4,6.78,9.80,15.13,21.92,31.17,14110,20380,31470,45600,64840,2003
93937,IN,3480,"Indianapolis, IN MSA",29-0000,Healthcare practitioners and technical occupations,major,45070,3.1,27.23,56650,3.9,11.77,16.45,21.39,27.33,46.03,24490,34210,44490,56840,95750,2003
93977,IN,3480,"Indianapolis, IN MSA",31-0000,Healthcare support occupations,major,17910,5.6,11.12,23120,1.3,8.05,9.27,10.58,12.68,15.11,16740,19290,22010,26380,31420,2003
93991,IN,3480,"Indianapolis, IN MSA",33-0000,Protective service occupations,major,18190,5.7,13.55,28190,2.7,7.44,8.99,12.28,17.10,22.03,15480,18700,25530,35560,45830,2003
94005,IN,3480,"Indianapolis, IN MSA",35-0000,Food preparation and serving related occupations,major,71410,2.3,8.18,17010,1.2,5.80,6.48,7.70,9.23,11.50,12060,13480,16020,19190,23920,2003
94021,IN,3480,"Indianapolis, IN MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,28010,4.3,10.03,20860,2.7,6.54,7.52,8.92,11.65,15.07,13600,15630,18540,24230,31350,2003
94030,IN,3480,"Indianapolis, IN MSA",39-0000,Personal care and service occupations,major,15900,9.7,10.46,21750,3.3,6.12,7.23,9.50,12.70,16.43,12720,15030,19760,26420,34180,2003
94051,IN,3480,"Indianapolis, IN MSA",41-0000,Sales and related occupations,major,89480,2.5,15.36,31950,1.8,6.58,7.84,10.61,18.91,29.73,13690,16310,22060,39340,61830,2003
94070,IN,3480,"Indianapolis, IN MSA",43-0000,Office and administrative support occupations,major,157630,2.3,13.41,27890,1.2,8.20,9.91,12.31,15.93,20.38,17060,20600,25610,33140,42390,2003
94120,IN,3480,"Indianapolis, IN MSA",45-0000,"Farming, fishing, and forestry occupations",major,860,25.2,10.45,21740,3.0,7.31,9.10,10.29,11.46,13.92,15210,18920,21400,23830,28960,2003
94126,IN,3480,"Indianapolis, IN MSA",47-0000,Construction and extraction occupations,major,40620,3.8,18.98,39480,1.8,10.65,13.47,18.34,24.07,28.36,22160,28010,38140,50060,58990,2003
94164,IN,3480,"Indianapolis, IN MSA",49-0000,"Installation, maintenance, and repair occupations",major,37770,4.8,18.54,38570,1.7,9.78,12.89,17.38,23.00,29.47,20350,26810,36160,47830,61300,2003
94200,IN,3480,"Indianapolis, IN MSA",51-0000,Production occupations,major,73900,6.8,16.16,33610,2.7,8.69,10.77,14.34,20.28,26.39,18070,22390,29820,42180,54890,2003
94282,IN,3480,"Indianapolis, IN MSA",53-0000,Transportation and material moving occupations,major,74400,3.5,13.75,28600,1.6,7.49,9.29,11.77,17.00,22.33,15580,19320,24480,35370,46450,2003
94309,IN,3850,"Kokomo, IN MSA",11-0000,Management occupations,major,1660,6.7,37.61,78230,6.1,15.99,23.16,34.51,48.87,62.51,33260,48170,71790,101640,130020,2003
94320,IN,3850,"Kokomo, IN MSA",13-0000,Business and financial operations occupations,major,1190,9.8,24.79,51570,6.3,9.01,15.25,24.35,33.26,41.20,18730,31720,50650,69170,85690,2003
94329,IN,3850,"Kokomo, IN MSA",19-0000,"Life, physical, and social science occupations",major,120,9.2,21.24,44180,8.1,12.81,15.78,19.32,27.38,34.60,26630,32820,40190,56960,71960,2003
94330,IN,3850,"Kokomo, IN MSA",21-0000,Community and social services occupations,major,330,16.3,16.22,33730,4.1,10.09,12.13,14.96,19.61,25.25,20980,25240,31110,40800,52510,2003
94334,IN,3850,"Kokomo, IN MSA",23-0000,Legal occupations,major,190,29.0,17.55,36500,11.9,10.76,12.48,14.93,17.77,28.94,22390,25970,31060,36970,60200,2003
94337,IN,3850,"Kokomo, IN MSA",25-0000,"Education, training, and library occupations",major,2450,13.4,18.22,37890,3.2,8.22,10.99,17.86,24.24,27.24,17100,22860,37140,50430,56650,2003
94350,IN,3850,"Kokomo, IN MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,360,11.6,17.54,36480,11.2,6.65,9.19,15.44,25.73,32.92,13830,19110,32120,53520,68480,2003
94352,IN,3850,"Kokomo, IN MSA",29-0000,Healthcare practitioners and technical occupations,major,2110,11.8,22.21,46200,4.0,11.64,15.52,19.41,22.49,32.23,24200,32270,40380,46780,67040,2003
94363,IN,3850,"Kokomo, IN MSA",31-0000,Healthcare support occupations,major,920,10.1,10.53,21900,3.7,7.22,9.09,10.25,11.54,13.68,15030,18900,21310,24000,28450,2003
94368,IN,3850,"Kokomo, IN MSA",33-0000,Protective service occupations,major,730,30.3,14.14,29410,7.1,7.79,10.30,13.77,17.84,21.34,16210,21430,28640,37100,44390,2003
94372,IN,3850,"Kokomo, IN MSA",35-0000,Food preparation and serving related occupations,major,4600,3.7,7.35,15280,1.6,5.67,6.12,6.87,8.16,9.98,11790,12720,14280,16980,20750,2003
94386,IN,3850,"Kokomo, IN MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,1400,5.6,11.87,24680,7.4,6.40,7.49,9.76,14.22,22.06,13320,15570,20300,29590,45890,2003
94391,IN,3850,"Kokomo, IN MSA",39-0000,Personal care and service occupations,major,610,15.7,9.76,20310,5.0,5.96,6.80,8.48,11.88,15.68,12390,14140,17630,24720,32610,2003
94397,IN,3850,"Kokomo, IN MSA",41-0000,Sales and related occupations,major,4270,4.7,11.68,24300,2.8,6.12,7.11,8.74,13.29,21.10,12730,14790,18190,27640,43890,2003
94409,IN,3850,"Kokomo, IN MSA",43-0000,Office and administrative support occupations,major,5570,4.5,12.73,26480,3.6,7.11,8.78,11.10,15.43,21.33,14800,18260,23080,32100,44360,2003
94431,IN,3850,"Kokomo, IN MSA",45-0000,"Farming, fishing, and forestry occupations",major,30,45.4,11.70,24340,10.9,6.85,8.08,10.50,14.12,17.40,14250,16810,21850,29370,36200,2003
94432,IN,3850,"Kokomo, IN MSA",47-0000,Construction and extraction occupations,major,2420,5.1,21.31,44320,5.6,9.99,13.37,24.25,28.07,30.69,20770,27800,50450,58380,63830,2003
94461,IN,3850,"Kokomo, IN MSA",53-0000,Transportation and material moving occupations,major,3210,17.1,14.03,29190,5.3,7.23,9.66,12.76,17.01,24.35,15030,20100,26530,35380,50650,2003
94474,IN,3920,"Lafayette, IN MSA",11-0000,Management occupations,major,3330,6.4,33.83,70380,3.6,15.18,21.13,28.92,41.29,56.69,31570,43960,60160,85870,117920,2003
94495,IN,3920,"Lafayette, IN MSA",13-0000,Business and financial operations occupations,major,2870,12.1,22.55,46910,1.7,13.28,16.49,21.04,26.97,33.52,27620,34310,43760,56090,69720,2003
94506,IN,3920,"Lafayette, IN MSA",15-0000,Computer and mathematical occupations,major,950,8.2,21.52,44760,2.7,11.15,14.84,20.05,26.72,33.35,23180,30870,41700,55570,69360,2003
94514,IN,3920,"Lafayette, IN MSA",17-0000,Architecture and engineering occupations,major,**,**,25.64,53340,3.2,13.92,19.05,25.04,31.67,38.03,28950,39620,52070,65880,79110,2003
94522,IN,3920,"Lafayette, IN MSA",19-0000,"Life, physical, and social science occupations",major,1280,36.7,17.35,36090,5.0,9.49,12.31,15.86,20.34,27.25,19740,25600,33000,42310,56680,2003
94528,IN,3920,"Lafayette, IN MSA",21-0000,Community and social services occupations,major,630,11.0,15.70,32650,4.7,8.87,11.19,14.59,19.09,25.33,18450,23270,30340,39710,52680,2003
94534,IN,3920,"Lafayette, IN MSA",23-0000,Legal occupations,major,230,10.7,23.16,48180,11.2,11.06,13.45,20.07,27.95,33.37,23010,27980,41750,58150,69420,2003
94537,IN,3920,"Lafayette, IN MSA",25-0000,"Education, training, and library occupations",major,6700,21.2,22.26,46300,11.1,7.37,10.83,19.44,27.87,40.48,15330,22530,40440,57960,84200,2003
94553,IN,3920,"Lafayette, IN MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,740,15.3,13.23,27520,4.8,5.94,7.20,11.22,16.94,22.28,12350,14980,23330,35230,46340,2003
94563,IN,3920,"Lafayette, IN MSA",29-0000,Healthcare practitioners and technical occupations,major,3930,9.2,24.41,50770,6.1,10.39,14.56,19.01,24.68,36.92,21600,30280,39540,51340,76790,2003
94578,IN,3920,"Lafayette, IN MSA",31-0000,Healthcare support occupations,major,1820,8.8,10.93,22740,2.5,7.83,9.19,10.53,12.50,14.74,16280,19120,21890,26000,30660,2003
94584,IN,3920,"Lafayette, IN MSA",33-0000,Protective service occupations,major,850,22.7,14.58,30320,3.8,7.14,10.54,14.77,18.01,21.47,14840,21920,30720,37460,44650,2003
94590,IN,3920,"Lafayette, IN MSA",35-0000,Food preparation and serving related occupations,major,8270,4.6,7.66,15940,1.3,5.70,6.21,7.13,8.57,10.64,11860,12920,14840,17830,22130,2003
94606,IN,3920,"Lafayette, IN MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,2420,10.0,10.23,21270,2.5,7.02,7.85,9.41,11.71,14.85,14600,16320,19560,24360,30890,2003
94613,IN,3920,"Lafayette, IN MSA",39-0000,Personal care and service occupations,major,1570,16.5,8.82,18340,2.8,5.99,6.71,8.10,10.07,13.12,12470,13970,16850,20940,27300,2003
94623,IN,3920,"Lafayette, IN MSA",41-0000,Sales and related occupations,major,7990,4.3,12.28,25540,2.8,6.20,7.23,8.94,13.54,22.36,12890,15050,18590,28170,46520,2003
94640,IN,3920,"Lafayette, IN MSA",43-0000,Office and administrative support occupations,major,13160,6.9,12.05,25070,1.7,7.37,8.99,11.42,14.03,17.76,15330,18700,23760,29190,36940,2003
94675,IN,3920,"Lafayette, IN MSA",47-0000,Construction and extraction occupations,major,3060,7.3,16.76,34850,2.4,9.70,12.07,15.58,21.04,25.98,20170,25100,32410,43770,54050,2003
94692,IN,3920,"Lafayette, IN MSA",49-0000,"Installation, maintenance, and repair occupations",major,3570,7.6,17.20,35780,2.7,8.99,12.26,16.90,21.63,26.26,18700,25500,35160,44990,54620,2003
94707,IN,3920,"Lafayette, IN MSA",51-0000,Production occupations,major,14610,12.0,17.10,35570,4.7,9.95,12.21,16.50,21.12,25.01,20700,25390,34310,43930,52030,2003
94730,IN,3920,"Lafayette, IN MSA",53-0000,Transportation and material moving occupations,major,5930,5.7,13.60,28280,3.4,6.95,8.84,12.46,17.86,21.87,14460,18390,25930,37140,45490,2003
94746,IN,5280,"Muncie, IN MSA",11-0000,Management occupations,major,2320,12.6,38.34,79750,4.5,15.98,23.04,33.20,46.15,#,33240,47910,69060,95990,#,2003
94763,IN,5280,"Muncie, IN MSA",13-0000,Business and financial operations occupations,major,1290,13.3,21.87,45490,3.0,10.71,14.98,20.65,27.45,34.44,22280,31160,42950,57100,71620,2003
94773,IN,5280,"Muncie, IN MSA",15-0000,Computer and mathematical occupations,major,540,37.4,28.45,59170,6.4,14.45,19.23,25.77,33.50,42.45,30050,40000,53600,69690,88290,2003
94780,IN,5280,"Muncie, IN MSA",17-0000,Architecture and engineering occupations,major,420,6.0,30.09,62580,8.1,14.33,20.85,28.47,34.64,42.66,29800,43360,59210,72040,88730,2003
94784,IN,5280,"Muncie, IN MSA",19-0000,"Life, physical, and social science occupations",major,230,26.8,27.11,56380,13.0,10.44,12.47,17.47,35.51,64.30,21720,25930,36340,73870,133750,2003
94785,IN,5280,"Muncie, IN MSA",21-0000,Community and social services occupations,major,530,7.3,16.31,33930,3.9,9.86,12.40,15.23,18.96,24.74,20520,25780,31690,39440,51470,2003
94790,IN,5280,"Muncie, IN MSA",23-0000,Legal occupations,major,**,**,16.73,34800,6.7,9.61,11.28,13.41,21.50,26.80,19990,23460,27900,44730,55730,2003
94792,IN,5280,"Muncie, IN MSA",25-0000,"Education, training, and library occupations",major,3980,31.0,18.29,38030,4.4,8.71,10.93,16.45,23.26,29.08,18120,22720,34220,48380,60480,2003
94803,IN,5280,"Muncie, IN MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,620,24.9,14.93,31040,5.4,7.07,9.83,14.99,17.47,22.49,14700,20450,31170,36340,46780,2003
94809,IN,5280,"Muncie, IN MSA",29-0000,Healthcare practitioners and technical occupations,major,5030,26.8,21.52,44760,8.9,8.18,11.45,16.20,21.01,34.69,17010,23820,33690,43700,72160,2003
94824,IN,5280,"Muncie, IN MSA",31-0000,Healthcare support occupations,major,2890,23.5,9.64,20050,2.2,7.28,8.17,9.57,10.91,12.54,15130,16990,19910,22690,26080,2003
94830,IN,5280,"Muncie, IN MSA",33-0000,Protective service occupations,major,910,7.8,12.62,26250,5.5,6.54,9.57,13.01,16.21,17.63,13600,19900,27060,33720,36680,2003
94833,IN,5280,"Muncie, IN MSA",35-0000,Food preparation and serving related occupations,major,4730,5.1,7.56,15730,1.3,5.66,6.13,6.95,8.45,10.53,11780,12750,14450,17570,21890,2003
94847,IN,5280,"Muncie, IN MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,1410,9.5,10.61,22080,6.2,6.17,7.21,8.89,12.65,17.30,12820,15000,18490,26310,35980,2003
94852,IN,5280,"Muncie, IN MSA",39-0000,Personal care and service occupations,major,1140,12.4,8.45,17580,3.0,5.95,6.62,7.65,9.58,12.30,12380,13760,15910,19920,25570,2003
94860,IN,5280,"Muncie, IN MSA",41-0000,Sales and related occupations,major,5670,6.4,11.80,24550,3.6,5.91,6.62,8.27,13.13,22.91,12280,13780,17190,27310,47650,2003
94873,IN,5280,"Muncie, IN MSA",43-0000,Office and administrative support occupations,major,7740,7.8,12.12,25200,1.9,7.37,9.08,11.14,13.93,18.69,15330,18890,23170,28970,38880,2003
94901,IN,5280,"Muncie, IN MSA",45-0000,"Farming, fishing, and forestry occupations",major,**,**,11.44,23800,2.3,6.55,7.58,10.21,13.07,20.92,13630,15780,21250,27180,43520,2003
94902,IN,5280,"Muncie, IN MSA",47-0000,Construction and extraction occupations,major,1780,7.0,18.05,37550,2.7,9.10,12.01,17.21,24.01,27.61,18930,24990,35790,49950,57420,2003
94915,IN,5280,"Muncie, IN MSA",49-0000,"Installation, maintenance, and repair occupations",major,1870,6.5,16.26,33820,4.5,8.26,10.97,14.70,20.96,26.65,17180,22820,30570,43610,55430,2003
94927,IN,5280,"Muncie, IN MSA",51-0000,Production occupations,major,5920,7.3,17.35,36100,8.8,8.60,10.85,14.67,25.07,27.68,17880,22570,30500,52140,57570,2003
94950,IN,5280,"Muncie, IN MSA",53-0000,Transportation and material moving occupations,major,4220,23.1,14.40,29950,8.5,7.06,8.99,13.26,19.62,23.41,14680,18700,27570,40820,48700,2003
94964,IN,7800,"South Bend, IN MSA",11-0000,Management occupations,major,5830,11.4,36.32,75540,1.9,15.77,22.72,31.34,44.02,64.82,32790,47260,65190,91560,134820,2003
94990,IN,7800,"South Bend, IN MSA",13-0000,Business and financial operations occupations,major,4050,13.1,24.60,51170,2.9,13.16,16.55,22.07,29.11,38.37,27380,34420,45910,60550,79810,2003
95007,IN,7800,"South Bend, IN MSA",15-0000,Computer and mathematical occupations,major,1920,13.4,25.21,52440,3.3,13.87,17.52,23.64,31.79,39.90,28860,36440,49180,66130,83000,2003
95016,IN,7800,"South Bend, IN MSA",17-0000,Architecture and engineering occupations,major,3550,36.8,25.99,54070,5.0,14.80,18.83,25.80,32.48,38.52,30780,39160,53650,67570,80120,2003
95031,IN,7800,"South Bend, IN MSA",19-0000,"Life, physical, and social science occupations",major,1280,42.2,18.66,38820,2.2,10.07,13.06,16.60,22.13,29.10,20940,27160,34530,46030,60540,2003
95037,IN,7800,"South Bend, IN MSA",21-0000,Community and social services occupations,major,1440,10.6,15.37,31970,2.9,8.98,11.57,14.46,18.68,23.23,18680,24070,30070,38860,48310,2003
95045,IN,7800,"South Bend, IN MSA",23-0000,Legal occupations,major,690,19.3,29.73,61830,10.5,12.12,16.08,23.47,39.28,62.19,25210,33440,48810,81690,129350,2003
95047,IN,7800,"South Bend, IN MSA",25-0000,"Education, training, and library occupations",major,8980,17.9,19.06,39650,8.9,7.04,10.69,16.96,24.84,33.01,14630,22230,35270,51660,68660,2003
95076,IN,7800,"South Bend, IN MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1590,17.2,15.74,32730,8.3,6.14,8.00,13.19,19.16,26.16,12770,16630,27440,39850,54410,2003
95088,IN,7800,"South Bend, IN MSA",29-0000,Healthcare practitioners and technical occupations,major,6800,9.6,26.29,54680,7.2,10.71,15.11,19.95,24.91,45.00,22270,31430,41500,51810,93590,2003
95113,IN,7800,"South Bend, IN MSA",31-0000,Healthcare support occupations,major,3230,12.0,11.37,23650,3.1,7.69,9.21,10.78,12.91,15.87,16000,19150,22420,26850,33010,2003
