CBSA Code,CBSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code
37964,"Philadelphia, PA",Delaware County,Pennsylvania,42,45
37964,"Philadelphia, PA",Philadelphia County,Pennsylvania,42,101
48864,"Wilmington, DE-MD-NJ",New Castle County,Delaware,10,3
48864,"Wilmington, DE-MD-NJ",Cecil County,Maryland,24,15
48864,"Wilmington, DE-MD-NJ",Salem County,New Jersey,34,33
38060,"Phoenix-Mesa-Scottsdale, AZ",Maricopa County,Arizona,4,13
38060,"Phoenix-Mesa-Scottsdale, AZ",Pinal County,Arizona,4,21
38100,"Picayune, MS",Pearl River County,Mississippi,28,109
38180,"Pierre, SD",Hughes County,South Dakota,46,65
38180,"Pierre, SD",Stanley County,South Dakota,46,117
38180,"Pierre, SD",Sully County,South Dakota,46,119
38220,"Pine Bluff, AR",Cleveland County,Arkansas,5,25
38220,"Pine Bluff, AR",Jefferson County,Arkansas,5,69
38220,"Pine Bluff, AR",Lincoln County,Arkansas,5,79
38240,"Pinehurst-Southern Pines, NC",Moore County,North Carolina,37,125
38260,"Pittsburg, KS",Crawford County,Kansas,20,37
38300,"Pittsburgh, PA",Allegheny County,Pennsylvania,42,3
38300,"Pittsburgh, PA",Armstrong County,Pennsylvania,42,5
38300,"Pittsburgh, PA",Beaver County,Pennsylvania,42,7
38300,"Pittsburgh, PA",Butler County,Pennsylvania,42,19
38300,"Pittsburgh, PA",Fayette County,Pennsylvania,42,51
38300,"Pittsburgh, PA",Washington County,Pennsylvania,42,125
38300,"Pittsburgh, PA",Westmoreland County,Pennsylvania,42,129
38340,"Pittsfield, MA",Berkshire County,Massachusetts,25,3
38380,"Plainview, TX",Hale County,Texas,48,189
38420,"Platteville, WI",Grant County,Wisconsin,55,43
38460,"Plattsburgh, NY",Clinton County,New York,36,19
38500,"Plymouth, IN",Marshall County,Indiana,18,99
38540,"Pocatello, ID",Bannock County,Idaho,16,5
38580,"Point Pleasant, WV-OH",Gallia County,Ohio,39,53
38580,"Point Pleasant, WV-OH",Mason County,West Virginia,54,53
38620,"Ponca City, OK",Kay County,Oklahoma,40,71
38660,"Ponce, PR",Gu†nica Municipio,Puerto Rico,72,55
38660,"Ponce, PR",Guayanilla Municipio,Puerto Rico,72,59
38660,"Ponce, PR",Juana D°az Municipio,Puerto Rico,72,75
38660,"Ponce, PR",Pe§uelas Municipio,Puerto Rico,72,111
38660,"Ponce, PR",Ponce Municipio,Puerto Rico,72,113
38660,"Ponce, PR",Villalba Municipio,Puerto Rico,72,149
38660,"Ponce, PR",Yauco Municipio,Puerto Rico,72,153
38700,"Pontiac, IL",Livingston County,Illinois,17,105
38740,"Poplar Bluff, MO",Butler County,Missouri,29,23
38780,"Portales, NM",Roosevelt County,New Mexico,35,41
38820,"Port Angeles, WA",Clallam County,Washington,53,9
38840,"Port Clinton, OH",Ottawa County,Ohio,39,123
38860,"Portland-South Portland, ME",Cumberland County,Maine,23,5
38860,"Portland-South Portland, ME",Sagadahoc County,Maine,23,23
38860,"Portland-South Portland, ME",York County,Maine,23,31
38900,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,Oregon,41,5
38900,"Portland-Vancouver-Hillsboro, OR-WA",Columbia County,Oregon,41,9
38900,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,Oregon,41,51
38900,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,Oregon,41,67
38900,"Portland-Vancouver-Hillsboro, OR-WA",Yamhill County,Oregon,41,71
38900,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,Washington,53,11
38900,"Portland-Vancouver-Hillsboro, OR-WA",Skamania County,Washington,53,59
38920,"Port Lavaca, TX",Calhoun County,Texas,48,57
38940,"Port St. Lucie, FL",Martin County,Florida,12,85
38940,"Port St. Lucie, FL",St. Lucie County,Florida,12,111
39020,"Portsmouth, OH",Scioto County,Ohio,39,145
39060,"Pottsville, PA",Schuylkill County,Pennsylvania,42,107
39140,"Prescott, AZ",Yavapai County,Arizona,4,25
39220,"Price, UT",Carbon County,Utah,49,7
39260,"Prineville, OR",Crook County,Oregon,41,13
39300,"Providence-Warwick, RI-MA",Bristol County,Massachusetts,25,5
39300,"Providence-Warwick, RI-MA",Bristol County,Rhode Island,44,1
39300,"Providence-Warwick, RI-MA",Kent County,Rhode Island,44,3
39300,"Providence-Warwick, RI-MA",Newport County,Rhode Island,44,5
39300,"Providence-Warwick, RI-MA",Providence County,Rhode Island,44,7
39300,"Providence-Warwick, RI-MA",Washington County,Rhode Island,44,9
39340,"Provo-Orem, UT",Juab County,Utah,49,23
39340,"Provo-Orem, UT",Utah County,Utah,49,49
39380,"Pueblo, CO",Pueblo County,Colorado,8,101
39420,"Pullman, WA",Whitman County,Washington,53,75
39460,"Punta Gorda, FL",Charlotte County,Florida,12,15
39500,"Quincy, IL-MO",Adams County,Illinois,17,1
39500,"Quincy, IL-MO",Lewis County,Missouri,29,111
39540,"Racine, WI",Racine County,Wisconsin,55,101
39580,"Raleigh, NC",Franklin County,North Carolina,37,69
39580,"Raleigh, NC",Johnston County,North Carolina,37,101
39580,"Raleigh, NC",Wake County,North Carolina,37,183
39660,"Rapid City, SD",Custer County,South Dakota,46,33
39660,"Rapid City, SD",Meade County,South Dakota,46,93
39660,"Rapid City, SD",Pennington County,South Dakota,46,103
39700,"Raymondville, TX",Willacy County,Texas,48,489
39740,"Reading, PA",Berks County,Pennsylvania,42,11
39780,"Red Bluff, CA",Tehama County,California,6,103
39820,"Redding, CA",Shasta County,California,6,89
39860,"Red Wing, MN",Goodhue County,Minnesota,27,49
39900,"Reno, NV",Storey County,Nevada,32,29
39900,"Reno, NV",Washoe County,Nevada,32,31
39940,"Rexburg, ID",Fremont County,Idaho,16,43
39940,"Rexburg, ID",Madison County,Idaho,16,65
39980,"Richmond, IN",Wayne County,Indiana,18,177
40060,"Richmond, VA",Amelia County,Virginia,51,7
40060,"Richmond, VA",Caroline County,Virginia,51,33
40060,"Richmond, VA",Charles City County,Virginia,51,36
40060,"Richmond, VA",Chesterfield County,Virginia,51,41
40060,"Richmond, VA",Dinwiddie County,Virginia,51,53
40060,"Richmond, VA",Goochland County,Virginia,51,75
40060,"Richmond, VA",Hanover County,Virginia,51,85
40060,"Richmond, VA",Henrico County,Virginia,51,87
40060,"Richmond, VA",King William County,Virginia,51,101
40060,"Richmond, VA",New Kent County,Virginia,51,127
40060,"Richmond, VA",Powhatan County,Virginia,51,145
40060,"Richmond, VA",Prince George County,Virginia,51,149
40060,"Richmond, VA",Sussex County,Virginia,51,183
40060,"Richmond, VA",Colonial Heights city,Virginia,51,570
40060,"Richmond, VA",Hopewell city,Virginia,51,670
40060,"Richmond, VA",Petersburg city,Virginia,51,730
40060,"Richmond, VA",Richmond city,Virginia,51,760
40080,"Richmond-Berea, KY",Madison County,Kentucky,21,151
40080,"Richmond-Berea, KY",Rockcastle County,Kentucky,21,203
40100,"Rio Grande City, TX",Starr County,Texas,48,427
40140,"Riverside-San Bernardino-Ontario, CA",Riverside County,California,6,65
40140,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,California,6,71
40180,"Riverton, WY",Fremont County,Wyoming,56,13
40220,"Roanoke, VA",Botetourt County,Virginia,51,23
40220,"Roanoke, VA",Craig County,Virginia,51,45
40220,"Roanoke, VA",Franklin County,Virginia,51,67
40220,"Roanoke, VA",Roanoke County,Virginia,51,161
40220,"Roanoke, VA",Roanoke city,Virginia,51,770
40220,"Roanoke, VA",Salem city,Virginia,51,775
40260,"Roanoke Rapids, NC",Halifax County,North Carolina,37,83
40260,"Roanoke Rapids, NC",Northampton County,North Carolina,37,131
40300,"Rochelle, IL",Ogle County,Illinois,17,141
40340,"Rochester, MN",Dodge County,Minnesota,27,39
40340,"Rochester, MN",Fillmore County,Minnesota,27,45
40340,"Rochester, MN",Olmsted County,Minnesota,27,109
40340,"Rochester, MN",Wabasha County,Minnesota,27,157
40380,"Rochester, NY",Livingston County,New York,36,51
40380,"Rochester, NY",Monroe County,New York,36,55
40380,"Rochester, NY",Ontario County,New York,36,69
40380,"Rochester, NY",Orleans County,New York,36,73
40380,"Rochester, NY",Wayne County,New York,36,117
40380,"Rochester, NY",Yates County,New York,36,123
40420,"Rockford, IL",Boone County,Illinois,17,7
40420,"Rockford, IL",Winnebago County,Illinois,17,201
40460,"Rockingham, NC",Richmond County,North Carolina,37,153
40540,"Rock Springs, WY",Sweetwater County,Wyoming,56,37
40580,"Rocky Mount, NC",Edgecombe County,North Carolina,37,65
40580,"Rocky Mount, NC",Nash County,North Carolina,37,127
40620,"Rolla, MO",Phelps County,Missouri,29,161
40660,"Rome, GA",Floyd County,Georgia,13,115
40700,"Roseburg, OR",Douglas County,Oregon,41,19
40740,"Roswell, NM",Chaves County,New Mexico,35,5
40780,"Russellville, AR",Pope County,Arkansas,5,115
40780,"Russellville, AR",Yell County,Arkansas,5,149
40820,"Ruston, LA",Lincoln Parish,Louisiana,22,61
40860,"Rutland, VT",Rutland County,Vermont,50,21
40900,"Sacramento--Roseville--Arden-Arcade, CA",El Dorado County,California,6,17
40900,"Sacramento--Roseville--Arden-Arcade, CA",Placer County,California,6,61
40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento County,California,6,67
40900,"Sacramento--Roseville--Arden-Arcade, CA",Yolo County,California,6,113
40940,"Safford, AZ",Graham County,Arizona,4,9
40980,"Saginaw, MI",Saginaw County,Michigan,26,145
41060,"St. Cloud, MN",Benton County,Minnesota,27,9
41060,"St. Cloud, MN",Stearns County,Minnesota,27,145
41100,"St. George, UT",Washington County,Utah,49,53
41140,"St. Joseph, MO-KS",Doniphan County,Kansas,20,43
41140,"St. Joseph, MO-KS",Andrew County,Missouri,29,3
41140,"St. Joseph, MO-KS",Buchanan County,Missouri,29,21
41140,"St. Joseph, MO-KS",DeKalb County,Missouri,29,63
41180,"St. Louis, MO-IL",Bond County,Illinois,17,5
41180,"St. Louis, MO-IL",Calhoun County,Illinois,17,13
41180,"St. Louis, MO-IL",Clinton County,Illinois,17,27
41180,"St. Louis, MO-IL",Jersey County,Illinois,17,83
41180,"St. Louis, MO-IL",Macoupin County,Illinois,17,117
41180,"St. Louis, MO-IL",Madison County,Illinois,17,119
41180,"St. Louis, MO-IL",Monroe County,Illinois,17,133
41180,"St. Louis, MO-IL",St. Clair County,Illinois,17,163
41180,"St. Louis, MO-IL",Franklin County,Missouri,29,71
41180,"St. Louis, MO-IL",Jefferson County,Missouri,29,99
41180,"St. Louis, MO-IL",Lincoln County,Missouri,29,113
41180,"St. Louis, MO-IL",St. Charles County,Missouri,29,183
41180,"St. Louis, MO-IL",St. Louis County,Missouri,29,189
41180,"St. Louis, MO-IL",Warren County,Missouri,29,219
41180,"St. Louis, MO-IL",St. Louis city,Missouri,29,510
41220,"St. Marys, GA",Camden County,Georgia,13,39
41400,"Salem, OH",Columbiana County,Ohio,39,29
41420,"Salem, OR",Marion County,Oregon,41,47
41420,"Salem, OR",Polk County,Oregon,41,53
41460,"Salina, KS",Ottawa County,Kansas,20,143
41460,"Salina, KS",Saline County,Kansas,20,169
41500,"Salinas, CA",Monterey County,California,6,53
41540,"Salisbury, MD-DE",Sussex County,Delaware,10,5
41540,"Salisbury, MD-DE",Somerset County,Maryland,24,39
41540,"Salisbury, MD-DE",Wicomico County,Maryland,24,45
41540,"Salisbury, MD-DE",Worcester County,Maryland,24,47
41620,"Salt Lake City, UT",Salt Lake County,Utah,49,35
41620,"Salt Lake City, UT",Tooele County,Utah,49,45
41660,"San Angelo, TX",Irion County,Texas,48,235
41660,"San Angelo, TX",Tom Green County,Texas,48,451
41700,"San Antonio-New Braunfels, TX",Atascosa County,Texas,48,13
41700,"San Antonio-New Braunfels, TX",Bandera County,Texas,48,19
41700,"San Antonio-New Braunfels, TX",Bexar County,Texas,48,29
41700,"San Antonio-New Braunfels, TX",Comal County,Texas,48,91
41700,"San Antonio-New Braunfels, TX",Guadalupe County,Texas,48,187
41700,"San Antonio-New Braunfels, TX",Kendall County,Texas,48,259
41700,"San Antonio-New Braunfels, TX",Medina County,Texas,48,325
41700,"San Antonio-New Braunfels, TX",Wilson County,Texas,48,493
41740,"San Diego-Carlsbad, CA",San Diego County,California,6,73
41760,"Sandpoint, ID",Bonner County,Idaho,16,17
41780,"Sandusky, OH",Erie County,Ohio,39,43
41820,"Sanford, NC",Lee County,North Carolina,37,105
36084,"Oakland-Hayward-Berkeley, CA",Alameda County,California,6,1
36084,"Oakland-Hayward-Berkeley, CA",Contra Costa County,California,6,13
41884,"San Francisco-Redwood City-South San Francisco, CA",San Francisco County,California,6,75
41884,"San Francisco-Redwood City-South San Francisco, CA",San Mateo County,California,6,81
42034,"San Rafael, CA",Marin County,California,6,41
41900,"San Germ†n, PR",Cabo Rojo Municipio,Puerto Rico,72,23
41900,"San Germ†n, PR",Lajas Municipio,Puerto Rico,72,79
41900,"San Germ†n, PR",Sabana Grande Municipio,Puerto Rico,72,121
41900,"San Germ†n, PR",San Germ†n Municipio,Puerto Rico,72,125
41940,"San Jose-Sunnyvale-Santa Clara, CA",San Benito County,California,6,69
41940,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,California,6,85
41980,"San Juan-Carolina-Caguas, PR",Aguas Buenas Municipio,Puerto Rico,72,7
41980,"San Juan-Carolina-Caguas, PR",Aibonito Municipio,Puerto Rico,72,9
41980,"San Juan-Carolina-Caguas, PR",Barceloneta Municipio,Puerto Rico,72,17
41980,"San Juan-Carolina-Caguas, PR",Barranquitas Municipio,Puerto Rico,72,19
41980,"San Juan-Carolina-Caguas, PR",Bayam¢n Municipio,Puerto Rico,72,21
41980,"San Juan-Carolina-Caguas, PR",Caguas Municipio,Puerto Rico,72,25
41980,"San Juan-Carolina-Caguas, PR",Can¢vanas Municipio,Puerto Rico,72,29
41980,"San Juan-Carolina-Caguas, PR",Carolina Municipio,Puerto Rico,72,31
41980,"San Juan-Carolina-Caguas, PR",Cata§o Municipio,Puerto Rico,72,33
41980,"San Juan-Carolina-Caguas, PR",Cayey Municipio,Puerto Rico,72,35
41980,"San Juan-Carolina-Caguas, PR",Ceiba Municipio,Puerto Rico,72,37
41980,"San Juan-Carolina-Caguas, PR",Ciales Municipio,Puerto Rico,72,39
41980,"San Juan-Carolina-Caguas, PR",Cidra Municipio,Puerto Rico,72,41
41980,"San Juan-Carolina-Caguas, PR",Comer°o Municipio,Puerto Rico,72,45
41980,"San Juan-Carolina-Caguas, PR",Corozal Municipio,Puerto Rico,72,47
41980,"San Juan-Carolina-Caguas, PR",Dorado Municipio,Puerto Rico,72,51
41980,"San Juan-Carolina-Caguas, PR",Fajardo Municipio,Puerto Rico,72,53
41980,"San Juan-Carolina-Caguas, PR",Florida Municipio,Puerto Rico,72,54
41980,"San Juan-Carolina-Caguas, PR",Guaynabo Municipio,Puerto Rico,72,61
41980,"San Juan-Carolina-Caguas, PR",Gurabo Municipio,Puerto Rico,72,63
41980,"San Juan-Carolina-Caguas, PR",Humacao Municipio,Puerto Rico,72,69
41980,"San Juan-Carolina-Caguas, PR",Juncos Municipio,Puerto Rico,72,77
41980,"San Juan-Carolina-Caguas, PR",Las Piedras Municipio,Puerto Rico,72,85
41980,"San Juan-Carolina-Caguas, PR",Lo°za Municipio,Puerto Rico,72,87
41980,"San Juan-Carolina-Caguas, PR",Luquillo Municipio,Puerto Rico,72,89
41980,"San Juan-Carolina-Caguas, PR",Manat° Municipio,Puerto Rico,72,91
41980,"San Juan-Carolina-Caguas, PR",Maunabo Municipio,Puerto Rico,72,95
41980,"San Juan-Carolina-Caguas, PR",Morovis Municipio,Puerto Rico,72,101
41980,"San Juan-Carolina-Caguas, PR",Naguabo Municipio,Puerto Rico,72,103
41980,"San Juan-Carolina-Caguas, PR",Naranjito Municipio,Puerto Rico,72,105
41980,"San Juan-Carolina-Caguas, PR",Orocovis Municipio,Puerto Rico,72,107
41980,"San Juan-Carolina-Caguas, PR",R°o Grande Municipio,Puerto Rico,72,119
41980,"San Juan-Carolina-Caguas, PR",San Juan Municipio,Puerto Rico,72,127
41980,"San Juan-Carolina-Caguas, PR",San Lorenzo Municipio,Puerto Rico,72,129
41980,"San Juan-Carolina-Caguas, PR",Toa Alta Municipio,Puerto Rico,72,135
41980,"San Juan-Carolina-Caguas, PR",Toa Baja Municipio,Puerto Rico,72,137
41980,"San Juan-Carolina-Caguas, PR",Trujillo Alto Municipio,Puerto Rico,72,139
41980,"San Juan-Carolina-Caguas, PR",Vega Alta Municipio,Puerto Rico,72,143
41980,"San Juan-Carolina-Caguas, PR",Vega Baja Municipio,Puerto Rico,72,145
41980,"San Juan-Carolina-Caguas, PR",Yabucoa Municipio,Puerto Rico,72,151
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",San Luis Obispo County,California,6,79
42100,"Santa Cruz-Watsonville, CA",Santa Cruz County,California,6,87
42140,"Santa Fe, NM",Santa Fe County,New Mexico,35,49
42180,"Santa Isabel, PR",Santa Isabel Municipio,Puerto Rico,72,133
42200,"Santa Maria-Santa Barbara, CA",Santa Barbara County,California,6,83
42220,"Santa Rosa, CA",Sonoma County,California,6,97
42300,"Sault Ste. Marie, MI",Chippewa County,Michigan,26,33
42340,"Savannah, GA",Bryan County,Georgia,13,29
42340,"Savannah, GA",Chatham County,Georgia,13,51
42340,"Savannah, GA",Effingham County,Georgia,13,103
42380,"Sayre, PA",Bradford County,Pennsylvania,42,15
42420,"Scottsbluff, NE",Banner County,Nebraska,31,7
42420,"Scottsbluff, NE",Scotts Bluff County,Nebraska,31,157
42420,"Scottsbluff, NE",Sioux County,Nebraska,31,165
42460,"Scottsboro, AL",Jackson County,Alabama,1,71
42540,"Scranton--Wilkes-Barre--Hazleton, PA",Lackawanna County,Pennsylvania,42,69
42540,"Scranton--Wilkes-Barre--Hazleton, PA",Luzerne County,Pennsylvania,42,79
42540,"Scranton--Wilkes-Barre--Hazleton, PA",Wyoming County,Pennsylvania,42,131
42620,"Searcy, AR",White County,Arkansas,5,145
42644,"Seattle-Bellevue-Everett, WA",King County,Washington,53,33
42644,"Seattle-Bellevue-Everett, WA",Snohomish County,Washington,53,61
45104,"Tacoma-Lakewood, WA",Pierce County,Washington,53,53
42680,"Sebastian-Vero Beach, FL",Indian River County,Florida,12,61
42700,"Sebring, FL",Highlands County,Florida,12,55
42740,"Sedalia, MO",Pettis County,Missouri,29,159
42780,"Selinsgrove, PA",Snyder County,Pennsylvania,42,109
42820,"Selma, AL",Dallas County,Alabama,1,47
42860,"Seneca, SC",Oconee County,South Carolina,45,73
42900,"Seneca Falls, NY",Seneca County,New York,36,99
42940,"Sevierville, TN",Sevier County,Tennessee,47,155
42980,"Seymour, IN",Jackson County,Indiana,18,71
43020,"Shawano, WI",Menominee County,Wisconsin,55,78
43020,"Shawano, WI",Shawano County,Wisconsin,55,115
43060,"Shawnee, OK",Pottawatomie County,Oklahoma,40,125
43100,"Sheboygan, WI",Sheboygan County,Wisconsin,55,117
43140,"Shelby, NC",Cleveland County,North Carolina,37,45
43180,"Shelbyville, TN",Bedford County,Tennessee,47,3
43220,"Shelton, WA",Mason County,Washington,53,45
43260,"Sheridan, WY",Sheridan County,Wyoming,56,33
43300,"Sherman-Denison, TX",Grayson County,Texas,48,181
43320,"Show Low, AZ",Navajo County,Arizona,4,17
43340,"Shreveport-Bossier City, LA",Bossier Parish,Louisiana,22,15
43340,"Shreveport-Bossier City, LA",Caddo Parish,Louisiana,22,17
43340,"Shreveport-Bossier City, LA",De Soto Parish,Louisiana,22,31
43340,"Shreveport-Bossier City, LA",Webster Parish,Louisiana,22,119
43380,"Sidney, OH",Shelby County,Ohio,39,149
43420,"Sierra Vista-Douglas, AZ",Cochise County,Arizona,4,3
43460,"Sikeston, MO",Scott County,Missouri,29,201
43500,"Silver City, NM",Grant County,New Mexico,35,17
43580,"Sioux City, IA-NE-SD",Plymouth County,Iowa,19,149
43580,"Sioux City, IA-NE-SD",Woodbury County,Iowa,19,193
43580,"Sioux City, IA-NE-SD",Dakota County,Nebraska,31,43
43580,"Sioux City, IA-NE-SD",Dixon County,Nebraska,31,51
43580,"Sioux City, IA-NE-SD",Union County,South Dakota,46,127
43620,"Sioux Falls, SD",Lincoln County,South Dakota,46,83
43620,"Sioux Falls, SD",McCook County,South Dakota,46,87
43620,"Sioux Falls, SD",Minnehaha County,South Dakota,46,99
43620,"Sioux Falls, SD",Turner County,South Dakota,46,125
43660,"Snyder, TX",Scurry County,Texas,48,415
43700,"Somerset, KY",Pulaski County,Kentucky,21,199
43740,"Somerset, PA",Somerset County,Pennsylvania,42,111
43760,"Sonora, CA",Tuolumne County,California,6,109
43780,"South Bend-Mishawaka, IN-MI",St. Joseph County,Indiana,18,141
43780,"South Bend-Mishawaka, IN-MI",Cass County,Michigan,26,27
43900,"Spartanburg, SC",Spartanburg County,South Carolina,45,83
43900,"Spartanburg, SC",Union County,South Carolina,45,87
43940,"Spearfish, SD",Lawrence County,South Dakota,46,81
43980,"Spencer, IA",Clay County,Iowa,19,41
44020,"Spirit Lake, IA",Dickinson County,Iowa,19,59
44060,"Spokane-Spokane Valley, WA",Pend Oreille County,Washington,53,51
44060,"Spokane-Spokane Valley, WA",Spokane County,Washington,53,63
44060,"Spokane-Spokane Valley, WA",Stevens County,Washington,53,65
44100,"Springfield, IL",Menard County,Illinois,17,129
44100,"Springfield, IL",Sangamon County,Illinois,17,167
44140,"Springfield, MA",Hampden County,Massachusetts,25,13
44140,"Springfield, MA",Hampshire County,Massachusetts,25,15
44180,"Springfield, MO",Christian County,Missouri,29,43
44180,"Springfield, MO",Dallas County,Missouri,29,59
44180,"Springfield, MO",Greene County,Missouri,29,77
44180,"Springfield, MO",Polk County,Missouri,29,167
44180,"Springfield, MO",Webster County,Missouri,29,225
44220,"Springfield, OH",Clark County,Ohio,39,23
44260,"Starkville, MS",Oktibbeha County,Mississippi,28,105
44300,"State College, PA",Centre County,Pennsylvania,42,27
44340,"Statesboro, GA",Bulloch County,Georgia,13,31
44420,"Staunton-Waynesboro, VA",Augusta County,Virginia,51,15
44420,"Staunton-Waynesboro, VA",Staunton city,Virginia,51,790
44420,"Staunton-Waynesboro, VA",Waynesboro city,Virginia,51,820
44460,"Steamboat Springs, CO",Routt County,Colorado,8,107
44500,"Stephenville, TX",Erath County,Texas,48,143
44540,"Sterling, CO",Logan County,Colorado,8,75
44580,"Sterling, IL",Whiteside County,Illinois,17,195
44620,"Stevens Point, WI",Portage County,Wisconsin,55,97
44660,"Stillwater, OK",Payne County,Oklahoma,40,119
44700,"Stockton-Lodi, CA",San Joaquin County,California,6,77
44740,"Storm Lake, IA",Buena Vista County,Iowa,19,21
44780,"Sturgis, MI",St. Joseph County,Michigan,26,149
44860,"Sulphur Springs, TX",Hopkins County,Texas,48,223
44900,"Summerville, GA",Chattooga County,Georgia,13,55
44920,"Summit Park, UT",Summit County,Utah,49,43
44940,"Sumter, SC",Sumter County,South Carolina,45,85
44980,"Sunbury, PA",Northumberland County,Pennsylvania,42,97
45000,"Susanville, CA",Lassen County,California,6,35
45020,"Sweetwater, TX",Nolan County,Texas,48,353
45060,"Syracuse, NY",Madison County,New York,36,53
45060,"Syracuse, NY",Onondaga County,New York,36,67
45060,"Syracuse, NY",Oswego County,New York,36,75
45140,"Tahlequah, OK",Cherokee County,Oklahoma,40,21
45180,"Talladega-Sylacauga, AL",Coosa County,Alabama,1,37
45180,"Talladega-Sylacauga, AL",Talladega County,Alabama,1,121
45220,"Tallahassee, FL",Gadsden County,Florida,12,39
45220,"Tallahassee, FL",Jefferson County,Florida,12,65
45220,"Tallahassee, FL",Leon County,Florida,12,73
45220,"Tallahassee, FL",Wakulla County,Florida,12,129
45300,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,Florida,12,53
45300,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,Florida,12,57
45300,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,Florida,12,101
45300,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,Florida,12,103
45340,"Taos, NM",Taos County,New Mexico,35,55
45380,"Taylorville, IL",Christian County,Illinois,17,21
45460,"Terre Haute, IN",Clay County,Indiana,18,21
45460,"Terre Haute, IN",Sullivan County,Indiana,18,153
45460,"Terre Haute, IN",Vermillion County,Indiana,18,165
45460,"Terre Haute, IN",Vigo County,Indiana,18,167
45500,"Texarkana, TX-AR",Little River County,Arkansas,5,81
45500,"Texarkana, TX-AR",Miller County,Arkansas,5,91
45500,"Texarkana, TX-AR",Bowie County,Texas,48,37
45520,"The Dalles, OR",Wasco County,Oregon,41,65
45540,"The Villages, FL",Sumter County,Florida,12,119
45580,"Thomaston, GA",Upson County,Georgia,13,293
45620,"Thomasville, GA",Thomas County,Georgia,13,275
45660,"Tiffin, OH",Seneca County,Ohio,39,147
45700,"Tifton, GA",Tift County,Georgia,13,277
45740,"Toccoa, GA",Stephens County,Georgia,13,257
45780,"Toledo, OH",Fulton County,Ohio,39,51
45780,"Toledo, OH",Lucas County,Ohio,39,95
45780,"Toledo, OH",Wood County,Ohio,39,173
45820,"Topeka, KS",Jackson County,Kansas,20,85
45820,"Topeka, KS",Jefferson County,Kansas,20,87
45820,"Topeka, KS",Osage County,Kansas,20,139
45820,"Topeka, KS",Shawnee County,Kansas,20,177
45820,"Topeka, KS",Wabaunsee County,Kansas,20,197
45860,"Torrington, CT",Litchfield County,Connecticut,9,5
45900,"Traverse City, MI",Benzie County,Michigan,26,19
45900,"Traverse City, MI",Grand Traverse County,Michigan,26,55
45900,"Traverse City, MI",Kalkaska County,Michigan,26,79
45900,"Traverse City, MI",Leelanau County,Michigan,26,89
45940,"Trenton, NJ",Mercer County,New Jersey,34,21
45980,"Troy, AL",Pike County,Alabama,1,109
46020,"Truckee-Grass Valley, CA",Nevada County,California,6,57
46060,"Tucson, AZ",Pima County,Arizona,4,19
46100,"Tullahoma-Manchester, TN",Coffee County,Tennessee,47,31
46100,"Tullahoma-Manchester, TN",Franklin County,Tennessee,47,51
46100,"Tullahoma-Manchester, TN",Moore County,Tennessee,47,127
46140,"Tulsa, OK",Creek County,Oklahoma,40,37
46140,"Tulsa, OK",Okmulgee County,Oklahoma,40,111
46140,"Tulsa, OK",Osage County,Oklahoma,40,113
46140,"Tulsa, OK",Pawnee County,Oklahoma,40,117
46140,"Tulsa, OK",Rogers County,Oklahoma,40,131
46140,"Tulsa, OK",Tulsa County,Oklahoma,40,143
46140,"Tulsa, OK",Wagoner County,Oklahoma,40,145
46180,"Tupelo, MS",Itawamba County,Mississippi,28,57
46180,"Tupelo, MS",Lee County,Mississippi,28,81
46180,"Tupelo, MS",Pontotoc County,Mississippi,28,115
46220,"Tuscaloosa, AL",Hale County,Alabama,1,65
46220,"Tuscaloosa, AL",Pickens County,Alabama,1,107
46220,"Tuscaloosa, AL",Tuscaloosa County,Alabama,1,125
46300,"Twin Falls, ID",Jerome County,Idaho,16,53
46300,"Twin Falls, ID",Twin Falls County,Idaho,16,83
46340,"Tyler, TX",Smith County,Texas,48,423
46380,"Ukiah, CA",Mendocino County,California,6,45
46460,"Union City, TN-KY",Fulton County,Kentucky,21,75
46460,"Union City, TN-KY",Obion County,Tennessee,47,131
46500,"Urbana, OH",Champaign County,Ohio,39,21
46520,"Urban Honolulu, HI",Honolulu County,Hawaii,15,3
46540,"Utica-Rome, NY",Herkimer County,New York,36,43
46540,"Utica-Rome, NY",Oneida County,New York,36,65
46620,"Uvalde, TX",Uvalde County,Texas,48,463
46660,"Valdosta, GA",Brooks County,Georgia,13,27
46660,"Valdosta, GA",Echols County,Georgia,13,101
46660,"Valdosta, GA",Lanier County,Georgia,13,173
46660,"Valdosta, GA",Lowndes County,Georgia,13,185
46700,"Vallejo-Fairfield, CA",Solano County,California,6,95
